Deaths_Race_American_Indian_Alaskan_Native,Deaths_Race_Asian,Deaths_Race_Black,Deaths_Race_Native_Hawaiian_Other_Pacific_Islander,Deaths_Race_Other,Deaths_Race_Unknown,Deaths_Race_White,Parish,Scrape Time
0,0,8,0,0,0,24,Acadia,2020-06-23 19:23:09.537117
0,0,35,0,0,0,23,Ascension,2020-06-23 19:23:09.537117
0,0,14,0,0,0,12,Bienville,2020-06-23 19:23:09.537117
0,0,15,0,0,0,13,Bossier,2020-06-23 19:23:09.537117
0,0,151,1,0,0,71,Caddo,2020-06-23 19:23:09.537117
0,0,21,0,1,0,31,Calcasieu,2020-06-23 19:23:09.537117
0,6,149,1,0,0,107,East Baton Rouge,2020-06-23 19:23:09.537117
0,0,17,0,0,0,15,East Feliciana,2020-06-23 19:23:09.537117
0,0,13,0,0,0,29,Iberia,2020-06-23 19:23:09.537117
0,1,30,0,0,0,12,Iberville,2020-06-23 19:23:09.537117
0,8,232,2,6,0,229,Jefferson,2020-06-23 19:23:09.537117
0,0,14,0,0,0,19,Lafayette,2020-06-23 19:23:09.537117
0,0,26,0,0,0,57,Lafourche,2020-06-23 19:23:09.537117
0,0,7,0,0,0,28,Livingston,2020-06-23 19:23:09.537117
1,4,402,0,6,0,116,Orleans,2020-06-23 19:23:09.537117
0,0,40,0,0,0,26,Ouachita,2020-06-23 19:23:09.537117
0,0,12,0,0,0,15,Pointe Coupee,2020-06-23 19:23:09.537117
0,0,28,0,1,0,21,Rapides,2020-06-23 19:23:09.537117
0,0,22,0,0,0,24,St. Charles,2020-06-23 19:23:09.537117
0,0,21,0,0,0,7,St. James,2020-06-23 19:23:09.537117
0,0,46,0,0,0,39,St. John the Baptist,2020-06-23 19:23:09.537117
0,0,11,0,0,0,44,St. Landry,2020-06-23 19:23:09.537117
0,0,7,0,0,0,21,St. Martin,2020-06-23 19:23:09.537117
0,1,19,0,0,0,15,St. Mary,2020-06-23 19:23:09.537117
0,1,27,0,0,0,142,St. Tammany,2020-06-23 19:23:09.537117
0,0,17,0,0,0,25,Tangipahoa,2020-06-23 19:23:09.537117
2,0,23,0,0,0,35,Terrebonne,2020-06-23 19:23:09.537117
0,0,21,0,0,0,23,Washington,2020-06-23 19:23:09.537117
0,0,20,0,0,0,10,West Baton Rouge,2020-06-23 19:23:09.537117
0,0,8,0,0,0,24,Acadia,2020-06-24 20:34:22.700645
0,0,35,0,0,0,23,Ascension,2020-06-24 20:34:22.700645
0,0,14,0,0,0,12,Bienville,2020-06-24 20:34:22.700645
0,0,15,0,0,0,13,Bossier,2020-06-24 20:34:22.700645
0,0,151,1,0,0,71,Caddo,2020-06-24 20:34:22.700645
0,0,21,0,1,0,31,Calcasieu,2020-06-24 20:34:22.700645
0,6,149,1,0,0,107,East Baton Rouge,2020-06-24 20:34:22.700645
0,0,17,0,0,0,15,East Feliciana,2020-06-24 20:34:22.700645
0,0,13,0,0,0,29,Iberia,2020-06-24 20:34:22.700645
0,1,30,0,0,0,12,Iberville,2020-06-24 20:34:22.700645
0,8,232,2,6,0,229,Jefferson,2020-06-24 20:34:22.700645
0,0,14,0,0,0,19,Lafayette,2020-06-24 20:34:22.700645
0,0,26,0,0,0,57,Lafourche,2020-06-24 20:34:22.700645
0,0,7,0,0,0,28,Livingston,2020-06-24 20:34:22.700645
1,4,402,0,6,0,116,Orleans,2020-06-24 20:34:22.700645
0,0,40,0,0,0,26,Ouachita,2020-06-24 20:34:22.700645
0,0,12,0,0,0,15,Pointe Coupee,2020-06-24 20:34:22.700645
0,0,28,0,1,0,21,Rapides,2020-06-24 20:34:22.700645
0,0,22,0,0,0,24,St. Charles,2020-06-24 20:34:22.700645
0,0,21,0,0,0,7,St. James,2020-06-24 20:34:22.700645
0,0,46,0,0,0,39,St. John the Baptist,2020-06-24 20:34:22.700645
0,0,11,0,0,0,44,St. Landry,2020-06-24 20:34:22.700645
0,0,7,0,0,0,21,St. Martin,2020-06-24 20:34:22.700645
0,1,19,0,0,0,15,St. Mary,2020-06-24 20:34:22.700645
0,1,27,0,0,0,142,St. Tammany,2020-06-24 20:34:22.700645
0,0,17,0,0,0,25,Tangipahoa,2020-06-24 20:34:22.700645
2,0,23,0,0,0,35,Terrebonne,2020-06-24 20:34:22.700645
0,0,21,0,0,0,23,Washington,2020-06-24 20:34:22.700645
0,0,20,0,0,0,10,West Baton Rouge,2020-06-24 20:34:22.700645
0,0,8,0,0,0,24,Acadia,2020-06-25 20:01:18.164730
0,0,35,0,0,0,23,Ascension,2020-06-25 20:01:18.164730
0,0,14,0,0,0,12,Bienville,2020-06-25 20:01:18.164730
0,0,15,0,0,0,13,Bossier,2020-06-25 20:01:18.164730
0,0,151,1,0,0,71,Caddo,2020-06-25 20:01:18.164730
0,0,21,0,1,0,31,Calcasieu,2020-06-25 20:01:18.164730
0,6,149,1,0,0,107,East Baton Rouge,2020-06-25 20:01:18.164730
0,0,17,0,0,0,15,East Feliciana,2020-06-25 20:01:18.164730
0,0,13,0,0,0,29,Iberia,2020-06-25 20:01:18.164730
0,1,30,0,0,0,12,Iberville,2020-06-25 20:01:18.164730
0,8,232,2,6,0,229,Jefferson,2020-06-25 20:01:18.164730
0,0,14,0,0,0,19,Lafayette,2020-06-25 20:01:18.164730
0,0,26,0,0,0,57,Lafourche,2020-06-25 20:01:18.164730
0,0,7,0,0,0,28,Livingston,2020-06-25 20:01:18.164730
1,4,402,0,6,0,116,Orleans,2020-06-25 20:01:18.164730
0,0,40,0,0,0,26,Ouachita,2020-06-25 20:01:18.164730
0,0,12,0,0,0,15,Pointe Coupee,2020-06-25 20:01:18.164730
0,0,28,0,1,0,21,Rapides,2020-06-25 20:01:18.164730
0,0,22,0,0,0,24,St. Charles,2020-06-25 20:01:18.164730
0,0,21,0,0,0,7,St. James,2020-06-25 20:01:18.164730
0,0,46,0,0,0,39,St. John the Baptist,2020-06-25 20:01:18.164730
0,0,11,0,0,0,44,St. Landry,2020-06-25 20:01:18.164730
0,0,7,0,0,0,21,St. Martin,2020-06-25 20:01:18.164730
0,1,19,0,0,0,15,St. Mary,2020-06-25 20:01:18.164730
0,1,27,0,0,0,142,St. Tammany,2020-06-25 20:01:18.164730
0,0,17,0,0,0,25,Tangipahoa,2020-06-25 20:01:18.164730
2,0,23,0,0,0,35,Terrebonne,2020-06-25 20:01:18.164730
0,0,21,0,0,0,23,Washington,2020-06-25 20:01:18.164730
0,0,20,0,0,0,10,West Baton Rouge,2020-06-25 20:01:18.164730
0,0,8,0,0,0,24,Acadia,2020-06-26 19:36:58.183847
0,0,35,0,0,0,23,Ascension,2020-06-26 19:36:58.183847
0,0,14,0,0,0,12,Bienville,2020-06-26 19:36:58.183847
0,0,15,0,0,0,13,Bossier,2020-06-26 19:36:58.183847
0,0,151,1,0,0,71,Caddo,2020-06-26 19:36:58.183847
0,0,21,0,1,0,31,Calcasieu,2020-06-26 19:36:58.183847
0,6,149,1,0,0,107,East Baton Rouge,2020-06-26 19:36:58.183847
0,0,17,0,0,0,15,East Feliciana,2020-06-26 19:36:58.183847
0,0,13,0,0,0,29,Iberia,2020-06-26 19:36:58.183847
0,1,30,0,0,0,12,Iberville,2020-06-26 19:36:58.183847
0,8,232,2,6,0,229,Jefferson,2020-06-26 19:36:58.183847
0,0,14,0,0,0,19,Lafayette,2020-06-26 19:36:58.183847
0,0,26,0,0,0,57,Lafourche,2020-06-26 19:36:58.183847
0,0,7,0,0,0,28,Livingston,2020-06-26 19:36:58.183847
1,4,402,0,6,0,116,Orleans,2020-06-26 19:36:58.183847
0,0,40,0,0,0,26,Ouachita,2020-06-26 19:36:58.183847
0,0,12,0,0,0,15,Pointe Coupee,2020-06-26 19:36:58.183847
0,0,28,0,1,0,21,Rapides,2020-06-26 19:36:58.183847
0,0,22,0,0,0,24,St. Charles,2020-06-26 19:36:58.183847
0,0,21,0,0,0,7,St. James,2020-06-26 19:36:58.183847
0,0,46,0,0,0,39,St. John the Baptist,2020-06-26 19:36:58.183847
0,0,11,0,0,0,44,St. Landry,2020-06-26 19:36:58.183847
0,0,7,0,0,0,21,St. Martin,2020-06-26 19:36:58.183847
0,1,19,0,0,0,15,St. Mary,2020-06-26 19:36:58.183847
0,1,27,0,0,0,142,St. Tammany,2020-06-26 19:36:58.183847
0,0,17,0,0,0,25,Tangipahoa,2020-06-26 19:36:58.183847
2,0,23,0,0,0,35,Terrebonne,2020-06-26 19:36:58.183847
0,0,21,0,0,0,23,Washington,2020-06-26 19:36:58.183847
0,0,20,0,0,0,10,West Baton Rouge,2020-06-26 19:36:58.183847
0,0,8,0,0,0,24,Acadia,2020-06-27 21:29:39.174423
0,0,35,0,0,0,23,Ascension,2020-06-27 21:29:39.174423
0,0,14,0,0,0,12,Bienville,2020-06-27 21:29:39.174423
0,0,15,0,0,0,13,Bossier,2020-06-27 21:29:39.174423
0,0,151,1,0,0,71,Caddo,2020-06-27 21:29:39.174423
0,0,21,0,1,0,31,Calcasieu,2020-06-27 21:29:39.174423
0,6,149,1,0,0,107,East Baton Rouge,2020-06-27 21:29:39.174423
0,0,17,0,0,0,15,East Feliciana,2020-06-27 21:29:39.174423
0,0,13,0,0,0,29,Iberia,2020-06-27 21:29:39.174423
0,1,30,0,0,0,12,Iberville,2020-06-27 21:29:39.174423
0,8,232,2,6,0,229,Jefferson,2020-06-27 21:29:39.174423
0,0,14,0,0,0,19,Lafayette,2020-06-27 21:29:39.174423
0,0,26,0,0,0,57,Lafourche,2020-06-27 21:29:39.174423
0,0,7,0,0,0,28,Livingston,2020-06-27 21:29:39.174423
1,4,402,0,6,0,116,Orleans,2020-06-27 21:29:39.174423
0,0,40,0,0,0,26,Ouachita,2020-06-27 21:29:39.174423
0,0,12,0,0,0,15,Pointe Coupee,2020-06-27 21:29:39.174423
0,0,28,0,1,0,21,Rapides,2020-06-27 21:29:39.174423
0,0,22,0,0,0,24,St. Charles,2020-06-27 21:29:39.174423
0,0,21,0,0,0,7,St. James,2020-06-27 21:29:39.174423
0,0,46,0,0,0,39,St. John the Baptist,2020-06-27 21:29:39.174423
0,0,11,0,0,0,44,St. Landry,2020-06-27 21:29:39.174423
0,0,7,0,0,0,21,St. Martin,2020-06-27 21:29:39.174423
0,1,19,0,0,0,15,St. Mary,2020-06-27 21:29:39.174423
0,1,27,0,0,0,142,St. Tammany,2020-06-27 21:29:39.174423
0,0,17,0,0,0,25,Tangipahoa,2020-06-27 21:29:39.174423
2,0,23,0,0,0,35,Terrebonne,2020-06-27 21:29:39.174423
0,0,21,0,0,0,23,Washington,2020-06-27 21:29:39.174423
0,0,20,0,0,0,10,West Baton Rouge,2020-06-27 21:29:39.174423
0,0,8,0,0,0,24,Acadia,2020-06-28 20:04:09.713311
0,0,35,0,0,0,23,Ascension,2020-06-28 20:04:09.713311
0,0,14,0,0,0,12,Bienville,2020-06-28 20:04:09.713311
0,0,15,0,0,0,13,Bossier,2020-06-28 20:04:09.713311
0,0,151,1,0,0,71,Caddo,2020-06-28 20:04:09.713311
0,0,21,0,1,0,31,Calcasieu,2020-06-28 20:04:09.713311
0,6,149,1,0,0,107,East Baton Rouge,2020-06-28 20:04:09.713311
0,0,17,0,0,0,15,East Feliciana,2020-06-28 20:04:09.713311
0,0,13,0,0,0,29,Iberia,2020-06-28 20:04:09.713311
0,1,30,0,0,0,12,Iberville,2020-06-28 20:04:09.713311
0,8,232,2,6,0,229,Jefferson,2020-06-28 20:04:09.713311
0,0,14,0,0,0,19,Lafayette,2020-06-28 20:04:09.713311
0,0,26,0,0,0,57,Lafourche,2020-06-28 20:04:09.713311
0,0,7,0,0,0,28,Livingston,2020-06-28 20:04:09.713311
1,4,402,0,6,0,116,Orleans,2020-06-28 20:04:09.713311
0,0,40,0,0,0,26,Ouachita,2020-06-28 20:04:09.713311
0,0,12,0,0,0,15,Pointe Coupee,2020-06-28 20:04:09.713311
0,0,28,0,1,0,21,Rapides,2020-06-28 20:04:09.713311
0,0,22,0,0,0,24,St. Charles,2020-06-28 20:04:09.713311
0,0,21,0,0,0,7,St. James,2020-06-28 20:04:09.713311
0,0,46,0,0,0,39,St. John the Baptist,2020-06-28 20:04:09.713311
0,0,11,0,0,0,44,St. Landry,2020-06-28 20:04:09.713311
0,0,7,0,0,0,21,St. Martin,2020-06-28 20:04:09.713311
0,1,19,0,0,0,15,St. Mary,2020-06-28 20:04:09.713311
0,1,27,0,0,0,142,St. Tammany,2020-06-28 20:04:09.713311
0,0,17,0,0,0,25,Tangipahoa,2020-06-28 20:04:09.713311
2,0,23,0,0,0,35,Terrebonne,2020-06-28 20:04:09.713311
0,0,21,0,0,0,23,Washington,2020-06-28 20:04:09.713311
0,0,20,0,0,0,10,West Baton Rouge,2020-06-28 20:04:09.713311
0,0,8,0,0,0,29,Acadia,2020-06-29 22:52:45.826655
0,0,35,0,0,0,23,Ascension,2020-06-29 22:52:45.826655
0,0,14,0,0,0,12,Bienville,2020-06-29 22:52:45.826655
0,0,15,0,0,0,14,Bossier,2020-06-29 22:52:45.826655
0,0,159,1,0,0,72,Caddo,2020-06-29 22:52:45.826655
0,0,22,0,1,0,31,Calcasieu,2020-06-29 22:52:45.826655
0,6,153,1,0,0,110,East Baton Rouge,2020-06-29 22:52:45.826655
0,0,17,0,0,0,16,East Feliciana,2020-06-29 22:52:45.826655
0,0,15,0,0,0,29,Iberia,2020-06-29 22:52:45.826655
0,1,30,0,0,0,12,Iberville,2020-06-29 22:52:45.826655
0,8,235,2,6,0,232,Jefferson,2020-06-29 22:52:45.826655
0,0,15,0,0,0,26,Lafayette,2020-06-29 22:52:45.826655
0,0,26,0,0,0,60,Lafourche,2020-06-29 22:52:45.826655
0,0,7,0,0,0,30,Livingston,2020-06-29 22:52:45.826655
1,4,404,0,5,0,118,Orleans,2020-06-29 22:52:45.826655
0,0,43,0,0,0,30,Ouachita,2020-06-29 22:52:45.826655
0,0,12,0,0,0,15,Pointe Coupee,2020-06-29 22:52:45.826655
0,0,32,0,1,0,24,Rapides,2020-06-29 22:52:45.826655
0,0,22,0,0,0,27,St. Charles,2020-06-29 22:52:45.826655
0,0,21,0,0,0,7,St. James,2020-06-29 22:52:45.826655
0,0,47,0,0,0,39,St. John the Baptist,2020-06-29 22:52:45.826655
0,0,11,0,0,0,46,St. Landry,2020-06-29 22:52:45.826655
0,0,7,0,0,0,19,St. Martin,2020-06-29 22:52:45.826655
0,1,21,0,0,0,16,St. Mary,2020-06-29 22:52:45.826655
0,1,27,0,0,0,147,St. Tammany,2020-06-29 22:52:45.826655
0,0,18,0,0,0,25,Tangipahoa,2020-06-29 22:52:45.826655
3,0,23,0,0,0,35,Terrebonne,2020-06-29 22:52:45.826655
0,0,21,0,0,0,25,Washington,2020-06-29 22:52:45.826655
0,0,20,0,0,0,10,West Baton Rouge,2020-06-29 22:52:45.826655
0,0,8,0,0,0,29,Acadia,2020-06-30 20:05:45.530189
0,0,35,0,0,0,23,Ascension,2020-06-30 20:05:45.530189
0,0,14,0,0,0,12,Bienville,2020-06-30 20:05:45.530189
0,0,15,0,0,0,14,Bossier,2020-06-30 20:05:45.530189
0,0,159,1,0,0,72,Caddo,2020-06-30 20:05:45.530189
0,0,22,0,1,0,31,Calcasieu,2020-06-30 20:05:45.530189
0,6,153,1,0,0,110,East Baton Rouge,2020-06-30 20:05:45.530189
0,0,17,0,0,0,16,East Feliciana,2020-06-30 20:05:45.530189
0,0,15,0,0,0,29,Iberia,2020-06-30 20:05:45.530189
0,1,30,0,0,0,12,Iberville,2020-06-30 20:05:45.530189
0,8,235,2,6,0,232,Jefferson,2020-06-30 20:05:45.530189
0,0,15,0,0,0,26,Lafayette,2020-06-30 20:05:45.530189
0,0,26,0,0,0,60,Lafourche,2020-06-30 20:05:45.530189
0,0,7,0,0,0,30,Livingston,2020-06-30 20:05:45.530189
1,4,404,0,5,0,118,Orleans,2020-06-30 20:05:45.530189
0,0,43,0,0,0,30,Ouachita,2020-06-30 20:05:45.530189
0,0,12,0,0,0,15,Pointe Coupee,2020-06-30 20:05:45.530189
0,0,32,0,1,0,24,Rapides,2020-06-30 20:05:45.530189
0,0,22,0,0,0,27,St. Charles,2020-06-30 20:05:45.530189
0,0,21,0,0,0,7,St. James,2020-06-30 20:05:45.530189
0,0,47,0,0,0,39,St. John the Baptist,2020-06-30 20:05:45.530189
0,0,11,0,0,0,46,St. Landry,2020-06-30 20:05:45.530189
0,0,7,0,0,0,19,St. Martin,2020-06-30 20:05:45.530189
0,1,21,0,0,0,16,St. Mary,2020-06-30 20:05:45.530189
0,1,27,0,0,0,147,St. Tammany,2020-06-30 20:05:45.530189
0,0,18,0,0,0,25,Tangipahoa,2020-06-30 20:05:45.530189
3,0,23,0,0,0,35,Terrebonne,2020-06-30 20:05:45.530189
0,0,21,0,0,0,25,Washington,2020-06-30 20:05:45.530189
0,0,20,0,0,0,10,West Baton Rouge,2020-06-30 20:05:45.530189
0,0,8,0,0,0,29,Acadia,2020-07-01 20:08:53.720203
0,0,35,0,0,0,23,Ascension,2020-07-01 20:08:53.720203
0,0,14,0,0,0,12,Bienville,2020-07-01 20:08:53.720203
0,0,15,0,0,0,14,Bossier,2020-07-01 20:08:53.720203
0,0,159,1,0,0,72,Caddo,2020-07-01 20:08:53.720203
0,0,22,0,1,0,31,Calcasieu,2020-07-01 20:08:53.720203
0,6,153,1,0,0,110,East Baton Rouge,2020-07-01 20:08:53.720203
0,0,17,0,0,0,16,East Feliciana,2020-07-01 20:08:53.720203
0,0,15,0,0,0,29,Iberia,2020-07-01 20:08:53.720203
0,1,30,0,0,0,12,Iberville,2020-07-01 20:08:53.720203
0,8,235,2,6,0,232,Jefferson,2020-07-01 20:08:53.720203
0,0,15,0,0,0,26,Lafayette,2020-07-01 20:08:53.720203
0,0,26,0,0,0,60,Lafourche,2020-07-01 20:08:53.720203
0,0,7,0,0,0,30,Livingston,2020-07-01 20:08:53.720203
1,4,404,0,5,0,118,Orleans,2020-07-01 20:08:53.720203
0,0,43,0,0,0,30,Ouachita,2020-07-01 20:08:53.720203
0,0,12,0,0,0,15,Pointe Coupee,2020-07-01 20:08:53.720203
0,0,32,0,1,0,24,Rapides,2020-07-01 20:08:53.720203
0,0,22,0,0,0,27,St. Charles,2020-07-01 20:08:53.720203
0,0,21,0,0,0,7,St. James,2020-07-01 20:08:53.720203
0,0,47,0,0,0,39,St. John the Baptist,2020-07-01 20:08:53.720203
0,0,11,0,0,0,46,St. Landry,2020-07-01 20:08:53.720203
0,0,7,0,0,0,19,St. Martin,2020-07-01 20:08:53.720203
0,1,21,0,0,0,16,St. Mary,2020-07-01 20:08:53.720203
0,1,27,0,0,0,147,St. Tammany,2020-07-01 20:08:53.720203
0,0,18,0,0,0,25,Tangipahoa,2020-07-01 20:08:53.720203
3,0,23,0,0,0,35,Terrebonne,2020-07-01 20:08:53.720203
0,0,21,0,0,0,25,Washington,2020-07-01 20:08:53.720203
0,0,20,0,0,0,10,West Baton Rouge,2020-07-01 20:08:53.720203
0,0,8,0,0,0,29,Acadia,2020-07-02 22:15:42.588522
0,0,35,0,0,0,23,Ascension,2020-07-02 22:15:42.588522
0,0,14,0,0,0,12,Bienville,2020-07-02 22:15:42.588522
0,0,15,0,0,0,14,Bossier,2020-07-02 22:15:42.588522
0,0,159,1,0,0,72,Caddo,2020-07-02 22:15:42.588522
0,0,22,0,1,0,31,Calcasieu,2020-07-02 22:15:42.588522
0,6,153,1,0,0,110,East Baton Rouge,2020-07-02 22:15:42.588522
0,0,17,0,0,0,16,East Feliciana,2020-07-02 22:15:42.588522
0,0,15,0,0,0,29,Iberia,2020-07-02 22:15:42.588522
0,1,30,0,0,0,12,Iberville,2020-07-02 22:15:42.588522
0,8,235,2,6,0,232,Jefferson,2020-07-02 22:15:42.588522
0,0,15,0,0,0,26,Lafayette,2020-07-02 22:15:42.588522
0,0,26,0,0,0,60,Lafourche,2020-07-02 22:15:42.588522
0,0,7,0,0,0,30,Livingston,2020-07-02 22:15:42.588522
1,4,404,0,5,0,118,Orleans,2020-07-02 22:15:42.588522
0,0,43,0,0,0,30,Ouachita,2020-07-02 22:15:42.588522
0,0,12,0,0,0,15,Pointe Coupee,2020-07-02 22:15:42.588522
0,0,32,0,1,0,24,Rapides,2020-07-02 22:15:42.588522
0,0,22,0,0,0,27,St. Charles,2020-07-02 22:15:42.588522
0,0,21,0,0,0,7,St. James,2020-07-02 22:15:42.588522
0,0,47,0,0,0,39,St. John the Baptist,2020-07-02 22:15:42.588522
0,0,11,0,0,0,46,St. Landry,2020-07-02 22:15:42.588522
0,0,7,0,0,0,19,St. Martin,2020-07-02 22:15:42.588522
0,1,21,0,0,0,16,St. Mary,2020-07-02 22:15:42.588522
0,1,27,0,0,0,147,St. Tammany,2020-07-02 22:15:42.588522
0,0,18,0,0,0,25,Tangipahoa,2020-07-02 22:15:42.588522
3,0,23,0,0,0,35,Terrebonne,2020-07-02 22:15:42.588522
0,0,21,0,0,0,25,Washington,2020-07-02 22:15:42.588522
0,0,20,0,0,0,10,West Baton Rouge,2020-07-02 22:15:42.588522
0,0,8,0,0,0,29,Acadia,2020-07-03 22:45:12.894967
0,0,35,0,0,0,23,Ascension,2020-07-03 22:45:12.894967
0,0,14,0,0,0,12,Bienville,2020-07-03 22:45:12.894967
0,0,15,0,0,0,14,Bossier,2020-07-03 22:45:12.894967
0,0,159,1,0,0,72,Caddo,2020-07-03 22:45:12.894967
0,0,22,0,1,0,31,Calcasieu,2020-07-03 22:45:12.894967
0,6,153,1,0,0,110,East Baton Rouge,2020-07-03 22:45:12.894967
0,0,17,0,0,0,16,East Feliciana,2020-07-03 22:45:12.894967
0,0,15,0,0,0,29,Iberia,2020-07-03 22:45:12.894967
0,1,30,0,0,0,12,Iberville,2020-07-03 22:45:12.894967
0,8,235,2,6,0,232,Jefferson,2020-07-03 22:45:12.894967
0,0,15,0,0,0,26,Lafayette,2020-07-03 22:45:12.894967
0,0,26,0,0,0,60,Lafourche,2020-07-03 22:45:12.894967
0,0,7,0,0,0,30,Livingston,2020-07-03 22:45:12.894967
1,4,404,0,5,0,118,Orleans,2020-07-03 22:45:12.894967
0,0,43,0,0,0,30,Ouachita,2020-07-03 22:45:12.894967
0,0,12,0,0,0,15,Pointe Coupee,2020-07-03 22:45:12.894967
0,0,32,0,1,0,24,Rapides,2020-07-03 22:45:12.894967
0,0,22,0,0,0,27,St. Charles,2020-07-03 22:45:12.894967
0,0,21,0,0,0,7,St. James,2020-07-03 22:45:12.894967
0,0,47,0,0,0,39,St. John the Baptist,2020-07-03 22:45:12.894967
0,0,11,0,0,0,46,St. Landry,2020-07-03 22:45:12.894967
0,0,7,0,0,0,19,St. Martin,2020-07-03 22:45:12.894967
0,1,21,0,0,0,16,St. Mary,2020-07-03 22:45:12.894967
0,1,27,0,0,0,147,St. Tammany,2020-07-03 22:45:12.894967
0,0,18,0,0,0,25,Tangipahoa,2020-07-03 22:45:12.894967
3,0,23,0,0,0,35,Terrebonne,2020-07-03 22:45:12.894967
0,0,21,0,0,0,25,Washington,2020-07-03 22:45:12.894967
0,0,20,0,0,0,10,West Baton Rouge,2020-07-03 22:45:12.894967
0,0,8,0,0,0,29,Acadia,2020-07-04 20:32:38.881924
0,0,35,0,0,0,23,Ascension,2020-07-04 20:32:38.881924
0,0,14,0,0,0,12,Bienville,2020-07-04 20:32:38.881924
0,0,15,0,0,0,14,Bossier,2020-07-04 20:32:38.881924
0,0,159,1,0,0,72,Caddo,2020-07-04 20:32:38.881924
0,0,22,0,1,0,31,Calcasieu,2020-07-04 20:32:38.881924
0,6,153,1,0,0,110,East Baton Rouge,2020-07-04 20:32:38.881924
0,0,17,0,0,0,16,East Feliciana,2020-07-04 20:32:38.881924
0,0,15,0,0,0,29,Iberia,2020-07-04 20:32:38.881924
0,1,30,0,0,0,12,Iberville,2020-07-04 20:32:38.881924
0,8,235,2,6,0,232,Jefferson,2020-07-04 20:32:38.881924
0,0,15,0,0,0,26,Lafayette,2020-07-04 20:32:38.881924
0,0,26,0,0,0,60,Lafourche,2020-07-04 20:32:38.881924
0,0,7,0,0,0,30,Livingston,2020-07-04 20:32:38.881924
1,4,404,0,5,0,118,Orleans,2020-07-04 20:32:38.881924
0,0,43,0,0,0,30,Ouachita,2020-07-04 20:32:38.881924
0,0,12,0,0,0,15,Pointe Coupee,2020-07-04 20:32:38.881924
0,0,32,0,1,0,24,Rapides,2020-07-04 20:32:38.881924
0,0,22,0,0,0,27,St. Charles,2020-07-04 20:32:38.881924
0,0,21,0,0,0,7,St. James,2020-07-04 20:32:38.881924
0,0,47,0,0,0,39,St. John the Baptist,2020-07-04 20:32:38.881924
0,0,11,0,0,0,46,St. Landry,2020-07-04 20:32:38.881924
0,0,7,0,0,0,19,St. Martin,2020-07-04 20:32:38.881924
0,1,21,0,0,0,16,St. Mary,2020-07-04 20:32:38.881924
0,1,27,0,0,0,147,St. Tammany,2020-07-04 20:32:38.881924
0,0,18,0,0,0,25,Tangipahoa,2020-07-04 20:32:38.881924
3,0,23,0,0,0,35,Terrebonne,2020-07-04 20:32:38.881924
0,0,21,0,0,0,25,Washington,2020-07-04 20:32:38.881924
0,0,20,0,0,0,10,West Baton Rouge,2020-07-04 20:32:38.881924
0,0,8,0,0,0,29,Acadia,2020-07-05 20:06:54.298560
0,0,35,0,0,0,23,Ascension,2020-07-05 20:06:54.298560
0,0,14,0,0,0,12,Bienville,2020-07-05 20:06:54.298560
0,0,15,0,0,0,14,Bossier,2020-07-05 20:06:54.298560
0,0,159,1,0,0,72,Caddo,2020-07-05 20:06:54.298560
0,0,22,0,1,0,31,Calcasieu,2020-07-05 20:06:54.298560
0,6,153,1,0,0,110,East Baton Rouge,2020-07-05 20:06:54.298560
0,0,17,0,0,0,16,East Feliciana,2020-07-05 20:06:54.298560
0,0,15,0,0,0,29,Iberia,2020-07-05 20:06:54.298560
0,1,30,0,0,0,12,Iberville,2020-07-05 20:06:54.298560
0,8,235,2,6,0,232,Jefferson,2020-07-05 20:06:54.298560
0,0,15,0,0,0,26,Lafayette,2020-07-05 20:06:54.298560
0,0,26,0,0,0,60,Lafourche,2020-07-05 20:06:54.298560
0,0,7,0,0,0,30,Livingston,2020-07-05 20:06:54.298560
1,4,404,0,5,0,118,Orleans,2020-07-05 20:06:54.298560
0,0,43,0,0,0,30,Ouachita,2020-07-05 20:06:54.298560
0,0,12,0,0,0,15,Pointe Coupee,2020-07-05 20:06:54.298560
0,0,32,0,1,0,24,Rapides,2020-07-05 20:06:54.298560
0,0,22,0,0,0,27,St. Charles,2020-07-05 20:06:54.298560
0,0,21,0,0,0,7,St. James,2020-07-05 20:06:54.298560
0,0,47,0,0,0,39,St. John the Baptist,2020-07-05 20:06:54.298560
0,0,11,0,0,0,46,St. Landry,2020-07-05 20:06:54.298560
0,0,7,0,0,0,19,St. Martin,2020-07-05 20:06:54.298560
0,1,21,0,0,0,16,St. Mary,2020-07-05 20:06:54.298560
0,1,27,0,0,0,147,St. Tammany,2020-07-05 20:06:54.298560
0,0,18,0,0,0,25,Tangipahoa,2020-07-05 20:06:54.298560
3,0,23,0,0,0,35,Terrebonne,2020-07-05 20:06:54.298560
0,0,21,0,0,0,25,Washington,2020-07-05 20:06:54.298560
0,0,20,0,0,0,10,West Baton Rouge,2020-07-05 20:06:54.298560
0,0,8,0,0,0,34,Acadia,2020-07-06 20:05:25.825733
0,0,35,0,0,0,23,Ascension,2020-07-06 20:05:25.825733
0,0,14,0,0,0,114,Bienville,2020-07-06 20:05:25.825733
0,0,15,0,0,0,20,Bossier,2020-07-06 20:05:25.825733
0,0,165,1,0,0,77,Caddo,2020-07-06 20:05:25.825733
0,0,25,0,1,0,33,Calcasieu,2020-07-06 20:05:25.825733
0,6,155,1,0,0,112,East Baton Rouge,2020-07-06 20:05:25.825733
