Cases_Black_race,Cases_Other_race,Cases_Unknown_race,Cases_White_race,Deaths_Black_race,Deaths_Other_race,Deaths_Unknown_race,Deaths_White_race,LDHH,Parish,Scrape Time
270,70,18,123,,,,,7,Claiborne,2020-09-19 20:57:37.888107
195,65,76,164,,,,,6,Concordia,2020-09-19 20:57:37.888107
488,98,46,230,21,0,0,13,7,De Soto,2020-09-19 20:57:37.888107
6508,1665,1873,4562,244,0,0,180,2,East Baton Rouge,2020-09-19 20:57:37.888107
284,87,82,85,,,,,8,East Carroll,2020-09-19 20:57:37.888107
933,182,54,508,22,1,0,41,2,East Feliciana,2020-09-19 20:57:37.888107
390,317,209,354,9,1,0,20,4,Evangeline,2020-09-19 20:57:37.888107
418,91,264,391,15,0,0,20,8,Franklin,2020-09-19 20:57:37.888107
94,79,66,238,12,0,0,18,6,Grant,2020-09-19 20:57:37.888107
1075,377,314,1093,26,0,0,63,4,Iberia,2020-09-19 20:57:37.888107
701,125,95,470,40,0,0,17,2,Iberville,2020-09-19 20:57:37.888107
90,303,120,75,,,,,8,Jackson,2020-09-19 20:57:37.888107
4675,3004,1781,7610,259,7,0,285,1,Jefferson,2020-09-19 20:57:37.888107
281,182,137,591,11,0,0,27,5,Jefferson Davis,2020-09-19 20:57:37.888107
43,159,59,154,,,,,6,La Salle,2020-09-19 20:57:37.888107
2934,1370,1074,3328,51,2,0,69,4,Lafayette,2020-09-19 20:57:37.888107
739,726,216,1784,30,0,0,88,3,Lafourche,2020-09-19 20:57:37.888107
377,307,124,240,26,0,0,18,8,Lincoln,2020-09-19 20:57:37.888107
493,548,270,2267,11,0,0,60,9,Livingston,2020-09-19 20:57:37.888107
393,201,114,148,,,,,8,Madison,2020-09-19 20:57:37.888107
386,87,67,158,,,,,8,Morehouse,2020-09-19 20:57:37.888107
422,103,111,389,13,0,0,12,7,Natchitoches,2020-09-19 20:57:37.888107
6785,1260,1138,3006,435,5,0,138,1,Orleans,2020-09-19 20:57:37.888107
2582,1393,702,1213,69,1,0,66,8,Ouachita,2020-09-19 20:57:37.888107
66,41,102,63,,,,,,Parish Under Investigation,2020-09-19 20:57:37.888107
146,50,152,298,,,,,1,Plaquemines,2020-09-19 20:57:37.888107
449,158,71,351,16,0,0,24,2,Pointe Coupee,2020-09-19 20:57:37.888107
1705,617,418,1271,65,1,0,72,6,Rapides,2020-09-19 20:57:37.888107
208,23,15,101,,,,,7,Red River,2020-09-19 20:57:37.888107
314,105,87,236,,,,,8,Richland,2020-09-19 20:57:37.888107
127,369,47,277,,,,,7,Sabine,2020-09-19 20:57:37.888107
369,145,80,742,14,0,0,14,1,St. Bernard,2020-09-19 20:57:37.888107
663,99,115,866,24,0,0,34,3,St. Charles,2020-09-19 20:57:37.888107
231,45,34,88,,,,,9,St. Helena,2020-09-19 20:57:37.888107
440,32,51,259,27,0,0,11,3,St. James,2020-09-19 20:57:37.888107
998,73,106,384,57,0,0,41,3,St. John the Baptist,2020-09-19 20:57:37.888107
1370,419,307,1125,48,0,0,72,4,St. Landry,2020-09-19 20:57:37.888107
766,393,114,788,23,0,0,36,4,St. Martin,2020-09-19 20:57:37.888107
728,271,235,601,40,0,0,33,3,St. Mary,2020-09-19 20:57:37.888107
1115,458,326,4774,33,0,0,216,9,St. Tammany,2020-09-19 20:57:37.888107
1469,521,202,2083,38,0,0,73,9,Tangipahoa,2020-09-19 20:57:37.888107
94,7,11,46,,,,,8,Tensas,2020-09-19 20:57:37.888107
1035,399,243,1823,34,0,0,69,3,Terrebonne,2020-09-19 20:57:37.888107
436,170,64,242,19,0,0,22,8,Union,2020-09-19 20:57:37.888107
486,333,207,940,13,1,0,40,4,Vermilion,2020-09-19 20:57:37.888107
160,199,205,448,5,0,0,41,6,Vernon,2020-09-19 20:57:37.888107
512,311,128,622,25,0,0,36,9,Washington,2020-09-19 20:57:37.888107
419,289,83,356,,,,,7,Webster,2020-09-19 20:57:37.888107
407,85,69,308,27,0,0,14,2,West Baton Rouge,2020-09-19 20:57:37.888107
99,67,48,119,,,,,8,West Carroll,2020-09-19 20:57:37.888107
258,249,30,158,,,,,2,West Feliciana,2020-09-19 20:57:37.888107
165,142,141,140,,,,,6,Winn,2020-09-19 20:57:37.888107
749,704,403,1027,22,1,0,71,4,Acadia,2020-09-20 19:31:09.541876
337,352,278,553,9,3,0,33,5,Allen,2020-09-20 19:31:09.541876
1157,409,298,1711,47,1,0,48,2,Ascension,2020-09-20 19:31:09.541876
383,35,48,272,,,,,3,Assumption,2020-09-20 19:31:09.541876
480,202,163,585,20,1,0,28,6,Avoyelles,2020-09-20 19:31:09.541876
135,138,210,486,5,0,0,31,5,Beauregard,2020-09-20 19:31:09.541876
176,133,33,94,16,0,0,16,7,Bienville,2020-09-20 19:31:09.541876
1044,332,229,1358,35,0,0,67,7,Bossier,2020-09-20 19:31:09.541876
4549,658,605,2086,220,0,0,116,7,Caddo,2020-09-20 19:31:09.541876
2361,871,844,3536,66,1,0,135,5,Calcasieu,2020-09-20 19:31:09.541876
50,63,59,126,,,,,8,Caldwell,2020-09-20 19:31:09.541876
21,31,27,143,,,,,5,Cameron,2020-09-20 19:31:09.541876
73,76,129,144,,,,,6,Catahoula,2020-09-20 19:31:09.541876
270,70,18,123,,,,,7,Claiborne,2020-09-20 19:31:09.541876
195,65,76,164,,,,,6,Concordia,2020-09-20 19:31:09.541876
488,98,46,230,21,0,0,13,7,De Soto,2020-09-20 19:31:09.541876
6508,1665,1873,4562,244,0,0,180,2,East Baton Rouge,2020-09-20 19:31:09.541876
284,87,82,85,,,,,8,East Carroll,2020-09-20 19:31:09.541876
933,182,54,508,22,1,0,41,2,East Feliciana,2020-09-20 19:31:09.541876
390,317,209,354,9,1,0,20,4,Evangeline,2020-09-20 19:31:09.541876
418,91,264,391,15,0,0,20,8,Franklin,2020-09-20 19:31:09.541876
94,79,66,238,12,0,0,18,6,Grant,2020-09-20 19:31:09.541876
1075,377,314,1093,26,0,0,63,4,Iberia,2020-09-20 19:31:09.541876
701,125,95,470,40,0,0,17,2,Iberville,2020-09-20 19:31:09.541876
90,303,120,75,,,,,8,Jackson,2020-09-20 19:31:09.541876
4675,3004,1781,7610,259,7,0,285,1,Jefferson,2020-09-20 19:31:09.541876
281,182,137,591,11,0,0,27,5,Jefferson Davis,2020-09-20 19:31:09.541876
43,159,59,154,,,,,6,La Salle,2020-09-20 19:31:09.541876
2934,1370,1074,3328,51,2,0,69,4,Lafayette,2020-09-20 19:31:09.541876
739,726,216,1784,30,0,0,88,3,Lafourche,2020-09-20 19:31:09.541876
377,307,124,240,26,0,0,18,8,Lincoln,2020-09-20 19:31:09.541876
493,548,270,2267,11,0,0,60,9,Livingston,2020-09-20 19:31:09.541876
393,201,114,148,,,,,8,Madison,2020-09-20 19:31:09.541876
386,87,67,158,,,,,8,Morehouse,2020-09-20 19:31:09.541876
422,103,111,389,13,0,0,12,7,Natchitoches,2020-09-20 19:31:09.541876
6785,1260,1138,3006,435,5,0,138,1,Orleans,2020-09-20 19:31:09.541876
2582,1393,702,1213,69,1,0,66,8,Ouachita,2020-09-20 19:31:09.541876
66,41,102,63,,,,,,Parish Under Investigation,2020-09-20 19:31:09.541876
146,50,152,298,,,,,1,Plaquemines,2020-09-20 19:31:09.541876
449,158,71,351,16,0,0,24,2,Pointe Coupee,2020-09-20 19:31:09.541876
1705,617,418,1271,65,1,0,72,6,Rapides,2020-09-20 19:31:09.541876
208,23,15,101,,,,,7,Red River,2020-09-20 19:31:09.541876
314,105,87,236,,,,,8,Richland,2020-09-20 19:31:09.541876
127,369,47,277,,,,,7,Sabine,2020-09-20 19:31:09.541876
369,145,80,742,14,0,0,14,1,St. Bernard,2020-09-20 19:31:09.541876
663,99,115,866,24,0,0,34,3,St. Charles,2020-09-20 19:31:09.541876
231,45,34,88,,,,,9,St. Helena,2020-09-20 19:31:09.541876
440,32,51,259,27,0,0,11,3,St. James,2020-09-20 19:31:09.541876
998,73,106,384,57,0,0,41,3,St. John the Baptist,2020-09-20 19:31:09.541876
1370,419,307,1125,48,0,0,72,4,St. Landry,2020-09-20 19:31:09.541876
766,393,114,788,23,0,0,36,4,St. Martin,2020-09-20 19:31:09.541876
728,271,235,601,40,0,0,33,3,St. Mary,2020-09-20 19:31:09.541876
1115,458,326,4774,33,0,0,216,9,St. Tammany,2020-09-20 19:31:09.541876
1469,521,202,2083,38,0,0,73,9,Tangipahoa,2020-09-20 19:31:09.541876
94,7,11,46,,,,,8,Tensas,2020-09-20 19:31:09.541876
1035,399,243,1823,34,0,0,69,3,Terrebonne,2020-09-20 19:31:09.541876
436,170,64,242,19,0,0,22,8,Union,2020-09-20 19:31:09.541876
486,333,207,940,13,1,0,40,4,Vermilion,2020-09-20 19:31:09.541876
160,199,205,448,5,0,0,41,6,Vernon,2020-09-20 19:31:09.541876
512,311,128,622,25,0,0,36,9,Washington,2020-09-20 19:31:09.541876
419,289,83,356,,,,,7,Webster,2020-09-20 19:31:09.541876
407,85,69,308,27,0,0,14,2,West Baton Rouge,2020-09-20 19:31:09.541876
99,67,48,119,,,,,8,West Carroll,2020-09-20 19:31:09.541876
258,249,30,158,,,,,2,West Feliciana,2020-09-20 19:31:09.541876
165,142,141,140,,,,,6,Winn,2020-09-20 19:31:09.541876
749,704,403,1027,22,1,0,71,4,Acadia,2020-09-21 20:43:10.798474
337,352,278,553,9,3,0,33,5,Allen,2020-09-21 20:43:10.798474
1157,409,298,1711,47,1,0,48,2,Ascension,2020-09-21 20:43:10.798474
383,35,48,272,,,,,3,Assumption,2020-09-21 20:43:10.798474
480,202,163,585,20,1,0,28,6,Avoyelles,2020-09-21 20:43:10.798474
135,138,210,486,5,0,0,31,5,Beauregard,2020-09-21 20:43:10.798474
176,133,33,94,16,0,0,16,7,Bienville,2020-09-21 20:43:10.798474
1044,332,229,1358,35,0,0,67,7,Bossier,2020-09-21 20:43:10.798474
4549,658,605,2086,220,0,0,116,7,Caddo,2020-09-21 20:43:10.798474
2361,871,844,3536,66,1,0,135,5,Calcasieu,2020-09-21 20:43:10.798474
50,63,59,126,,,,,8,Caldwell,2020-09-21 20:43:10.798474
21,31,27,143,,,,,5,Cameron,2020-09-21 20:43:10.798474
73,76,129,144,,,,,6,Catahoula,2020-09-21 20:43:10.798474
270,70,18,123,,,,,7,Claiborne,2020-09-21 20:43:10.798474
195,65,76,164,,,,,6,Concordia,2020-09-21 20:43:10.798474
488,98,46,230,21,0,0,13,7,De Soto,2020-09-21 20:43:10.798474
6508,1665,1873,4562,244,0,0,180,2,East Baton Rouge,2020-09-21 20:43:10.798474
284,87,82,85,,,,,8,East Carroll,2020-09-21 20:43:10.798474
933,182,54,508,22,1,0,41,2,East Feliciana,2020-09-21 20:43:10.798474
390,317,209,354,9,1,0,20,4,Evangeline,2020-09-21 20:43:10.798474
418,91,264,391,15,0,0,20,8,Franklin,2020-09-21 20:43:10.798474
94,79,66,238,12,0,0,18,6,Grant,2020-09-21 20:43:10.798474
1075,377,314,1093,26,0,0,63,4,Iberia,2020-09-21 20:43:10.798474
701,125,95,470,40,0,0,17,2,Iberville,2020-09-21 20:43:10.798474
90,303,120,75,,,,,8,Jackson,2020-09-21 20:43:10.798474
4675,3004,1781,7610,259,7,0,285,1,Jefferson,2020-09-21 20:43:10.798474
281,182,137,591,11,0,0,27,5,Jefferson Davis,2020-09-21 20:43:10.798474
43,159,59,154,,,,,6,La Salle,2020-09-21 20:43:10.798474
2934,1370,1074,3328,51,2,0,69,4,Lafayette,2020-09-21 20:43:10.798474
739,726,216,1784,30,0,0,88,3,Lafourche,2020-09-21 20:43:10.798474
377,307,124,240,26,0,0,18,8,Lincoln,2020-09-21 20:43:10.798474
493,548,270,2267,11,0,0,60,9,Livingston,2020-09-21 20:43:10.798474
393,201,114,148,,,,,8,Madison,2020-09-21 20:43:10.798474
386,87,67,158,,,,,8,Morehouse,2020-09-21 20:43:10.798474
422,103,111,389,13,0,0,12,7,Natchitoches,2020-09-21 20:43:10.798474
6785,1260,1138,3006,435,5,0,138,1,Orleans,2020-09-21 20:43:10.798474
2582,1393,702,1213,69,1,0,66,8,Ouachita,2020-09-21 20:43:10.798474
66,41,102,63,,,,,,Parish Under Investigation,2020-09-21 20:43:10.798474
146,50,152,298,,,,,1,Plaquemines,2020-09-21 20:43:10.798474
449,158,71,351,16,0,0,24,2,Pointe Coupee,2020-09-21 20:43:10.798474
1705,617,418,1271,65,1,0,72,6,Rapides,2020-09-21 20:43:10.798474
208,23,15,101,,,,,7,Red River,2020-09-21 20:43:10.798474
314,105,87,236,,,,,8,Richland,2020-09-21 20:43:10.798474
127,369,47,277,,,,,7,Sabine,2020-09-21 20:43:10.798474
369,145,80,742,14,0,0,14,1,St. Bernard,2020-09-21 20:43:10.798474
663,99,115,866,24,0,0,34,3,St. Charles,2020-09-21 20:43:10.798474
231,45,34,88,,,,,9,St. Helena,2020-09-21 20:43:10.798474
440,32,51,259,27,0,0,11,3,St. James,2020-09-21 20:43:10.798474
998,73,106,384,57,0,0,41,3,St. John the Baptist,2020-09-21 20:43:10.798474
1370,419,307,1125,48,0,0,72,4,St. Landry,2020-09-21 20:43:10.798474
766,393,114,788,23,0,0,36,4,St. Martin,2020-09-21 20:43:10.798474
728,271,235,601,40,0,0,33,3,St. Mary,2020-09-21 20:43:10.798474
1115,458,326,4774,33,0,0,216,9,St. Tammany,2020-09-21 20:43:10.798474
1469,521,202,2083,38,0,0,73,9,Tangipahoa,2020-09-21 20:43:10.798474
94,7,11,46,,,,,8,Tensas,2020-09-21 20:43:10.798474
1035,399,243,1823,34,0,0,69,3,Terrebonne,2020-09-21 20:43:10.798474
436,170,64,242,19,0,0,22,8,Union,2020-09-21 20:43:10.798474
486,333,207,940,13,1,0,40,4,Vermilion,2020-09-21 20:43:10.798474
160,199,205,448,5,0,0,41,6,Vernon,2020-09-21 20:43:10.798474
512,311,128,622,25,0,0,36,9,Washington,2020-09-21 20:43:10.798474
419,289,83,356,,,,,7,Webster,2020-09-21 20:43:10.798474
407,85,69,308,27,0,0,14,2,West Baton Rouge,2020-09-21 20:43:10.798474
99,67,48,119,,,,,8,West Carroll,2020-09-21 20:43:10.798474
258,249,30,158,,,,,2,West Feliciana,2020-09-21 20:43:10.798474
165,142,141,140,,,,,6,Winn,2020-09-21 20:43:10.798474
749,704,403,1027,22,1,0,71,4,Acadia,2020-09-22 20:18:24.402845
337,352,278,553,9,3,0,33,5,Allen,2020-09-22 20:18:24.402845
1157,409,298,1711,47,1,0,48,2,Ascension,2020-09-22 20:18:24.402845
383,35,48,272,,,,,3,Assumption,2020-09-22 20:18:24.402845
480,202,163,585,20,1,0,28,6,Avoyelles,2020-09-22 20:18:24.402845
135,138,210,486,5,0,0,31,5,Beauregard,2020-09-22 20:18:24.402845
176,133,33,94,16,0,0,16,7,Bienville,2020-09-22 20:18:24.402845
1044,332,229,1358,35,0,0,67,7,Bossier,2020-09-22 20:18:24.402845
4549,658,605,2086,220,0,0,116,7,Caddo,2020-09-22 20:18:24.402845
2361,871,844,3536,66,1,0,135,5,Calcasieu,2020-09-22 20:18:24.402845
50,63,59,126,,,,,8,Caldwell,2020-09-22 20:18:24.402845
21,31,27,143,,,,,5,Cameron,2020-09-22 20:18:24.402845
73,76,129,144,,,,,6,Catahoula,2020-09-22 20:18:24.402845
270,70,18,123,,,,,7,Claiborne,2020-09-22 20:18:24.402845
195,65,76,164,,,,,6,Concordia,2020-09-22 20:18:24.402845
488,98,46,230,21,0,0,13,7,De Soto,2020-09-22 20:18:24.402845
6508,1665,1873,4562,244,0,0,180,2,East Baton Rouge,2020-09-22 20:18:24.402845
284,87,82,85,,,,,8,East Carroll,2020-09-22 20:18:24.402845
933,182,54,508,22,1,0,41,2,East Feliciana,2020-09-22 20:18:24.402845
390,317,209,354,9,1,0,20,4,Evangeline,2020-09-22 20:18:24.402845
418,91,264,391,15,0,0,20,8,Franklin,2020-09-22 20:18:24.402845
94,79,66,238,12,0,0,18,6,Grant,2020-09-22 20:18:24.402845
1075,377,314,1093,26,0,0,63,4,Iberia,2020-09-22 20:18:24.402845
701,125,95,470,40,0,0,17,2,Iberville,2020-09-22 20:18:24.402845
90,303,120,75,,,,,8,Jackson,2020-09-22 20:18:24.402845
4675,3004,1781,7610,259,7,0,285,1,Jefferson,2020-09-22 20:18:24.402845
281,182,137,591,11,0,0,27,5,Jefferson Davis,2020-09-22 20:18:24.402845
43,159,59,154,,,,,6,La Salle,2020-09-22 20:18:24.402845
2934,1370,1074,3328,51,2,0,69,4,Lafayette,2020-09-22 20:18:24.402845
739,726,216,1784,30,0,0,88,3,Lafourche,2020-09-22 20:18:24.402845
377,307,124,240,26,0,0,18,8,Lincoln,2020-09-22 20:18:24.402845
493,548,270,2267,11,0,0,60,9,Livingston,2020-09-22 20:18:24.402845
393,201,114,148,,,,,8,Madison,2020-09-22 20:18:24.402845
386,87,67,158,,,,,8,Morehouse,2020-09-22 20:18:24.402845
422,103,111,389,13,0,0,12,7,Natchitoches,2020-09-22 20:18:24.402845
6785,1260,1138,3006,435,5,0,138,1,Orleans,2020-09-22 20:18:24.402845
2582,1393,702,1213,69,1,0,66,8,Ouachita,2020-09-22 20:18:24.402845
66,41,102,63,,,,,,Parish Under Investigation,2020-09-22 20:18:24.402845
146,50,152,298,,,,,1,Plaquemines,2020-09-22 20:18:24.402845
449,158,71,351,16,0,0,24,2,Pointe Coupee,2020-09-22 20:18:24.402845
1705,617,418,1271,65,1,0,72,6,Rapides,2020-09-22 20:18:24.402845
208,23,15,101,,,,,7,Red River,2020-09-22 20:18:24.402845
314,105,87,236,,,,,8,Richland,2020-09-22 20:18:24.402845
127,369,47,277,,,,,7,Sabine,2020-09-22 20:18:24.402845
369,145,80,742,14,0,0,14,1,St. Bernard,2020-09-22 20:18:24.402845
663,99,115,866,24,0,0,34,3,St. Charles,2020-09-22 20:18:24.402845
231,45,34,88,,,,,9,St. Helena,2020-09-22 20:18:24.402845
440,32,51,259,27,0,0,11,3,St. James,2020-09-22 20:18:24.402845
998,73,106,384,57,0,0,41,3,St. John the Baptist,2020-09-22 20:18:24.402845
1370,419,307,1125,48,0,0,72,4,St. Landry,2020-09-22 20:18:24.402845
766,393,114,788,23,0,0,36,4,St. Martin,2020-09-22 20:18:24.402845
728,271,235,601,40,0,0,33,3,St. Mary,2020-09-22 20:18:24.402845
1115,458,326,4774,33,0,0,216,9,St. Tammany,2020-09-22 20:18:24.402845
1469,521,202,2083,38,0,0,73,9,Tangipahoa,2020-09-22 20:18:24.402845
94,7,11,46,,,,,8,Tensas,2020-09-22 20:18:24.402845
1035,399,243,1823,34,0,0,69,3,Terrebonne,2020-09-22 20:18:24.402845
436,170,64,242,19,0,0,22,8,Union,2020-09-22 20:18:24.402845
486,333,207,940,13,1,0,40,4,Vermilion,2020-09-22 20:18:24.402845
160,199,205,448,5,0,0,41,6,Vernon,2020-09-22 20:18:24.402845
512,311,128,622,25,0,0,36,9,Washington,2020-09-22 20:18:24.402845
419,289,83,356,,,,,7,Webster,2020-09-22 20:18:24.402845
407,85,69,308,27,0,0,14,2,West Baton Rouge,2020-09-22 20:18:24.402845
99,67,48,119,,,,,8,West Carroll,2020-09-22 20:18:24.402845
258,249,30,158,,,,,2,West Feliciana,2020-09-22 20:18:24.402845
165,142,141,140,,,,,6,Winn,2020-09-22 20:18:24.402845
761,720,390,1048,22,1,0,73,4,Acadia,2020-09-23 20:06:43.212563
339,357,275,568,9,3,0,34,5,Allen,2020-09-23 20:06:43.212563
1196,421,283,1778,47,1,0,49,2,Ascension,2020-09-23 20:06:43.212563
393,37,44,285,,,,,3,Assumption,2020-09-23 20:06:43.212563
494,206,138,632,22,1,0,30,6,Avoyelles,2020-09-23 20:06:43.212563
134,139,211,505,5,1,0,31,5,Beauregard,2020-09-23 20:06:43.212563
181,136,28,102,16,0,0,16,7,Bienville,2020-09-23 20:06:43.212563
1084,344,237,1490,35,1,0,70,7,Bossier,2020-09-23 20:06:43.212563
4667,679,611,2266,225,1,0,123,7,Caddo,2020-09-23 20:06:43.212563
2385,877,830,3639,68,3,0,139,5,Calcasieu,2020-09-23 20:06:43.212563
52,62,59,126,,,,,8,Caldwell,2020-09-23 20:06:43.212563
22,32,26,148,,,,,5,Cameron,2020-09-23 20:06:43.212563
76,77,125,154,,,,,6,Catahoula,2020-09-23 20:06:43.212563
282,72,13,131,,,,,7,Claiborne,2020-09-23 20:06:43.212563
195,67,73,170,,,,,6,Concordia,2020-09-23 20:06:43.212563
35,99,47,244,22,0,0,13,7,De Soto,2020-09-23 20:06:43.212563
439,1707,1748,4789,247,9,0,183,2,East Baton Rouge,2020-09-23 20:06:43.212563
287,89,80,86,,,,,8,East Carroll,2020-09-23 20:06:43.212563
954,187,49,528,23,1,0,42,2,East Feliciana,2020-09-23 20:06:43.212563
413,330,181,374,10,1,0,21,4,Evangeline,2020-09-23 20:06:43.212563
434,93,255,410,16,0,0,22,8,Franklin,2020-09-23 20:06:43.212563
98,81,56,255,12,0,0,18,6,Grant,2020-09-23 20:06:43.212563
1091,384,297,1115,26,0,0,63,4,Iberia,2020-09-23 20:06:43.212563
708,127,86,476,40,1,0,17,2,Iberville,2020-09-23 20:06:43.212563
100,330,111,92,,,,,8,Jackson,2020-09-23 20:06:43.212563
4722,3061,1745,7786,260,19,0,286,1,Jefferson,2020-09-23 20:06:43.212563
288,185,130,616,11,0,0,28,5,Jefferson Davis,2020-09-23 20:06:43.212563
45,164,55,159,,,,,6,La Salle,2020-09-23 20:06:43.212563
2999,1387,1007,3439,52,2,0,71,4,Lafayette,2020-09-23 20:06:43.212563
749,735,203,1876,30,0,0,89,3,Lafourche,2020-09-23 20:06:43.212563
395,332,113,315,28,0,0,19,8,Lincoln,2020-09-23 20:06:43.212563
519,555,248,2392,11,0,0,63,9,Livingston,2020-09-23 20:06:43.212563
397,203,114,151,,,,,8,Madison,2020-09-23 20:06:43.212563
407,89,63,180,,,,,8,Morehouse,2020-09-23 20:06:43.212563
449,110,98,419,13,0,0,12,7,Natchitoches,2020-09-23 20:06:43.212563
6850,1284,1099,3114,437,11,0,139,1,Orleans,2020-09-23 20:06:43.212563
2670,1445,663,1312,70,3,0,68,8,Ouachita,2020-09-23 20:06:43.212563
71,43,99,61,,,,,,Parish Under Investigation,2020-09-23 20:06:43.212563
161,60,97,334,,,,,1,Plaquemines,2020-09-23 20:06:43.212563
460,160,61,372,16,0,0,24,2,Pointe Coupee,2020-09-23 20:06:43.212563
1758,623,402,1311,69,2,0,77,6,Rapides,2020-09-23 20:06:43.212563
216,23,15,101,,,,,7,Red River,2020-09-23 20:06:43.212563
317,106,76,249,,,,,8,Richland,2020-09-23 20:06:43.212563
134,381,42,288,,,,,7,Sabine,2020-09-23 20:06:43.212563
376,152,74,761,14,0,0,15,1,St. Bernard,2020-09-23 20:06:43.212563
667,101,111,891,25,0,0,34,3,St. Charles,2020-09-23 20:06:43.212563
233,50,34,95,,,,,9,St. Helena,2020-09-23 20:06:43.212563
447,33,51,264,28,0,0,12,3,St. James,2020-09-23 20:06:43.212563
1005,77,98,395,57,0,0,41,3,St. John the Baptist,2020-09-23 20:06:43.212563
1394,423,291,1137,49,0,0,75,4,St. Landry,2020-09-23 20:06:43.212563
773,400,106,803,25,0,0,35,4,St. Martin,2020-09-23 20:06:43.212563
741,292,237,624,42,2,0,33,3,St. Mary,2020-09-23 20:06:43.212563
1134,465,315,4909,33,1,0,217,9,St. Tammany,2020-09-23 20:06:43.212563
1505,534,191,2141,40,0,0,77,9,Tangipahoa,2020-09-23 20:06:43.212563
95,7,10,47,,,,,8,Tensas,2020-09-23 20:06:43.212563
1054,414,223,1877,35,4,0,73,3,Terrebonne,2020-09-23 20:06:43.212563
442,173,69,253,20,0,0,22,8,Union,2020-09-23 20:06:43.212563
487,339,196,970,15,2,0,42,4,Vermilion,2020-09-23 20:06:43.212563
165,210,198,465,5,0,0,41,6,Vernon,2020-09-23 20:06:43.212563
522,314,123,642,26,0,0,39,9,Washington,2020-09-23 20:06:43.212563
432,299,69,379,,,,,7,Webster,2020-09-23 20:06:43.212563
417,88,68,318,27,0,0,14,2,West Baton Rouge,2020-09-23 20:06:43.212563
99,67,48,126,,,,,8,West Carroll,2020-09-23 20:06:43.212563
268,276,28,165,14,0,0,11,2,West Feliciana,2020-09-23 20:06:43.212563
170,150,132,146,,,,,6,Winn,2020-09-23 20:06:43.212563
761,720,390,1048,22,1,0,73,4,Acadia,2020-09-24 20:09:22.745195
339,357,275,568,9,3,0,34,5,Allen,2020-09-24 20:09:22.745195
1196,421,283,1778,47,1,0,49,2,Ascension,2020-09-24 20:09:22.745195
393,37,44,285,,,,,3,Assumption,2020-09-24 20:09:22.745195
494,206,138,632,22,1,0,30,6,Avoyelles,2020-09-24 20:09:22.745195
134,139,211,505,5,1,0,31,5,Beauregard,2020-09-24 20:09:22.745195
181,136,28,102,16,0,0,16,7,Bienville,2020-09-24 20:09:22.745195
1084,344,237,1490,35,1,0,70,7,Bossier,2020-09-24 20:09:22.745195
4667,679,611,2266,225,1,0,123,7,Caddo,2020-09-24 20:09:22.745195
2385,877,830,3639,68,3,0,139,5,Calcasieu,2020-09-24 20:09:22.745195
52,62,59,126,,,,,8,Caldwell,2020-09-24 20:09:22.745195
22,32,26,148,,,,,5,Cameron,2020-09-24 20:09:22.745195
76,77,125,154,,,,,6,Catahoula,2020-09-24 20:09:22.745195
282,72,13,131,,,,,7,Claiborne,2020-09-24 20:09:22.745195
195,67,73,170,,,,,6,Concordia,2020-09-24 20:09:22.745195
35,99,47,244,22,0,0,13,7,De Soto,2020-09-24 20:09:22.745195
439,1707,1748,4789,247,9,0,183,2,East Baton Rouge,2020-09-24 20:09:22.745195
287,89,80,86,,,,,8,East Carroll,2020-09-24 20:09:22.745195
954,187,49,528,23,1,0,42,2,East Feliciana,2020-09-24 20:09:22.745195
413,330,181,374,10,1,0,21,4,Evangeline,2020-09-24 20:09:22.745195
434,93,255,410,16,0,0,22,8,Franklin,2020-09-24 20:09:22.745195
98,81,56,255,12,0,0,18,6,Grant,2020-09-24 20:09:22.745195
1091,384,297,1115,26,0,0,63,4,Iberia,2020-09-24 20:09:22.745195
708,127,86,476,40,1,0,17,2,Iberville,2020-09-24 20:09:22.745195
100,330,111,92,,,,,8,Jackson,2020-09-24 20:09:22.745195
4722,3061,1745,7786,260,19,0,286,1,Jefferson,2020-09-24 20:09:22.745195
288,185,130,616,11,0,0,28,5,Jefferson Davis,2020-09-24 20:09:22.745195
45,164,55,159,,,,,6,La Salle,2020-09-24 20:09:22.745195
2999,1387,1007,3439,52,2,0,71,4,Lafayette,2020-09-24 20:09:22.745195
749,735,203,1876,30,0,0,89,3,Lafourche,2020-09-24 20:09:22.745195
395,332,113,315,28,0,0,19,8,Lincoln,2020-09-24 20:09:22.745195
519,555,248,2392,11,0,0,63,9,Livingston,2020-09-24 20:09:22.745195
397,203,114,151,,,,,8,Madison,2020-09-24 20:09:22.745195
407,89,63,180,,,,,8,Morehouse,2020-09-24 20:09:22.745195
449,110,98,419,13,0,0,12,7,Natchitoches,2020-09-24 20:09:22.745195
