FIPS,Scrape Time,Total Cases,Total Deaths,Total Tested
01071,2020-10-22 19:09:03.237480,2100,15,16334
01073,2020-10-22 19:09:03.237480,22861,374,225878
01075,2020-10-22 19:09:03.237480,466,5,3355
01077,2020-10-22 19:09:03.237480,2148,41,21490
01079,2020-10-22 19:09:03.237480,821,31,4815
01081,2020-10-22 19:09:03.237480,6496,65,50866
01083,2020-10-22 19:09:03.237480,2765,30,19728
01085,2020-10-22 19:09:03.237480,703,28,2745
01087,2020-10-22 19:09:03.237480,529,20,3944
01089,2020-10-22 19:09:03.237480,9150,94,101674
01091,2020-10-22 19:09:03.237480,992,22,6829
01093,2020-10-22 19:09:03.237480,1062,29,6973
01095,2020-10-22 19:09:03.237480,4330,49,26055
01097,2020-10-22 19:09:03.237480,14468,314,109438
01099,2020-10-22 19:09:03.237480,640,10,4790
01101,2020-10-22 19:09:03.237480,9875,196,58402
01103,2020-10-22 19:09:03.237480,4036,35,28082
01105,2020-10-22 19:09:03.237480,583,6,3279
01107,2020-10-22 19:09:03.237480,824,17,5794
01109,2020-10-22 19:09:03.237480,1323,13,9426
01111,2020-10-22 19:09:03.237480,812,16,4859
01113,2020-10-22 19:09:03.237480,1923,3,12107
01115,2020-10-22 19:09:03.237480,2871,42,23282
01117,2020-10-22 19:09:03.237480,7204,62,63794
01119,2020-10-22 19:09:03.237480,470,21,2861
01121,2020-10-22 19:09:03.237480,2610,35,19691
01123,2020-10-22 19:09:03.237480,1305,87,11774
01125,2020-10-22 19:09:03.237480,10148,139,78717
01127,2020-10-22 19:09:03.237480,2722,93,17683
01129,2020-10-22 19:09:03.237480,634,12,3781
01131,2020-10-22 19:09:03.237480,562,12,2741
01133,2020-10-22 19:09:03.237480,913,13,5960
01001,2020-10-23 20:02:00.087044,2030,30,13983
01003,2020-10-23 20:02:00.087044,6615,69,56249
01005,2020-10-23 20:02:00.087044,1012,9,5826
01007,2020-10-23 20:02:00.087044,825,14,6362
01009,2020-10-23 20:02:00.087044,1911,25,11980
01011,2020-10-23 20:02:00.087044,639,17,2990
01013,2020-10-23 20:02:00.087044,1002,40,4945
01015,2020-10-23 20:02:00.087044,4224,61,31759
01017,2020-10-23 20:02:00.087044,1343,43,9638
01019,2020-10-23 20:02:00.087044,731,14,5262
01021,2020-10-23 20:02:00.087044,1858,32,10217
01023,2020-10-23 20:02:00.087044,390,12,1733
01025,2020-10-23 20:02:00.087044,1336,17,7314
01027,2020-10-23 20:02:00.087044,736,12,3784
01029,2020-10-23 20:02:00.087044,551,8,2659
01031,2020-10-23 20:02:00.087044,1732,11,14373
01033,2020-10-23 20:02:00.087044,1987,31,14020
01035,2020-10-23 20:02:00.087044,560,13,2571
01037,2020-10-23 20:02:00.087044,203,3,1727
01039,2020-10-23 20:02:00.087044,1714,29,9587
01041,2020-10-23 20:02:00.087044,603,30,3358
01043,2020-10-23 20:02:00.087044,2399,25,20745
01045,2020-10-23 20:02:00.087044,1665,51,13648
01047,2020-10-23 20:02:00.087044,1863,27,10988
01049,2020-10-23 20:02:00.087044,3360,29,17726
01051,2020-10-23 20:02:00.087044,3173,53,23183
01053,2020-10-23 20:02:00.087044,1722,30,8862
01055,2020-10-23 20:02:00.087044,4214,50,31140
01057,2020-10-23 20:02:00.087044,569,13,4229
01059,2020-10-23 20:02:00.087044,2032,31,9041
01061,2020-10-23 20:02:00.087044,861,7,6419
01063,2020-10-23 20:02:00.087044,342,16,2349
01065,2020-10-23 20:02:00.087044,758,30,5463
01067,2020-10-23 20:02:00.087044,643,6,4890
01069,2020-10-23 20:02:00.087044,3717,34,35551
01071,2020-10-23 20:02:00.087044,2125,15,16481
01073,2020-10-23 20:02:00.087044,22988,375,226930
01075,2020-10-23 20:02:00.087044,474,5,3373
01077,2020-10-23 20:02:00.087044,2180,42,21645
01079,2020-10-23 20:02:00.087044,837,32,4877
01081,2020-10-23 20:02:00.087044,6517,65,50991
01083,2020-10-23 20:02:00.087044,2797,30,19889
01085,2020-10-23 20:02:00.087044,704,28,2751
01087,2020-10-23 20:02:00.087044,530,20,3957
01089,2020-10-23 20:02:00.087044,9228,94,102420
01091,2020-10-23 20:02:00.087044,1002,22,6856
01093,2020-10-23 20:02:00.087044,1071,29,7033
01095,2020-10-23 20:02:00.087044,4372,49,26200
01097,2020-10-23 20:02:00.087044,16788,315,111775
01099,2020-10-23 20:02:00.087044,645,10,4813
01101,2020-10-23 20:02:00.087044,9978,197,58773
01103,2020-10-23 20:02:00.087044,4071,35,28273
01105,2020-10-23 20:02:00.087044,585,6,3285
01107,2020-10-23 20:02:00.087044,836,18,5834
01109,2020-10-23 20:02:00.087044,1327,13,9467
01111,2020-10-23 20:02:00.087044,820,16,4876
01113,2020-10-23 20:02:00.087044,1928,3,12124
01115,2020-10-23 20:02:00.087044,2891,42,23366
01117,2020-10-23 20:02:00.087044,7274,63,64093
01119,2020-10-23 20:02:00.087044,472,21,2877
01121,2020-10-23 20:02:00.087044,2636,35,19795
01123,2020-10-23 20:02:00.087044,1313,87,11831
01125,2020-10-23 20:02:00.087044,10235,140,79086
01127,2020-10-23 20:02:00.087044,2755,93,17806
01129,2020-10-23 20:02:00.087044,734,12,3868
01131,2020-10-23 20:02:00.087044,564,12,2758
01133,2020-10-23 20:02:00.087044,919,13,6002
01001,2020-10-24 19:55:15.527754,2048,31,14049
01003,2020-10-24 19:55:15.527754,6637,69,56504
01005,2020-10-24 19:55:15.527754,1031,9,5897
01007,2020-10-24 19:55:15.527754,828,14,6415
01009,2020-10-24 19:55:15.527754,1925,25,12048
01011,2020-10-24 19:55:15.527754,648,17,3005
01013,2020-10-24 19:55:15.527754,1007,40,4965
01015,2020-10-24 19:55:15.527754,4567,61,31966
01017,2020-10-24 19:55:15.527754,1350,44,9665
01019,2020-10-24 19:55:15.527754,733,14,5240
01021,2020-10-24 19:55:15.527754,1869,32,10271
01023,2020-10-24 19:55:15.527754,390,12,1735
01025,2020-10-24 19:55:15.527754,1343,17,7335
01027,2020-10-24 19:55:15.527754,741,12,3826
01029,2020-10-24 19:55:15.527754,556,8,2673
01031,2020-10-24 19:55:15.527754,1763,11,14539
01033,2020-10-24 19:55:15.527754,2005,32,14089
01035,2020-10-24 19:55:15.527754,561,13,2578
01037,2020-10-24 19:55:15.527754,203,3,1731
01039,2020-10-24 19:55:15.527754,1740,29,9605
01041,2020-10-24 19:55:15.527754,606,30,3367
01043,2020-10-24 19:55:15.527754,2440,24,20861
01045,2020-10-24 19:55:15.527754,1751,51,14169
01047,2020-10-24 19:55:15.527754,1865,27,11009
01049,2020-10-24 19:55:15.527754,3388,29,17806
01051,2020-10-24 19:55:15.527754,3200,53,23289
01053,2020-10-24 19:55:15.527754,1725,30,8872
01055,2020-10-24 19:55:15.527754,4265,51,31257
01057,2020-10-24 19:55:15.527754,574,13,4271
01059,2020-10-24 19:55:15.527754,2052,31,9075
01061,2020-10-24 19:55:15.527754,900,7,6556
01063,2020-10-24 19:55:15.527754,342,16,2356
01065,2020-10-24 19:55:15.527754,767,30,5478
01067,2020-10-24 19:55:15.527754,708,6,5034
01069,2020-10-24 19:55:15.527754,4148,34,36669
01071,2020-10-24 19:55:15.527754,2149,15,16567
01073,2020-10-24 19:55:15.527754,23129,377,227821
01075,2020-10-24 19:55:15.527754,490,5,3398
01077,2020-10-24 19:55:15.527754,2262,42,21819
01079,2020-10-24 19:55:15.527754,850,32,4902
01081,2020-10-24 19:55:15.527754,6534,65,51154
01083,2020-10-24 19:55:15.527754,2842,30,20010
01085,2020-10-24 19:55:15.527754,709,28,2767
01087,2020-10-24 19:55:15.527754,534,20,3981
01089,2020-10-24 19:55:15.527754,9280,96,102884
01091,2020-10-24 19:55:15.527754,1008,22,6880
01093,2020-10-24 19:55:15.527754,1076,29,7060
01095,2020-10-24 19:55:15.527754,4381,50,26285
01097,2020-10-24 19:55:15.527754,16849,315,112131
01099,2020-10-24 19:55:15.527754,646,10,4821
01101,2020-10-24 19:55:15.527754,10197,197,59218
01103,2020-10-24 19:55:15.527754,4120,35,28416
01105,2020-10-24 19:55:15.527754,589,6,3293
01107,2020-10-24 19:55:15.527754,847,18,5883
01109,2020-10-24 19:55:15.527754,1335,13,9545
01111,2020-10-24 19:55:15.527754,823,16,4898
01113,2020-10-24 19:55:15.527754,1944,3,12174
01115,2020-10-24 19:55:15.527754,2925,42,23477
01117,2020-10-24 19:55:15.527754,7338,63,64357
01119,2020-10-24 19:55:15.527754,472,21,2882
01121,2020-10-24 19:55:15.527754,2653,35,19845
01123,2020-10-24 19:55:15.527754,1317,87,11853
01125,2020-10-24 19:55:15.527754,10296,140,79404
01127,2020-10-24 19:55:15.527754,2772,92,17888
01129,2020-10-24 19:55:15.527754,744,12,3881
01131,2020-10-24 19:55:15.527754,567,12,2764
01133,2020-10-24 19:55:15.527754,922,13,6027
01001,2020-10-25 20:05:58.066075,2059,31,14083
01003,2020-10-25 20:05:58.066075,6658,69,56784
01005,2020-10-25 20:05:58.066075,1033,9,5916
01007,2020-10-25 20:05:58.066075,840,14,6447
01009,2020-10-25 20:05:58.066075,1932,25,12110
01011,2020-10-25 20:05:58.066075,649,17,3011
01013,2020-10-25 20:05:58.066075,1011,40,4985
01015,2020-10-25 20:05:58.066075,4599,61,32106
01017,2020-10-25 20:05:58.066075,1350,44,9690
01019,2020-10-25 20:05:58.066075,738,14,5269
01021,2020-10-25 20:05:58.066075,1884,32,10309
01023,2020-10-25 20:05:58.066075,392,12,1744
01025,2020-10-25 20:05:58.066075,1352,17,7379
01027,2020-10-25 20:05:58.066075,744,12,3853
01029,2020-10-25 20:05:58.066075,569,8,2684
01031,2020-10-25 20:05:58.066075,1771,11,14581
01033,2020-10-25 20:05:58.066075,2021,32,14187
01035,2020-10-25 20:05:58.066075,561,13,2581
01037,2020-10-25 20:05:58.066075,204,3,1735
01039,2020-10-25 20:05:58.066075,1747,29,9640
01041,2020-10-25 20:05:58.066075,608,30,3382
01043,2020-10-25 20:05:58.066075,2480,24,20964
01045,2020-10-25 20:05:58.066075,1763,51,14231
01047,2020-10-25 20:05:58.066075,1866,27,11031
01049,2020-10-25 20:05:58.066075,3426,29,17937
01051,2020-10-25 20:05:58.066075,3208,53,23400
01053,2020-10-25 20:05:58.066075,1727,30,8892
01055,2020-10-25 20:05:58.066075,4285,51,31453
01057,2020-10-25 20:05:58.066075,577,13,4302
01059,2020-10-25 20:05:58.066075,2055,31,9109
01061,2020-10-25 20:05:58.066075,906,7,6594
01063,2020-10-25 20:05:58.066075,342,16,2361
01065,2020-10-25 20:05:58.066075,768,30,5489
01067,2020-10-25 20:05:58.066075,717,6,5049
01069,2020-10-25 20:05:58.066075,4170,34,36797
01071,2020-10-25 20:05:58.066075,2159,15,16645
01073,2020-10-25 20:05:58.066075,23292,377,229277
01075,2020-10-25 20:05:58.066075,496,5,3416
01077,2020-10-25 20:05:58.066075,2294,42,21991
01079,2020-10-25 20:05:58.066075,858,32,4935
01081,2020-10-25 20:05:58.066075,6546,65,51303
01083,2020-10-25 20:05:58.066075,2872,30,20139
01085,2020-10-25 20:05:58.066075,713,28,2775
01087,2020-10-25 20:05:58.066075,536,20,4002
01089,2020-10-25 20:05:58.066075,9350,96,103555
01091,2020-10-25 20:05:58.066075,1019,22,6910
01093,2020-10-25 20:05:58.066075,1081,29,7139
01095,2020-10-25 20:05:58.066075,4395,50,26373
01097,2020-10-25 20:05:58.066075,16916,315,112689
01099,2020-10-25 20:05:58.066075,646,10,4836
01101,2020-10-25 20:05:58.066075,10250,197,59461
01103,2020-10-25 20:05:58.066075,4164,35,28602
01105,2020-10-25 20:05:58.066075,592,6,3302
01107,2020-10-25 20:05:58.066075,852,18,5902
01109,2020-10-25 20:05:58.066075,1341,13,9574
01111,2020-10-25 20:05:58.066075,827,16,4922
01113,2020-10-25 20:05:58.066075,1949,3,12206
01115,2020-10-25 20:05:58.066075,2955,42,23618
01117,2020-10-25 20:05:58.066075,7390,63,64770
01119,2020-10-25 20:05:58.066075,472,21,2893
01121,2020-10-25 20:05:58.066075,2664,35,19932
01123,2020-10-25 20:05:58.066075,1329,87,11888
01125,2020-10-25 20:05:58.066075,10345,140,79718
01127,2020-10-25 20:05:58.066075,2794,92,17975
01129,2020-10-25 20:05:58.066075,749,12,3899
01131,2020-10-25 20:05:58.066075,568,12,2770
01133,2020-10-25 20:05:58.066075,929,13,6077
01001,2020-10-26 20:02:25.222253,2074,31,14154
01003,2020-10-26 20:02:25.222253,6694,69,57111
01005,2020-10-26 20:02:25.222253,1033,9,5928
01007,2020-10-26 20:02:25.222253,843,14,6465
01009,2020-10-26 20:02:25.222253,1942,25,12156
01011,2020-10-26 20:02:25.222253,649,17,3017
01013,2020-10-26 20:02:25.222253,1013,40,5000
01015,2020-10-26 20:02:25.222253,4621,61,32174
01017,2020-10-26 20:02:25.222253,1352,44,9707
01019,2020-10-26 20:02:25.222253,745,14,5289
01021,2020-10-26 20:02:25.222253,1893,32,10345
01023,2020-10-26 20:02:25.222253,392,12,1744
01025,2020-10-26 20:02:25.222253,1353,17,7397
01027,2020-10-26 20:02:25.222253,749,12,3864
01029,2020-10-26 20:02:25.222253,573,8,2706
01031,2020-10-26 20:02:25.222253,1795,11,14691
01033,2020-10-26 20:02:25.222253,2041,32,14235
01035,2020-10-26 20:02:25.222253,561,13,2583
01037,2020-10-26 20:02:25.222253,205,3,1745
01039,2020-10-26 20:02:25.222253,1755,29,9697
01041,2020-10-26 20:02:25.222253,609,30,3393
01043,2020-10-26 20:02:25.222253,2508,24,21060
01045,2020-10-26 20:02:25.222253,1772,51,14309
01047,2020-10-26 20:02:25.222253,1872,27,11058
01049,2020-10-26 20:02:25.222253,3461,29,18022
01051,2020-10-26 20:02:25.222253,3227,53,23543
01053,2020-10-26 20:02:25.222253,1730,30,8927
01055,2020-10-26 20:02:25.222253,4312,51,31572
01057,2020-10-26 20:02:25.222253,584,13,4341
01059,2020-10-26 20:02:25.222253,2061,31,9128
01061,2020-10-26 20:02:25.222253,916,7,6632
01063,2020-10-26 20:02:25.222253,346,16,2367
01065,2020-10-26 20:02:25.222253,777,30,5527
01067,2020-10-26 20:02:25.222253,719,6,5063
01069,2020-10-26 20:02:25.222253,4180,34,36910
01071,2020-10-26 20:02:25.222253,2175,15,16684
01073,2020-10-26 20:02:25.222253,23443,377,230104
01075,2020-10-26 20:02:25.222253,506,5,3423
01077,2020-10-26 20:02:25.222253,2313,42,22090
01079,2020-10-26 20:02:25.222253,861,32,4948
01081,2020-10-26 20:02:25.222253,6550,65,51380
01083,2020-10-26 20:02:25.222253,2893,30,20215
01085,2020-10-26 20:02:25.222253,714,28,2786
01087,2020-10-26 20:02:25.222253,537,20,4015
01089,2020-10-26 20:02:25.222253,9394,96,104075
01091,2020-10-26 20:02:25.222253,1025,22,6942
01093,2020-10-26 20:02:25.222253,1097,29,7181
01095,2020-10-26 20:02:25.222253,4411,50,26404
01097,2020-10-26 20:02:25.222253,16934,315,112854
01099,2020-10-26 20:02:25.222253,648,10,4845
01101,2020-10-26 20:02:25.222253,10298,197,59757
01103,2020-10-26 20:02:25.222253,4182,35,28698
01105,2020-10-26 20:02:25.222253,593,6,3310
01107,2020-10-26 20:02:25.222253,860,18,5950
01109,2020-10-26 20:02:25.222253,1344,13,9589
01111,2020-10-26 20:02:25.222253,829,16,4933
01113,2020-10-26 20:02:25.222253,1953,3,12225
01115,2020-10-26 20:02:25.222253,2999,42,23730
01117,2020-10-26 20:02:25.222253,7436,63,64975
01119,2020-10-26 20:02:25.222253,473,21,2906
01121,2020-10-26 20:02:25.222253,2674,35,19972
01123,2020-10-26 20:02:25.222253,1330,87,11912
01125,2020-10-26 20:02:25.222253,10414,140,80068
01127,2020-10-26 20:02:25.222253,2823,92,18122
01129,2020-10-26 20:02:25.222253,749,12,3908
01131,2020-10-26 20:02:25.222253,570,12,2774
01133,2020-10-26 20:02:25.222253,937,13,6127
01001,2020-10-27 20:09:38.625090,2082,31,14207
01003,2020-10-27 20:09:38.625090,6712,69,57236
01005,2020-10-27 20:09:38.625090,1042,9,5962
01007,2020-10-27 20:09:38.625090,850,15,6493
01009,2020-10-27 20:09:38.625090,1972,25,12277
01011,2020-10-27 20:09:38.625090,650,17,3027
01013,2020-10-27 20:09:38.625090,1012,41,5013
01015,2020-10-27 20:09:38.625090,4647,61,32371
01017,2020-10-27 20:09:38.625090,1368,47,9780
01019,2020-10-27 20:09:38.625090,756,14,5328
01021,2020-10-27 20:09:38.625090,1904,32,10366
01023,2020-10-27 20:09:38.625090,393,12,1751
01025,2020-10-27 20:09:38.625090,1366,17,7458
01027,2020-10-27 20:09:38.625090,753,12,3881
01029,2020-10-27 20:09:38.625090,573,9,2710
01031,2020-10-27 20:09:38.625090,1807,11,14734
01033,2020-10-27 20:09:38.625090,2060,32,14384
01035,2020-10-27 20:09:38.625090,565,13,2589
01037,2020-10-27 20:09:38.625090,209,3,1755
01039,2020-10-27 20:09:38.625090,1759,29,9717
01041,2020-10-27 20:09:38.625090,609,30,3400
01043,2020-10-27 20:09:38.625090,2557,25,21238
01045,2020-10-27 20:09:38.625090,1789,52,14357
01047,2020-10-27 20:09:38.625090,1881,27,11099
01049,2020-10-27 20:09:38.625090,3492,28,18058
01051,2020-10-27 20:09:38.625090,3246,53,23637
01053,2020-10-27 20:09:38.625090,1749,31,8970
01055,2020-10-27 20:09:38.625090,4341,51,31733
01057,2020-10-27 20:09:38.625090,589,13,4362
01059,2020-10-27 20:09:38.625090,2064,32,9148
01061,2020-10-27 20:09:38.625090,921,7,6654
01063,2020-10-27 20:09:38.625090,346,16,2378
01065,2020-10-27 20:09:38.625090,777,30,5541
01067,2020-10-27 20:09:38.625090,723,6,5081
01069,2020-10-27 20:09:38.625090,4193,34,37027
01071,2020-10-27 20:09:38.625090,2194,17,16734
01073,2020-10-27 20:09:38.625090,23573,377,230835
01075,2020-10-27 20:09:38.625090,508,5,3426
01077,2020-10-27 20:09:38.625090,2338,42,22196
01079,2020-10-27 20:09:38.625090,869,33,4983
01081,2020-10-27 20:09:38.625090,6571,65,51617
01083,2020-10-27 20:09:38.625090,2936,31,20312
01085,2020-10-27 20:09:38.625090,716,28,2795
01087,2020-10-27 20:09:38.625090,539,20,4058
01089,2020-10-27 20:09:38.625090,9422,98,104459
01091,2020-10-27 20:09:38.625090,1026,22,6965
01093,2020-10-27 20:09:38.625090,1103,31,7179
01095,2020-10-27 20:09:38.625090,4426,51,26505
01097,2020-10-27 20:09:38.625090,16994,316,113147
01099,2020-10-27 20:09:38.625090,655,10,4866
01101,2020-10-27 20:09:38.625090,10352,198,60012
01103,2020-10-27 20:09:38.625090,4223,35,28807
01105,2020-10-27 20:09:38.625090,595,6,3321
01107,2020-10-27 20:09:38.625090,869,18,5987
01109,2020-10-27 20:09:38.625090,1345,14,9608
01111,2020-10-27 20:09:38.625090,835,16,4959
01113,2020-10-27 20:09:38.625090,1960,3,12278
01115,2020-10-27 20:09:38.625090,3040,42,23831
01117,2020-10-27 20:09:38.625090,7504,65,65228
01119,2020-10-27 20:09:38.625090,474,21,2915
01121,2020-10-27 20:09:38.625090,2714,37,20100
01123,2020-10-27 20:09:38.625090,1339,87,11965
01125,2020-10-27 20:09:38.625090,10462,140,80210
01127,2020-10-27 20:09:38.625090,2837,93,18259
01129,2020-10-27 20:09:38.625090,751,12,3933
01131,2020-10-27 20:09:38.625090,570,12,2781
01133,2020-10-27 20:09:38.625090,940,13,6150
01001,2020-10-28 20:03:27.637197,2103,31,14273
01003,2020-10-28 20:03:27.637197,6743,69,57469
01005,2020-10-28 20:03:27.637197,1045,9,5987
01007,2020-10-28 20:03:27.637197,856,15,6511
01009,2020-10-28 20:03:27.637197,1988,25,12366
01011,2020-10-28 20:03:27.637197,650,17,3031
01013,2020-10-28 20:03:27.637197,1015,41,5033
01015,2020-10-28 20:03:27.637197,4689,62,32710
01017,2020-10-28 20:03:27.637197,1370,47,9829
01019,2020-10-28 20:03:27.637197,761,14,5372
01021,2020-10-28 20:03:27.637197,1909,32,10418
01023,2020-10-28 20:03:27.637197,394,12,1753
01025,2020-10-28 20:03:27.637197,1380,17,7475
01027,2020-10-28 20:03:27.637197,758,12,3904
01029,2020-10-28 20:03:27.637197,577,9,2718
01031,2020-10-28 20:03:27.637197,1826,11,14809
01033,2020-10-28 20:03:27.637197,2082,32,14465
01035,2020-10-28 20:03:27.637197,565,13,2603
01037,2020-10-28 20:03:27.637197,214,3,1774
01039,2020-10-28 20:03:27.637197,1767,29,9763
01041,2020-10-28 20:03:27.637197,611,30,3412
01043,2020-10-28 20:03:27.637197,2600,25,21378
01045,2020-10-28 20:03:27.637197,1808,52,14464
01047,2020-10-28 20:03:27.637197,1881,27,11132
01049,2020-10-28 20:03:27.637197,3512,29,18172
01051,2020-10-28 20:03:27.637197,3265,58,23718
01053,2020-10-28 20:03:27.637197,1753,31,9011
01055,2020-10-28 20:03:27.637197,4365,52,31905
01057,2020-10-28 20:03:27.637197,594,13,4373
01059,2020-10-28 20:03:27.637197,2077,32,9170
01061,2020-10-28 20:03:27.637197,935,7,6699
01063,2020-10-28 20:03:27.637197,346,16,2385
01065,2020-10-28 20:03:27.637197,780,30,5554
01067,2020-10-28 20:03:27.637197,728,6,5100
01069,2020-10-28 20:03:27.637197,4212,34,37124
01071,2020-10-28 20:03:27.637197,2219,17,16882
01073,2020-10-28 20:03:27.637197,23769,383,232261
01075,2020-10-28 20:03:27.637197,516,5,3436
01077,2020-10-28 20:03:27.637197,2371,43,22354
01079,2020-10-28 20:03:27.637197,877,33,5095
01081,2020-10-28 20:03:27.637197,6624,65,51942
01083,2020-10-28 20:03:27.637197,2951,31,20417
01085,2020-10-28 20:03:27.637197,717,28,2805
01087,2020-10-28 20:03:27.637197,541,20,4082
01089,2020-10-28 20:03:27.637197,9467,98,104948
01091,2020-10-28 20:03:27.637197,1035,22,6998
01093,2020-10-28 20:03:27.637197,1103,31,7194
01095,2020-10-28 20:03:27.637197,4452,51,26595
01097,2020-10-28 20:03:27.637197,17039,318,113612
01099,2020-10-28 20:03:27.637197,660,10,4898
01101,2020-10-28 20:03:27.637197,10435,199,60321
01103,2020-10-28 20:03:27.637197,4263,35,28983
01105,2020-10-28 20:03:27.637197,596,6,3324
01107,2020-10-28 20:03:27.637197,874,18,6056
01109,2020-10-28 20:03:27.637197,1355,14,9638
01111,2020-10-28 20:03:27.637197,843,16,5000
01113,2020-10-28 20:03:27.637197,1976,3,12345
01115,2020-10-28 20:03:27.637197,3070,42,23987
01117,2020-10-28 20:03:27.637197,7563,65,65580
01119,2020-10-28 20:03:27.637197,477,21,2925
01121,2020-10-28 20:03:27.637197,2739,37,20228
01123,2020-10-28 20:03:27.637197,1353,87,12028
01125,2020-10-28 20:03:27.637197,10539,141,80964
01127,2020-10-28 20:03:27.637197,2855,93,18255
01129,2020-10-28 20:03:27.637197,754,12,3945
01131,2020-10-28 20:03:27.637197,571,12,2781
01133,2020-10-28 20:03:27.637197,943,13,6169
01001,2020-10-29 20:10:07.920885,2126,31,14384
01003,2020-10-29 20:10:07.920885,6768,69,57777
01005,2020-10-29 20:10:07.920885,1055,9,6012
01007,2020-10-29 20:10:07.920885,861,15,6561
01009,2020-10-29 20:10:07.920885,2009,25,12407
01011,2020-10-29 20:10:07.920885,651,17,3042
01013,2020-10-29 20:10:07.920885,1019,41,5051
01015,2020-10-29 20:10:07.920885,4765,62,32859
01017,2020-10-29 20:10:07.920885,1380,47,9880
01019,2020-10-29 20:10:07.920885,764,14,5397
01021,2020-10-29 20:10:07.920885,1923,32,10469
01023,2020-10-29 20:10:07.920885,395,12,1755
01025,2020-10-29 20:10:07.920885,1387,17,7488
01027,2020-10-29 20:10:07.920885,763,12,3928
01029,2020-10-29 20:10:07.920885,579,9,2738
01031,2020-10-29 20:10:07.920885,1836,11,14901
01033,2020-10-29 20:10:07.920885,2102,32,14553
01035,2020-10-29 20:10:07.920885,572,13,2628
01037,2020-10-29 20:10:07.920885,217,3,1790
01039,2020-10-29 20:10:07.920885,1773,29,9835
01041,2020-10-29 20:10:07.920885,612,30,3424
01043,2020-10-29 20:10:07.920885,2665,25,21568
01045,2020-10-29 20:10:07.920885,1849,52,14556
01047,2020-10-29 20:10:07.920885,1892,27,11159
01049,2020-10-29 20:10:07.920885,3554,29,18311
01051,2020-10-29 20:10:07.920885,3278,58,23849
01053,2020-10-29 20:10:07.920885,1758,31,9045
01055,2020-10-29 20:10:07.920885,4419,52,32033
01057,2020-10-29 20:10:07.920885,599,13,4396
01059,2020-10-29 20:10:07.920885,2094,32,9230
01061,2020-10-29 20:10:07.920885,942,7,6751
01063,2020-10-29 20:10:07.920885,345,16,2391
01065,2020-10-29 20:10:07.920885,781,30,5569
01067,2020-10-29 20:10:07.920885,731,6,5116
01069,2020-10-29 20:10:07.920885,4239,34,37269
01071,2020-10-29 20:10:07.920885,2253,17,16998
01073,2020-10-29 20:10:07.920885,23940,385,233564
01075,2020-10-29 20:10:07.920885,523,5,3447
01077,2020-10-29 20:10:07.920885,2405,43,22490
01079,2020-10-29 20:10:07.920885,885,33,5075
01081,2020-10-29 20:10:07.920885,6649,65,52320
01083,2020-10-29 20:10:07.920885,2970,31,20521
01085,2020-10-29 20:10:07.920885,721,28,2820
01087,2020-10-29 20:10:07.920885,543,20,4112
01089,2020-10-29 20:10:07.920885,9557,98,105841
01091,2020-10-29 20:10:07.920885,1046,22,7034
01093,2020-10-29 20:10:07.920885,1109,31,7220
01095,2020-10-29 20:10:07.920885,4474,51,26693
01097,2020-10-29 20:10:07.920885,17123,319,114167
01099,2020-10-29 20:10:07.920885,663,10,4923
01101,2020-10-29 20:10:07.920885,10503,199,60678
01103,2020-10-29 20:10:07.920885,4308,35,29153
01105,2020-10-29 20:10:07.920885,599,6,3345
01107,2020-10-29 20:10:07.920885,890,18,6083
01109,2020-10-29 20:10:07.920885,1364,14,9672
01111,2020-10-29 20:10:07.920885,846,16,5029
01113,2020-10-29 20:10:07.920885,1983,3,12384
01115,2020-10-29 20:10:07.920885,3113,42,24110
01117,2020-10-29 20:10:07.920885,7605,65,65901
01119,2020-10-29 20:10:07.920885,486,21,2928
01121,2020-10-29 20:10:07.920885,2764,37,20329
01123,2020-10-29 20:10:07.920885,1372,87,12133
01125,2020-10-29 20:10:07.920885,10602,141,81337
01127,2020-10-29 20:10:07.920885,2874,93,18335
01129,2020-10-29 20:10:07.920885,758,12,3957
01131,2020-10-29 20:10:07.920885,571,12,2788
01133,2020-10-29 20:10:07.920885,947,13,6184
01001,2020-10-30 19:41:08.263664,2141,31,14471
01003,2020-10-30 19:41:08.263664,6888,71,58279
01005,2020-10-30 19:41:08.263664,1056,9,6029
01007,2020-10-30 19:41:08.263664,866,15,6613
01009,2020-10-30 19:41:08.263664,2039,25,12487
01011,2020-10-30 19:41:08.263664,651,17,3057
01013,2020-10-30 19:41:08.263664,1020,41,5072
01015,2020-10-30 19:41:08.263664,4806,63,33001
01017,2020-10-30 19:41:08.263664,1381,47,9941
01019,2020-10-30 19:41:08.263664,769,15,5434
01021,2020-10-30 19:41:08.263664,1926,32,10518
01023,2020-10-30 19:41:08.263664,395,12,1761
01025,2020-10-30 19:41:08.263664,1391,17,7496
01027,2020-10-30 19:41:08.263664,767,12,3958
01029,2020-10-30 19:41:08.263664,581,9,2747
01031,2020-10-30 19:41:08.263664,1851,11,14998
01033,2020-10-30 19:41:08.263664,2125,32,14651
01035,2020-10-30 19:41:08.263664,573,13,2635
01037,2020-10-30 19:41:08.263664,219,3,1796
01039,2020-10-30 19:41:08.263664,1787,29,9883
01041,2020-10-30 19:41:08.263664,616,30,3438
01043,2020-10-30 19:41:08.263664,2719,25,21735
01045,2020-10-30 19:41:08.263664,1862,52,14724
