# Deaths Age [0-9],# Deaths Age [10-19],# Deaths Age [20-29],# Deaths Age [30-39],# Deaths Age [40-49],# Deaths Age [50-59],# Deaths Age [60-69],# Deaths Age [70-79],# Deaths Age [80+],# Deaths Age [Unknown],# Hospitalized Age [0-9],# Hospitalized Age [10-19],# Hospitalized Age [20-29],# Hospitalized Age [30-39],# Hospitalized Age [40-49],# Hospitalized Age [50-59],# Hospitalized Age [60-69],# Hospitalized Age [70-79],# Hospitalized Age [80+],# Hospitalized Age [Unknown],# Not Hospitalized Age [0-9],# Not Hospitalized Age [10-19],# Not Hospitalized Age [20-29],# Not Hospitalized Age [30-39],# Not Hospitalized Age [40-49],# Not Hospitalized Age [50-59],# Not Hospitalized Age [60-69],# Not Hospitalized Age [70-79],# Not Hospitalized Age [80+],# Not Hospitalized Age [Unknown],# Outbreaks,% Cases Age [0-9],% Cases Age [10-19],% Cases Age [20-29],% Cases Age [30-39],% Cases Age [40-49],% Cases Age [50-59],% Cases Age [60-69],% Cases Age [70-79],% Cases Age [80+],% Cases Age [Unknown],% Cases Race/Ethnicity: AIAN - Non Hispanic,% Cases Race/Ethnicity: Asian - Non Hispanic,% Cases Race/Ethnicity: Black - Non Hispanic,"% Cases Race/Ethnicity: Hispanic, All Races",% Cases Race/Ethnicity: Multiple - Non Hispanic,% Cases Race/Ethnicity: NHOPI - Non Hispanic,% Cases Race/Ethnicity: Other,% Cases Race/Ethnicity: Unknown/Not Provided,% Cases Race/Ethnicity: White - Non Hispanic,% Deaths Age [0-9],% Deaths Age [10-19],% Deaths Age [20-29],% Deaths Age [30-39],% Deaths Age [40-49],% Deaths Age [50-59],% Deaths Age [60-69],% Deaths Age [70-79],% Deaths Age [80+],% Deaths Age [Unknown],% Deaths Race/Ethnicity: AIAN - Non Hispanic,% Deaths Race/Ethnicity: Asian - Non Hispanic,% Deaths Race/Ethnicity: Black - Non Hispanic,"% Deaths Race/Ethnicity: Hispanic, All Races",% Deaths Race/Ethnicity: Multiple - Non Hispanic,% Deaths Race/Ethnicity: NHOPI - Non Hispanic,% Deaths Race/Ethnicity: Other,% Deaths Race/Ethnicity: Unknown/Not Provided,% Deaths Race/Ethnicity: White - Non Hispanic,% Total Cases: Female,% Total Cases: Male,% Total Cases: Unknown Sex,Total Cases,Total Deaths,Total Hospitalized,Total Tested,FileDate,Scrape Time
0,3.0,9.0,9.0,37.0,78.0,184.0,350.0,804.0,0,41.0,38.0,204.0,362.0,544.0,780.0,772.0,560.0,367.0,1.0,563.0,1200.0,4127.0,4286.0,4033.0,3423.0,2067.0,1003.0,895.0,48.0,284.0,2.25,4.63,16.2,17.38,17.22,15.98,11.28,7.14,7.71,0.18,0.51,2.66,5.84,37.55,0.63,0.41,0.93,17.12,34.36,0,0.2,0.61,0.61,2.51,5.29,12.48,23.74,54.55,0,0.54,3.6,6.85,19.74,0.68,0.41,0.54,4.48,63.16,50.37,47.75,1.87,26788.0,,4419.0,190700.0,2020-06-02,2020-06-03 14:39:56.638183
0,3.0,9.0,9.0,37.0,80.0,188.0,357.0,811.0,0,41.0,38.0,209.0,363.0,549.0,783.0,774.0,559.0,369.0,1.0,576.0,1223.0,4174.0,4330.0,4081.0,3451.0,2086.0,1014.0,897.0,48.0,292.0,2.28,4.67,16.23,17.38,17.25,15.94,11.26,7.13,7.68,0.18,0.52,2.66,5.84,37.68,0.63,0.41,0.92,17.04,34.3,0,0.2,0.6,0.6,2.48,5.35,12.58,23.9,54.28,0,0.54,3.61,6.89,19.61,0.67,0.4,0.54,5.09,62.65,50.35,47.75,1.88,27060.0,,4443.0,194697.0,2020-06-03,2020-06-03 20:09:24.839396
0,3.0,9.0,9.0,38.0,82.0,191.0,362.0,818.0,0,40.0,38.0,210.0,366.0,552.0,786.0,777.0,557.0,370.0,0,587.0,1253.0,4245.0,4381.0,4124.0,3493.0,2101.0,1019.0,900.0,49.0,294.0,2.29,4.73,16.32,17.38,17.23,15.94,11.22,7.08,7.63,0.18,0.52,2.67,5.82,37.84,0.62,0.42,0.92,16.99,34.2,0,0.2,0.6,0.6,2.51,5.42,12.63,23.94,54.1,0,0.53,3.64,6.88,19.91,0.66,0.4,0.6,4.96,62.43,50.39,47.77,1.82,27360.0,,4460.0,200912.0,2020-06-04,2020-06-04 20:09:45.638291
0,3.0,9.0,10.0,40.0,84.0,193.0,363.0,822.0,0,40.0,38.0,210.0,365.0,554.0,786.0,778.0,559.0,370.0,0,593.0,1278.0,4298.0,4430.0,4160.0,3532.0,2115.0,1030.0,914.0,41.0,296.0,2.29,4.78,16.36,17.4,17.22,15.94,11.18,7.07,7.63,0.15,0.52,2.66,5.8,37.85,0.62,0.42,0.91,17.13,34.09,0,0.2,0.59,0.66,2.62,5.51,12.66,23.82,53.94,0,0.52,3.67,6.89,19.95,0.66,0.39,0.59,5.12,62.2,50.38,47.82,1.79,27615.0,,4472.0,205761.0,2020-06-05,2020-06-05 20:09:14.586632
0,3.0,9.0,10.0,40.0,85.0,193.0,362.0,825.0,0,40.0,38.0,211.0,365.0,555.0,789.0,778.0,561.0,371.0,0,602.0,1299.0,4356.0,4482.0,4195.0,3555.0,2130.0,1034.0,922.0,38.0,299.0,2.31,4.81,16.43,17.44,17.2,15.9,11.14,7.03,7.61,0.14,0.52,2.65,5.76,37.95,0.62,0.42,0.9,17.19,33.99,0,0.2,0.59,0.65,2.62,5.57,12.64,23.71,54.03,0,0.52,3.67,6.88,20.04,0.65,0.39,0.59,5.17,62.08,50.39,47.82,1.77,27848.0,,4480.0,210485.0,2020-06-06,2020-06-06 20:31:08.907840
0,3.0,9.0,10.0,40.0,85.0,193.0,362.0,825.0,0,40.0,38.0,211.0,365.0,556.0,789.0,779.0,562.0,373.0,0,604.0,1318.0,4384.0,4510.0,4228.0,3572.0,2138.0,1042.0,927.0,38.0,299.0,2.3,4.85,16.44,17.45,17.23,15.88,11.11,7.02,7.59,0.14,0.55,2.64,5.75,37.92,0.62,0.42,0.9,17.32,33.88,0,0.2,0.59,0.65,2.62,5.57,12.64,23.71,54.03,0,0.52,3.67,6.88,20.04,0.65,0.39,0.59,5.17,62.08,50.36,47.87,1.76,28001.0,,4485.0,214940.0,2020-06-07,2020-06-07 20:28:03.850884
0,3.0,9.0,10.0,42.0,87.0,196.0,365.0,831.0,0,50.0,52.0,248.0,404.0,629.0,842.0,822.0,600.0,403.0,0,605.0,1324.0,4384.0,4508.0,4175.0,3540.0,2106.0,1010.0,900.0,38.0,299.0,2.32,4.89,16.47,17.46,17.19,15.86,11.08,7.01,7.57,0.13,0.55,2.71,5.89,38.21,0.74,0.41,0.82,16.33,34.35,0,0.19,0.58,0.65,2.72,5.64,12.7,23.66,53.86,0,0.58,3.63,6.87,20.35,0.78,0.39,0.52,4.15,62.73,50.33,47.9,1.75,28183.0,,4859.0,219331.0,2020-06-08,2020-06-08 20:10:00.867084
0,3.0,9.0,10.0,43.0,90.0,197.0,368.0,833.0,0,47.0,58.0,268.0,431.0,648.0,889.0,847.0,610.0,410.0,0,615.0,1342.0,4407.0,4509.0,4174.0,3514.0,2088.0,1008.0,891.0,38.0,301.0,2.34,4.95,16.52,17.46,17.16,15.85,11.05,7.01,7.53,0.13,0.55,2.7,5.88,38.34,0.74,0.41,0.85,16.17,34.36,0,0.19,0.58,0.64,2.77,5.8,12.69,23.7,53.64,0,0.58,3.61,6.83,20.41,0.77,0.39,0.58,4.38,62.46,50.29,47.85,1.84,28347.0,,5025.0,223534.0,2020-06-09,2020-06-09 20:24:53.121674
0,3.0,9.0,10.0,43.0,95.0,199.0,375.0,839.0,0,47.0,58.0,269.0,432.0,649.0,888.0,848.0,605.0,412.0,0,622.0,1356.0,4430.0,4525.0,4198.0,3528.0,2110.0,1018.0,893.0,38.0,306.0,2.35,4.97,16.52,17.43,17.16,15.83,11.08,7.01,7.52,0.13,0.55,2.71,5.88,38.59,0.74,0.42,0.86,15.77,34.47,0,0.19,0.57,0.64,2.73,6.04,12.65,23.84,53.34,0,0.57,3.56,6.74,20.6,0.76,0.38,0.57,4.51,62.3,50.35,47.86,1.78,28499.0,,5035.0,227761.0,2020-06-10,2020-06-10 20:35:17.300913
0,3.0,9.0,10.0,43.0,96.0,203.0,377.0,842.0,0,47.0,58.0,270.0,435.0,650.0,893.0,850.0,609.0,415.0,0,626.0,1372.0,4467.0,4554.0,4210.0,3548.0,2115.0,1016.0,891.0,38.0,308.0,2.35,5.0,16.57,17.45,17.12,15.84,11.06,6.99,7.5,0.13,0.56,2.71,5.88,38.61,0.74,0.42,0.86,15.72,34.51,0,0.19,0.57,0.63,2.72,6.06,12.82,23.82,53.19,0,0.57,3.54,6.76,20.66,0.76,0.38,0.57,4.49,62.29,50.35,47.87,1.76,28647.0,,5057.0,231763.0,2020-06-11,2020-06-11 20:20:55.235435
0,3.0,9.0,10.0,43.0,97.0,205.0,378.0,850.0,0,48.0,65.0,288.0,457.0,679.0,921.0,874.0,631.0,421.0,0,629.0,1384.0,4502.0,4556.0,4208.0,3535.0,2105.0,1000.0,886.0,38.0,308.0,2.35,5.04,16.65,17.43,17.1,15.8,11.05,6.97,7.48,0.13,0.55,2.7,5.85,38.63,0.78,0.42,0.86,15.64,34.56,0,0.19,0.56,0.63,2.7,6.08,12.85,23.7,53.29,0,0.56,3.51,6.65,20.94,0.88,0.38,0.44,3.82,62.82,50.36,47.86,1.77,28822.0,,5234.0,236461.0,2020-06-12,2020-06-12 20:25:12.582836
0,3.0,9.0,10.0,43.0,98.0,205.0,376.0,854.0,0,48.0,64.0,291.0,457.0,681.0,924.0,876.0,630.0,420.0,0,635.0,1400.0,4547.0,4594.0,4233.0,3557.0,2116.0,1015.0,893.0,38.0,309.0,2.35,5.06,16.7,17.44,17.08,15.78,11.02,6.96,7.47,0.13,0.55,2.69,5.82,38.59,0.78,0.42,0.85,15.8,34.49,0,0.19,0.56,0.63,2.69,6.13,12.83,23.53,53.44,0,0.56,3.5,6.7,20.96,0.88,0.38,0.44,3.94,62.64,50.39,47.82,1.77,29017.0,,5244.0,242034.0,2020-06-13,2020-06-13 20:36:49.155308
0,3.0,9.0,10.0,43.0,98.0,205.0,376.0,855.0,0,48.0,62.0,291.0,458.0,680.0,924.0,877.0,630.0,420.0,0,643.0,1406.0,4570.0,4611.0,4253.0,3573.0,2132.0,1019.0,896.0,38.0,312.0,2.37,5.05,16.72,17.44,17.08,15.77,11.03,6.95,7.45,0.13,0.55,2.68,5.8,38.59,0.78,0.42,0.84,15.86,34.47,0,0.19,0.56,0.63,2.69,6.13,12.82,23.51,53.47,0,0.56,3.5,6.69,20.95,0.88,0.38,0.44,3.94,62.66,50.36,47.83,1.78,29130.0,,5244.0,246478.0,2020-06-14,2020-06-14 19:58:34.504114
0,3.0,9.0,11.0,43.0,99.0,207.0,377.0,856.0,0,48.0,65.0,294.0,465.0,683.0,926.0,880.0,633.0,419.0,0,652.0,1422.0,4609.0,4637.0,4276.0,3583.0,2137.0,1022.0,906.0,37.0,314.0,2.39,5.09,16.77,17.45,17.07,15.73,11.0,6.94,7.44,0.13,0.56,2.68,5.78,38.61,0.78,0.42,0.84,15.92,34.43,0,0.19,0.56,0.69,2.68,6.17,12.9,23.49,53.33,0,0.56,3.49,6.67,21.0,0.87,0.37,0.44,3.99,62.62,50.37,47.79,1.81,29299.0,,5269.0,250523.0,2020-06-15,2020-06-15 20:22:48.622076
0,3.0,9.0,12.0,43.0,101.0,207.0,379.0,863.0,0,48.0,64.0,294.0,465.0,683.0,925.0,882.0,634.0,415.0,0,665.0,1433.0,4649.0,4654.0,4297.0,3600.0,2142.0,1028.0,909.0,38.0,318.0,2.42,5.09,16.82,17.43,17.06,15.71,10.97,6.93,7.43,0.13,0.55,2.68,5.75,38.57,0.77,0.42,0.83,15.97,34.45,0,0.19,0.56,0.74,2.66,6.25,12.8,23.44,53.37,0,0.56,3.46,6.68,21.15,0.87,0.37,0.43,3.96,62.52,50.41,47.77,1.8,29442.0,,5272.0,254020.0,2020-06-16,2020-06-16 20:26:52.760674
0,3.0,9.0,12.0,43.0,103.0,208.0,381.0,872.0,0,50.0,65.0,298.0,469.0,684.0,929.0,885.0,635.0,414.0,0,674.0,1456.0,4707.0,4686.0,4325.0,3619.0,2151.0,1035.0,919.0,41.0,323.0,2.44,5.14,16.9,17.41,17.03,15.67,10.93,6.91,7.43,0.14,0.55,2.66,5.73,38.55,0.77,0.42,0.83,16.02,34.47,0,0.18,0.55,0.74,2.64,6.32,12.75,23.36,53.46,0,0.55,3.43,6.68,21.09,0.86,0.37,0.49,4.05,62.48,50.42,47.73,1.83,29673.0,,5294.0,259546.0,2020-06-17,2020-06-17 20:30:44.849160
0,3.0,9.0,12.0,43.0,104.0,209.0,382.0,876.0,0,51.0,65.0,300.0,468.0,687.0,932.0,888.0,636.0,415.0,0,680.0,1476.0,4786.0,4710.0,4355.0,3649.0,2154.0,1039.0,931.0,41.0,324.0,2.44,5.16,17.04,17.36,17.01,15.67,10.87,6.88,7.43,0.14,0.56,2.65,5.7,38.5,0.77,0.42,0.83,16.04,34.54,0,0.18,0.55,0.73,2.63,6.35,12.76,23.32,53.48,0,0.55,3.42,6.65,21.12,0.85,0.37,0.49,3.91,62.64,50.37,47.7,1.9,29901.0,,5308.0,264466.0,2020-06-18,2020-06-18 21:02:36.594946
0,3.0,9.0,11.0,44.0,104.0,210.0,382.0,880.0,0,51.0,65.0,302.0,466.0,689.0,934.0,888.0,639.0,416.0,0,690.0,1501.0,4875.0,4770.0,4389.0,3675.0,2182.0,1045.0,930.0,37.0,327.0,2.45,5.2,17.18,17.38,16.97,15.61,10.87,6.84,7.37,0.12,0.55,2.63,5.69,38.37,0.77,0.41,0.84,16.24,34.49,0,0.18,0.55,0.67,2.68,6.33,12.78,23.25,53.56,0,0.55,3.47,6.63,20.94,0.85,0.37,0.49,3.96,62.75,50.37,47.79,1.81,30187.0,,5318.0,270335.0,2020-06-19,2020-06-19 19:53:43.374323
0,3.0,9.0,11.0,44.0,105.0,210.0,384.0,881.0,0,52.0,65.0,304.0,466.0,689.0,934.0,889.0,637.0,416.0,0,696.0,1524.0,4934.0,4799.0,4402.0,3687.0,2192.0,1047.0,932.0,37.0,327.0,2.46,5.25,17.29,17.38,16.92,15.57,10.84,6.81,7.34,0.12,0.55,2.63,5.67,38.32,0.76,0.41,0.84,16.41,34.41,0,0.18,0.55,0.67,2.67,6.38,12.75,23.32,53.49,0,0.55,3.46,6.62,21.01,0.85,0.36,0.49,3.89,62.78,50.39,47.81,1.77,30349.0,,5323.0,275645.0,2020-06-20,2020-06-20 21:17:46.482015
0,3.0,9.0,11.0,44.0,105.0,210.0,384.0,881.0,0,52.0,66.0,304.0,467.0,690.0,935.0,889.0,637.0,416.0,0,703.0,1547.0,4995.0,4835.0,4421.0,3711.0,2199.0,1052.0,936.0,37.0,330.0,2.47,5.29,17.38,17.4,16.88,15.56,10.8,6.79,7.31,0.12,0.54,2.62,5.66,38.29,0.76,0.41,0.84,16.54,34.35,0,0.18,0.55,0.67,2.67,6.38,12.75,23.32,53.49,0,0.55,3.46,6.62,21.01,0.85,0.36,0.49,3.89,62.78,50.33,47.84,1.8,30539.0,,5327.0,280033.0,2020-06-21,2020-06-21 21:00:09.724925
0,3.0,9.0,11.0,44.0,104.0,211.0,386.0,883.0,0,52.0,67.0,307.0,469.0,691.0,936.0,891.0,640.0,417.0,0,705.0,1565.0,5053.0,4864.0,4444.0,3715.0,2204.0,1056.0,941.0,37.0,330.0,2.47,5.32,17.49,17.4,16.87,15.49,10.77,6.78,7.3,0.12,0.54,2.6,5.63,38.33,0.76,0.41,0.85,16.64,34.24,0,0.18,0.55,0.67,2.67,6.3,12.78,23.38,53.48,0,0.55,3.45,6.6,21.02,0.85,0.36,0.48,4.24,62.45,50.28,47.73,1.95,30705.0,,5343.0,285130.0,2020-06-22,2020-06-22 19:52:51.534687
0,3.0,9.0,11.0,44.0,106.0,211.0,388.0,893.0,0,52.0,67.0,308.0,473.0,692.0,939.0,897.0,643.0,414.0,0,710.0,1575.0,5098.0,4890.0,4461.0,3747.0,2215.0,1061.0,949.0,37.0,333.0,2.47,5.32,17.53,17.4,16.82,15.51,10.76,6.77,7.3,0.12,0.56,2.57,5.53,38.3,0.97,0.4,0.82,16.38,34.47,0,0.18,0.54,0.66,2.64,6.37,12.67,23.3,53.63,0,0.48,3.42,6.49,21.2,1.2,0.36,0.42,3.84,62.58,50.27,47.74,1.95,30893.0,,5366.0,288079.0,2020-06-23,2020-06-23 19:20:54.286004
0,3.0,9.0,11.0,44.0,107.0,211.0,388.0,894.0,0,52.0,67.0,308.0,475.0,695.0,940.0,899.0,643.0,413.0,0,722.0,1600.0,5180.0,4931.0,4494.0,3779.0,2229.0,1063.0,961.0,37.0,337.0,2.48,5.36,17.64,17.39,16.8,15.49,10.72,6.72,7.28,0.12,0.56,2.53,5.52,38.27,1.01,0.4,0.82,16.26,34.63,0,0.18,0.54,0.66,2.64,6.42,12.66,23.28,53.63,0,0.48,3.42,6.48,21.18,1.26,0.36,0.42,3.84,62.57,50.21,47.66,2.08,31155.0,,5375.0,293284.0,2020-06-24,2020-06-24 20:29:43.846061
0,3.0,9.0,11.0,44.0,107.0,213.0,388.0,894.0,0,52.0,68.0,310.0,475.0,697.0,942.0,900.0,644.0,414.0,0,730.0,1631.0,5262.0,4984.0,4543.0,3824.0,2262.0,1071.0,963.0,38.0,338.0,2.48,5.41,17.73,17.38,16.79,15.48,10.72,6.68,7.21,0.12,0.55,2.51,5.5,38.16,1.01,0.39,0.83,16.53,34.52,0,0.18,0.54,0.66,2.64,6.41,12.76,23.25,53.57,0,0.48,3.42,6.47,21.21,1.26,0.36,0.42,3.83,62.55,50.1,47.67,2.17,31479.0,,5386.0,299772.0,2020-06-25,2020-06-25 19:51:16.008595
0,3.0,9.0,11.0,44.0,108.0,213.0,390.0,895.0,0,52.0,69.0,312.0,475.0,697.0,943.0,902.0,644.0,413.0,0,745.0,1651.0,5363.0,5045.0,4585.0,3860.0,2283.0,1078.0,964.0,42.0,349.0,2.51,5.42,17.88,17.4,16.75,15.45,10.69,6.64,7.15,0.13,0.55,2.5,5.46,37.99,1.02,0.39,0.83,16.82,34.44,0,0.18,0.54,0.66,2.63,6.46,12.73,23.31,53.5,0,0.48,3.41,6.52,21.22,1.26,0.36,0.42,3.83,62.52,50.03,47.69,2.22,31796.0,,5392.0,304759.0,2020-06-26,2020-06-26 19:33:12.356111
0,3.0,9.0,11.0,44.0,108.0,213.0,390.0,896.0,0,52.0,69.0,314.0,475.0,697.0,947.0,902.0,645.0,413.0,0,751.0,1671.0,5443.0,5086.0,4624.0,3878.0,2290.0,1086.0,966.0,39.0,350.0,2.51,5.44,18.01,17.4,16.75,15.41,10.63,6.62,7.1,0.12,0.54,2.48,5.44,37.95,1.01,0.39,0.83,16.93,34.42,0,0.18,0.54,0.66,2.63,6.45,12.72,23.3,53.52,0,0.48,3.41,6.51,21.21,1.25,0.36,0.42,3.76,62.6,49.95,47.73,2.27,32022.0,,5399.0,310883.0,2020-06-27,2020-06-27 21:26:27.208698
0,3.0,9.0,11.0,44.0,108.0,214.0,390.0,897.0,0,52.0,69.0,314.0,475.0,697.0,947.0,903.0,645.0,413.0,0,761.0,1704.0,5531.0,5139.0,4659.0,3911.0,2303.0,1094.0,975.0,39.0,350.0,2.52,5.5,18.12,17.41,16.71,15.37,10.59,6.59,7.07,0.12,0.54,2.46,5.41,37.8,1.01,0.39,0.84,17.2,34.33,0,0.18,0.54,0.66,2.63,6.44,12.77,23.27,53.52,0,0.48,3.4,6.5,21.24,1.25,0.36,0.42,3.76,62.59,49.88,47.69,2.38,32307.0,,5401.0,316734.0,2020-06-28,2020-06-28 20:10:10.030118
0,3.0,9.0,11.0,44.0,110.0,214.0,393.0,898.0,0,52.0,71.0,319.0,481.0,704.0,951.0,912.0,647.0,417.0,0,769.0,1718.0,5581.0,5172.0,4682.0,3932.0,2307.0,1102.0,972.0,40.0,353.0,2.53,5.51,18.18,17.42,16.7,15.36,10.56,6.59,7.03,0.12,0.56,2.45,5.42,37.8,1.01,0.38,0.86,17.22,34.3,0,0.18,0.54,0.65,2.62,6.54,12.72,23.37,53.39,0,0.48,3.39,6.48,21.22,1.25,0.36,0.48,3.69,62.66,49.85,47.68,2.43,32511.0,,5442.0,320997.0,2020-06-29,2020-06-29 22:50:56.733388
0,3.0,9.0,11.0,44.0,111.0,216.0,394.0,902.0,0,52.0,72.0,319.0,486.0,708.0,958.0,914.0,649.0,421.0,0,773.0,1740.0,5634.0,5199.0,4706.0,3955.0,2316.0,1110.0,973.0,40.0,353.0,2.52,5.55,18.22,17.41,16.68,15.36,10.53,6.58,7.02,0.12,0.57,2.45,5.41,37.84,1.02,0.38,0.86,17.07,34.4,0,0.18,0.53,0.65,2.6,6.57,12.78,23.31,53.37,0,0.53,3.37,6.51,21.18,1.24,0.36,0.41,3.79,62.6,49.85,47.72,2.39,32715.0,,5489.0,324632.0,2020-06-30,2020-06-30 20:03:47.957291
0,3.0,10.0,11.0,44.0,111.0,216.0,396.0,906.0,0,52.0,73.0,319.0,488.0,714.0,959.0,924.0,650.0,421.0,0,787.0,1771.0,5725.0,5254.0,4749.0,3993.0,2322.0,1120.0,971.0,40.0,362.0,2.54,5.59,18.33,17.42,16.67,15.33,10.48,6.56,6.96,0.12,0.57,2.45,5.38,37.83,1.02,0.38,0.84,17.14,34.38,0,0.18,0.59,0.65,2.59,6.54,12.73,23.34,53.39,0,0.53,3.36,6.48,21.15,1.24,0.35,0.41,3.77,62.7,49.81,47.7,2.45,33029.0,,5513.0,330359.0,2020-07-01,2020-07-01 20:04:02.198859
0,3.0,10.0,11.0,44.0,111.0,217.0,398.0,907.0,0,53.0,73.0,319.0,491.0,716.0,963.0,926.0,650.0,421.0,0,805.0,1805.0,5838.0,5301.0,4790.0,4022.0,2343.0,1123.0,972.0,40.0,362.0,2.57,5.64,18.49,17.4,16.64,15.28,10.45,6.51,6.9,0.12,0.56,2.45,5.38,37.83,1.03,0.38,0.84,17.21,34.33,0,0.18,0.59,0.65,2.59,6.53,12.76,23.4,53.32,0,0.53,3.35,6.53,21.16,1.23,0.35,0.41,3.7,62.73,49.66,47.65,2.65,33352.0,,5527.0,337391.0,2020-07-02,2020-07-02 22:09:09.425299
0,3.0,10.0,11.0,44.0,111.0,217.0,398.0,907.0,0,53.0,73.0,319.0,491.0,718.0,966.0,927.0,651.0,424.0,0,813.0,1828.0,5921.0,5345.0,4831.0,4049.0,2356.0,1130.0,976.0,40.0,364.0,2.58,5.66,18.59,17.4,16.64,15.25,10.41,6.48,6.86,0.12,0.56,2.45,5.35,37.8,1.02,0.37,0.83,17.35,34.27,0,0.18,0.59,0.65,2.59,6.53,12.76,23.4,53.32,0,0.53,3.35,6.53,21.16,1.23,0.35,0.41,3.7,62.73,49.68,47.67,2.62,33612.0,,5537.0,342857.0,2020-07-03,2020-07-03 22:40:38.389171
0,3.0,10.0,11.0,44.0,111.0,217.0,398.0,907.0,0,53.0,74.0,321.0,491.0,719.0,967.0,931.0,654.0,425.0,0,819.0,1851.0,5997.0,5389.0,4865.0,4077.0,2371.0,1143.0,978.0,40.0,366.0,2.57,5.69,18.69,17.4,16.62,15.22,10.39,6.48,6.82,0.12,0.56,2.43,5.32,37.65,1.02,0.37,0.83,17.59,34.22,0,0.18,0.59,0.65,2.59,6.53,12.76,23.4,53.32,0,0.53,3.35,6.53,21.16,1.23,0.35,0.41,3.7,62.73,49.67,47.69,2.61,33866.0,,5550.0,347821.0,2020-07-04,2020-07-04 20:26:57.218991
0,3.0,10.0,11.0,44.0,111.0,217.0,398.0,907.0,0,53.0,75.0,322.0,492.0,721.0,971.0,934.0,657.0,425.0,0,830.0,1875.0,6052.0,5417.0,4895.0,4098.0,2377.0,1147.0,983.0,40.0,366.0,2.59,5.73,18.74,17.38,16.62,15.21,10.36,6.46,6.8,0.12,0.55,2.43,5.31,37.63,1.02,0.37,0.82,17.69,34.18,0,0.18,0.59,0.65,2.59,6.53,12.76,23.4,53.32,0,0.53,3.35,6.53,21.16,1.23,0.35,0.41,3.7,62.73,49.65,47.67,2.64,34065.0,,5565.0,352758.0,2020-07-05,2020-07-05 20:01:05.346747
0,3.0,10.0,12.0,44.0,111.0,217.0,396.0,898.0,0,54.0,76.0,322.0,498.0,724.0,976.0,939.0,659.0,430.0,0,835.0,1892.0,6110.0,5446.0,4933.0,4116.0,2385.0,1152.0,979.0,40.0,367.0,2.6,5.75,18.8,17.39,16.64,15.19,10.34,6.44,6.73,0.12,0.55,2.42,5.28,37.67,1.02,0.37,0.83,17.8,34.06,0,0.18,0.59,0.71,2.6,6.56,12.83,23.42,53.1,0,0.53,3.37,6.51,21.53,1.24,0.35,0.41,3.73,62.33,49.6,47.58,2.78,34257.0,,5591.0,357751.0,2020-07-06,2020-07-06 20:02:46.002640
0,3.0,10.0,12.0,45.0,111.0,217.0,398.0,900.0,0,55.0,81.0,339.0,513.0,750.0,999.0,963.0,675.0,442.0,0,850.0,1930.0,6186.0,5518.0,4956.0,4155.0,2396.0,1149.0,972.0,39.0,371.0,2.61,5.81,18.85,17.43,16.59,15.19,10.32,6.41,6.68,0.11,0.55,2.4,5.27,37.58,1.03,0.37,0.81,17.91,34.09,0,0.18,0.59,0.71,2.65,6.54,12.79,23.47,53.07,0,0.53,3.36,6.49,21.64,1.24,0.35,0.41,3.66,62.32,49.62,47.63,2.72,34664.0,,5741.0,362145.0,2020-07-07,2020-07-07 19:58:22.848165
0,3.0,10.0,12.0,45.0,111.0,217.0,400.0,906.0,0,55.0,82.0,344.0,521.0,766.0,1023.0,969.0,685.0,449.0,0,881.0,1983.0,6300.0,5580.0,5002.0,4189.0,2419.0,1153.0,972.0,39.0,384.0,2.67,5.89,18.95,17.41,16.55,15.16,10.27,6.37,6.63,0.11,0.55,2.38,5.24,37.57,1.05,0.36,0.8,17.96,34.09,0,0.18,0.59,0.7,2.64,6.51,12.73,23.47,53.17,0,0.53,3.35,6.51,21.71,1.23,0.35,0.47,3.52,62.32,49.65,47.64,2.68,35116.0,,5820.0,367724.0,2020-07-08,2020-07-08 20:30:58.724223
0,3.0,10.0,12.0,46.0,111.0,217.0,401.0,906.0,0,55.0,81.0,344.0,524.0,765.0,1024.0,970.0,689.0,452.0,0,894.0,2030.0,6421.0,5662.0,5044.0,4228.0,2451.0,1169.0,977.0,39.0,387.0,2.67,5.95,19.07,17.45,16.48,15.1,10.24,6.36,6.57,0.11,0.54,2.36,5.22,37.49,1.05,0.36,0.8,18.24,33.95,0,0.18,0.59,0.7,2.7,6.51,12.72,23.51,53.11,0,0.53,3.34,6.62,21.75,1.23,0.35,0.47,3.52,62.19,49.65,47.58,2.74,35525.0,,5831.0,374161.0,2020-07-09,2020-07-09 20:11:18.063803
0,3.0,10.0,12.0,47.0,111.0,221.0,403.0,917.0,0,55.0,84.0,346.0,529.0,769.0,1033.0,969.0,689.0,451.0,0,922.0,2096.0,6618.0,5778.0,5131.0,4308.0,2491.0,1182.0,977.0,39.0,391.0,2.7,6.03,19.27,17.46,16.43,15.06,10.17,6.28,6.48,0.11,0.54,2.33,5.17,37.35,1.04,0.35,0.78,18.62,33.81,0,0.17,0.58,0.7,2.73,6.44,12.82,23.38,53.19,0,0.52,3.36,6.79,21.64,1.22,0.35,0.46,3.65,62.01,49.56,47.56,2.84,36191.0,,5864.0,382859.0,2020-07-10,2020-07-10 20:14:23.338002
