County Name,Scrape Time,Total Cases,Total Deaths,Total Hospitalized
Benton,2020-09-26 20:46:30.868608,4529,130,386
Chelan,2020-09-26 20:46:30.868608,1841,15,75
Clallam,2020-09-26 20:46:30.868608,229,1,6
Clark,2020-09-26 20:46:30.868608,3215,62,274
Columbia,2020-09-26 20:46:30.868608,14,1,3
Cowlitz,2020-09-26 20:46:30.868608,660,7,48
Douglas,2020-09-26 20:46:30.868608,1185,9,58
Ferry,2020-09-26 20:46:30.868608,30,0,1
Franklin,2020-09-26 20:46:30.868608,4265,66,311
Garfield,2020-09-26 20:46:30.868608,11,0,0
Grant,2020-09-26 20:46:30.868608,2919,21,147
Grays Harbor,2020-09-26 20:46:30.868608,492,7,37
Island,2020-09-26 20:46:30.868608,313,12,37
Jefferson,2020-09-26 20:46:30.868608,71,0,11
King,2020-09-26 20:46:30.868608,21995,768,2407
Kitsap,2020-09-26 20:46:30.868608,1193,13,97
Kittitas,2020-09-26 20:46:30.868608,532,22,23
Klickitat,2020-09-26 20:46:30.868608,192,3,11
Lewis,2020-09-26 20:46:30.868608,498,4,39
Lincoln,2020-09-26 20:46:30.868608,49,1,4
Mason,2020-09-26 20:46:30.868608,393,4,22
Okanogan,2020-09-26 20:46:30.868608,1048,10,47
Pacific,2020-09-26 20:46:30.868608,80,3,8
Pend Oreille,2020-09-26 20:46:30.868608,60,0,6
Pierce,2020-09-26 20:46:30.868608,7849,200,843
San Juan,2020-09-26 20:46:30.868608,29,0,2
Skagit,2020-09-26 20:46:30.868608,1100,22,98
Skamania,2020-09-26 20:46:30.868608,65,1,6
Snohomish,2020-09-26 20:46:30.868608,6878,212,809
Spokane,2020-09-26 20:46:30.868608,6730,165,484
Stevens,2020-09-26 20:46:30.868608,167,2,15
Thurston,2020-09-26 20:46:30.868608,1080,17,104
Wahkiakum,2020-09-26 20:46:30.868608,6,0,0
Walla Walla,2020-09-26 20:46:30.868608,889,6,54
Whatcom,2020-09-26 20:46:30.868608,1327,42,97
Whitman,2020-09-26 20:46:30.868608,1262,0,3
Yakima,2020-09-26 20:46:30.868608,11378,258,793
Adams,2020-09-27 20:08:26.799835,846,10,48
Asotin,2020-09-27 20:08:26.799835,110,2,11
Benton,2020-09-27 20:08:26.799835,4541,130,387
Chelan,2020-09-27 20:08:26.799835,1845,15,75
Clallam,2020-09-27 20:08:26.799835,230,1,6
Clark,2020-09-27 20:08:26.799835,3234,62,274
Columbia,2020-09-27 20:08:26.799835,14,1,3
Cowlitz,2020-09-27 20:08:26.799835,659,7,48
Douglas,2020-09-27 20:08:26.799835,1186,9,58
Ferry,2020-09-27 20:08:26.799835,30,0,1
Franklin,2020-09-27 20:08:26.799835,4282,66,311
Garfield,2020-09-27 20:08:26.799835,11,0,0
Grant,2020-09-27 20:08:26.799835,2937,21,149
Grays Harbor,2020-09-27 20:08:26.799835,499,7,38
Island,2020-09-27 20:08:26.799835,313,12,37
Jefferson,2020-09-27 20:08:26.799835,71,0,11
King,2020-09-27 20:08:26.799835,22103,768,2410
Kitsap,2020-09-27 20:08:26.799835,1201,13,97
Kittitas,2020-09-27 20:08:26.799835,533,22,24
Klickitat,2020-09-27 20:08:26.799835,192,3,11
Lewis,2020-09-27 20:08:26.799835,522,4,39
Lincoln,2020-09-27 20:08:26.799835,49,1,4
Mason,2020-09-27 20:08:26.799835,396,4,22
Okanogan,2020-09-27 20:08:26.799835,1049,10,47
Pacific,2020-09-27 20:08:26.799835,80,3,8
Pend Oreille,2020-09-27 20:08:26.799835,62,0,6
Pierce,2020-09-27 20:08:26.799835,7913,200,850
San Juan,2020-09-27 20:08:26.799835,29,0,2
Skagit,2020-09-27 20:08:26.799835,1103,22,98
Skamania,2020-09-27 20:08:26.799835,65,1,6
Snohomish,2020-09-27 20:08:26.799835,6905,212,811
Spokane,2020-09-27 20:08:26.799835,6801,165,487
Stevens,2020-09-27 20:08:26.799835,167,2,16
Thurston,2020-09-27 20:08:26.799835,1087,17,104
Wahkiakum,2020-09-27 20:08:26.799835,6,0,0
Walla Walla,2020-09-27 20:08:26.799835,892,6,54
Whatcom,2020-09-27 20:08:26.799835,1338,42,97
Whitman,2020-09-27 20:08:26.799835,1272,0,3
Yakima,2020-09-27 20:08:26.799835,11395,258,794
Adams,2020-09-28 20:19:54.873657,846,10,48
Asotin,2020-09-28 20:19:54.873657,110,2,11
Benton,2020-09-28 20:19:54.873657,4541,130,387
Chelan,2020-09-28 20:19:54.873657,1845,15,75
Clallam,2020-09-28 20:19:54.873657,230,1,6
Clark,2020-09-28 20:19:54.873657,3234,62,274
Columbia,2020-09-28 20:19:54.873657,14,1,3
Cowlitz,2020-09-28 20:19:54.873657,659,7,48
Douglas,2020-09-28 20:19:54.873657,1186,9,58
Ferry,2020-09-28 20:19:54.873657,30,0,1
Franklin,2020-09-28 20:19:54.873657,4282,66,311
Garfield,2020-09-28 20:19:54.873657,11,0,0
Grant,2020-09-28 20:19:54.873657,2937,21,149
Grays Harbor,2020-09-28 20:19:54.873657,499,7,38
Island,2020-09-28 20:19:54.873657,313,12,37
Jefferson,2020-09-28 20:19:54.873657,71,0,11
King,2020-09-28 20:19:54.873657,22103,768,2410
Kitsap,2020-09-28 20:19:54.873657,1201,13,97
Kittitas,2020-09-28 20:19:54.873657,533,22,24
Klickitat,2020-09-28 20:19:54.873657,192,3,11
Lewis,2020-09-28 20:19:54.873657,522,4,39
Lincoln,2020-09-28 20:19:54.873657,49,1,4
Mason,2020-09-28 20:19:54.873657,396,4,22
Okanogan,2020-09-28 20:19:54.873657,1049,10,47
Pacific,2020-09-28 20:19:54.873657,80,3,8
Pend Oreille,2020-09-28 20:19:54.873657,62,0,6
Pierce,2020-09-28 20:19:54.873657,7913,200,850
San Juan,2020-09-28 20:19:54.873657,29,0,2
Skagit,2020-09-28 20:19:54.873657,1103,22,98
Skamania,2020-09-28 20:19:54.873657,65,1,6
Snohomish,2020-09-28 20:19:54.873657,6905,212,811
Spokane,2020-09-28 20:19:54.873657,6801,165,487
Stevens,2020-09-28 20:19:54.873657,167,2,16
Thurston,2020-09-28 20:19:54.873657,1087,17,104
Wahkiakum,2020-09-28 20:19:54.873657,6,0,0
Walla Walla,2020-09-28 20:19:54.873657,892,6,54
Whatcom,2020-09-28 20:19:54.873657,1338,42,97
Whitman,2020-09-28 20:19:54.873657,1272,0,3
Yakima,2020-09-28 20:19:54.873657,11395,258,794
Adams,2020-09-29 20:08:21.362328,864,10,51
Asotin,2020-09-29 20:08:21.362328,116,3,12
Benton,2020-09-29 20:08:21.362328,4572,133,387
Chelan,2020-09-29 20:08:21.362328,1852,16,76
Clallam,2020-09-29 20:08:21.362328,231,1,6
Clark,2020-09-29 20:08:21.362328,3291,66,274
Columbia,2020-09-29 20:08:21.362328,14,1,3
Cowlitz,2020-09-29 20:08:21.362328,679,7,50
Douglas,2020-09-29 20:08:21.362328,1190,9,58
Ferry,2020-09-29 20:08:21.362328,30,0,1
Franklin,2020-09-29 20:08:21.362328,4310,66,312
Garfield,2020-09-29 20:08:21.362328,13,0,0
Grant,2020-09-29 20:08:21.362328,2973,21,151
Grays Harbor,2020-09-29 20:08:21.362328,501,10,37
Island,2020-09-29 20:08:21.362328,313,12,37
Jefferson,2020-09-29 20:08:21.362328,71,0,11
King,2020-09-29 20:08:21.362328,22237,761,2412
Kitsap,2020-09-29 20:08:21.362328,1216,12,97
Kittitas,2020-09-29 20:08:21.362328,542,22,24
Klickitat,2020-09-29 20:08:21.362328,193,3,11
Lewis,2020-09-29 20:08:21.362328,537,5,40
Lincoln,2020-09-29 20:08:21.362328,51,1,3
Mason,2020-09-29 20:08:21.362328,403,5,22
Okanogan,2020-09-29 20:08:21.362328,1049,10,47
Pacific,2020-09-29 20:08:21.362328,83,3,8
Pend Oreille,2020-09-29 20:08:21.362328,65,0,6
Pierce,2020-09-29 20:08:21.362328,8002,206,857
San Juan,2020-09-29 20:08:21.362328,29,0,2
Skagit,2020-09-29 20:08:21.362328,1107,23,98
Skamania,2020-09-29 20:08:21.362328,65,1,6
Snohomish,2020-09-29 20:08:21.362328,6950,215,814
Spokane,2020-09-29 20:08:21.362328,6922,169,493
Stevens,2020-09-29 20:08:21.362328,167,2,16
Thurston,2020-09-29 20:08:21.362328,1103,19,106
Wahkiakum,2020-09-29 20:08:21.362328,6,0,0
Walla Walla,2020-09-29 20:08:21.362328,901,5,54
Whatcom,2020-09-29 20:08:21.362328,1353,44,97
Whitman,2020-09-29 20:08:21.362328,1319,0,3
Yakima,2020-09-29 20:08:21.362328,11413,260,794
Adams,2020-09-30 20:20:57.492803,866,10,52
Asotin,2020-09-30 20:20:57.492803,122,3,12
Benton,2020-09-30 20:20:57.492803,4586,132,387
Chelan,2020-09-30 20:20:57.492803,1852,16,76
Clallam,2020-09-30 20:20:57.492803,235,1,7
Clark,2020-09-30 20:20:57.492803,3313,66,285
Columbia,2020-09-30 20:20:57.492803,14,1,3
Cowlitz,2020-09-30 20:20:57.492803,684,7,50
Douglas,2020-09-30 20:20:57.492803,1191,9,58
Ferry,2020-09-30 20:20:57.492803,30,0,1
Franklin,2020-09-30 20:20:57.492803,4332,66,314
Garfield,2020-09-30 20:20:57.492803,12,0,0
Grant,2020-09-30 20:20:57.492803,2976,22,152
Grays Harbor,2020-09-30 20:20:57.492803,518,11,38
Island,2020-09-30 20:20:57.492803,314,12,37
Jefferson,2020-09-30 20:20:57.492803,71,0,11
King,2020-09-30 20:20:57.492803,22367,761,2423
Kitsap,2020-09-30 20:20:57.492803,1222,12,97
Kittitas,2020-09-30 20:20:57.492803,543,22,24
Klickitat,2020-09-30 20:20:57.492803,193,3,11
Lewis,2020-09-30 20:20:57.492803,547,5,43
Lincoln,2020-09-30 20:20:57.492803,50,1,3
Mason,2020-09-30 20:20:57.492803,406,5,23
Okanogan,2020-09-30 20:20:57.492803,1056,10,47
Pacific,2020-09-30 20:20:57.492803,86,3,8
Pend Oreille,2020-09-30 20:20:57.492803,65,0,6
Pierce,2020-09-30 20:20:57.492803,8064,207,865
San Juan,2020-09-30 20:20:57.492803,29,0,2
Skagit,2020-09-30 20:20:57.492803,1111,22,98
Skamania,2020-09-30 20:20:57.492803,65,1,6
Snohomish,2020-09-30 20:20:57.492803,6990,212,818
Spokane,2020-09-30 20:20:57.492803,6995,170,499
Stevens,2020-09-30 20:20:57.492803,181,2,16
Thurston,2020-09-30 20:20:57.492803,1109,18,106
Wahkiakum,2020-09-30 20:20:57.492803,6,0,0
Walla Walla,2020-09-30 20:20:57.492803,914,5,54
Whatcom,2020-09-30 20:20:57.492803,1355,45,97
Whitman,2020-09-30 20:20:57.492803,1319,0,3
Yakima,2020-09-30 20:20:57.492803,11431,262,794
Adams,2020-10-01 21:23:29.910382,870,10,52
Asotin,2020-10-01 21:23:29.910382,125,3,13
Benton,2020-10-01 21:23:29.910382,4606,132,388
Chelan,2020-10-01 21:23:29.910382,1853,16,76
Clallam,2020-10-01 21:23:29.910382,235,1,7
Clark,2020-10-01 21:23:29.910382,3356,69,291
Columbia,2020-10-01 21:23:29.910382,14,1,3
Cowlitz,2020-10-01 21:23:29.910382,688,7,43
Douglas,2020-10-01 21:23:29.910382,1191,9,59
Ferry,2020-10-01 21:23:29.910382,30,0,1
Franklin,2020-10-01 21:23:29.910382,4344,66,314
Garfield,2020-10-01 21:23:29.910382,13,0,0
Grant,2020-10-01 21:23:29.910382,2988,22,153
Grays Harbor,2020-10-01 21:23:29.910382,527,10,38
Island,2020-10-01 21:23:29.910382,315,12,37
Jefferson,2020-10-01 21:23:29.910382,71,0,11
King,2020-10-01 21:23:29.910382,22529,759,2439
Kitsap,2020-10-01 21:23:29.910382,1231,14,98
Kittitas,2020-10-01 21:23:29.910382,545,22,24
Klickitat,2020-10-01 21:23:29.910382,195,3,11
Lewis,2020-10-01 21:23:29.910382,557,5,44
Lincoln,2020-10-01 21:23:29.910382,51,1,3
Mason,2020-10-01 21:23:29.910382,413,6,23
Okanogan,2020-10-01 21:23:29.910382,1057,10,47
Pacific,2020-10-01 21:23:29.910382,86,3,8
Pend Oreille,2020-10-01 21:23:29.910382,68,0,6
Pierce,2020-10-01 21:23:29.910382,8116,207,869
San Juan,2020-10-01 21:23:29.910382,29,0,2
Skagit,2020-10-01 21:23:29.910382,1117,22,98
Skamania,2020-10-01 21:23:29.910382,65,1,6
Snohomish,2020-10-01 21:23:29.910382,7035,212,823
Spokane,2020-10-01 21:23:29.910382,7079,170,502
Stevens,2020-10-01 21:23:29.910382,183,3,17
Thurston,2020-10-01 21:23:29.910382,1133,18,105
Wahkiakum,2020-10-01 21:23:29.910382,6,0,0
Walla Walla,2020-10-01 21:23:29.910382,917,5,54
Whatcom,2020-10-01 21:23:29.910382,1370,46,99
Whitman,2020-10-01 21:23:29.910382,1336,0,3
Yakima,2020-10-01 21:23:29.910382,11442,262,796
Adams,2020-10-02 20:34:20.826897,875,10,52
Asotin,2020-10-02 20:34:20.826897,126,3,13
Benton,2020-10-02 20:34:20.826897,4627,132,390
Chelan,2020-10-02 20:34:20.826897,1868,16,76
Clallam,2020-10-02 20:34:20.826897,236,1,7
Clark,2020-10-02 20:34:20.826897,3388,68,291
Columbia,2020-10-02 20:34:20.826897,14,1,3
Cowlitz,2020-10-02 20:34:20.826897,690,7,43
Douglas,2020-10-02 20:34:20.826897,1192,9,60
Ferry,2020-10-02 20:34:20.826897,30,0,1
Franklin,2020-10-02 20:34:20.826897,4351,66,315
Garfield,2020-10-02 20:34:20.826897,13,0,0
Grant,2020-10-02 20:34:20.826897,3015,22,153
Grays Harbor,2020-10-02 20:34:20.826897,533,10,38
Island,2020-10-02 20:34:20.826897,317,12,37
Jefferson,2020-10-02 20:34:20.826897,71,0,11
King,2020-10-02 20:34:20.826897,22749,767,2437
Kitsap,2020-10-02 20:34:20.826897,1254,14,99
Kittitas,2020-10-02 20:34:20.826897,552,22,24
Klickitat,2020-10-02 20:34:20.826897,197,3,11
Lewis,2020-10-02 20:34:20.826897,567,5,44
Lincoln,2020-10-02 20:34:20.826897,58,1,3
Mason,2020-10-02 20:34:20.826897,433,7,23
Okanogan,2020-10-02 20:34:20.826897,1057,10,47
Pacific,2020-10-02 20:34:20.826897,86,3,8
Pend Oreille,2020-10-02 20:34:20.826897,71,0,6
Pierce,2020-10-02 20:34:20.826897,8180,207,870
San Juan,2020-10-02 20:34:20.826897,29,0,2
Skagit,2020-10-02 20:34:20.826897,1119,22,98
Skamania,2020-10-02 20:34:20.826897,65,1,6
Snohomish,2020-10-02 20:34:20.826897,7083,212,824
Spokane,2020-10-02 20:34:20.826897,7187,172,507
Stevens,2020-10-02 20:34:20.826897,189,3,17
Thurston,2020-10-02 20:34:20.826897,1159,19,109
Wahkiakum,2020-10-02 20:34:20.826897,6,0,0
Walla Walla,2020-10-02 20:34:20.826897,922,5,54
Whatcom,2020-10-02 20:34:20.826897,1377,46,100
Whitman,2020-10-02 20:34:20.826897,1348,0,3
Yakima,2020-10-02 20:34:20.826897,11471,263,797
Adams,2020-10-03 20:36:45.029728,875,10,52
Asotin,2020-10-03 20:36:45.029728,126,3,13
Benton,2020-10-03 20:36:45.029728,4656,132,391
Chelan,2020-10-03 20:36:45.029728,1874,16,76
Clallam,2020-10-03 20:36:45.029728,237,1,7
Clark,2020-10-03 20:36:45.029728,3429,68,291
Columbia,2020-10-03 20:36:45.029728,14,1,3
Cowlitz,2020-10-03 20:36:45.029728,695,7,43
Douglas,2020-10-03 20:36:45.029728,1193,9,60
Ferry,2020-10-03 20:36:45.029728,30,0,1
Franklin,2020-10-03 20:36:45.029728,4374,66,315
Garfield,2020-10-03 20:36:45.029728,13,0,0
Grant,2020-10-03 20:36:45.029728,3027,22,153
Grays Harbor,2020-10-03 20:36:45.029728,542,10,38
Island,2020-10-03 20:36:45.029728,318,12,37
Jefferson,2020-10-03 20:36:45.029728,72,0,12
King,2020-10-03 20:36:45.029728,22916,767,2447
Kitsap,2020-10-03 20:36:45.029728,1262,14,100
Kittitas,2020-10-03 20:36:45.029728,553,22,24
Klickitat,2020-10-03 20:36:45.029728,199,3,11
Lewis,2020-10-03 20:36:45.029728,580,5,44
Lincoln,2020-10-03 20:36:45.029728,60,1,3
Mason,2020-10-03 20:36:45.029728,434,7,23
Okanogan,2020-10-03 20:36:45.029728,1057,10,47
Pacific,2020-10-03 20:36:45.029728,88,3,8
Pend Oreille,2020-10-03 20:36:45.029728,77,0,6
Pierce,2020-10-03 20:36:45.029728,8247,207,873
San Juan,2020-10-03 20:36:45.029728,29,0,2
Skagit,2020-10-03 20:36:45.029728,1124,22,98
Skamania,2020-10-03 20:36:45.029728,65,1,6
Snohomish,2020-10-03 20:36:45.029728,7122,212,827
Spokane,2020-10-03 20:36:45.029728,7254,172,510
Stevens,2020-10-03 20:36:45.029728,193,3,18
Thurston,2020-10-03 20:36:45.029728,1175,19,110
Wahkiakum,2020-10-03 20:36:45.029728,7,0,0
Walla Walla,2020-10-03 20:36:45.029728,927,5,54
Whatcom,2020-10-03 20:36:45.029728,1384,46,100
Whitman,2020-10-03 20:36:45.029728,1374,0,4
Yakima,2020-10-03 20:36:45.029728,11489,262,797
Adams,2020-10-04 20:11:14.592733,877,10,52
Asotin,2020-10-04 20:11:14.592733,126,3,13
Benton,2020-10-04 20:11:14.592733,4675,132,391
Chelan,2020-10-04 20:11:14.592733,1883,16,76
Clallam,2020-10-04 20:11:14.592733,238,1,7
Clark,2020-10-04 20:11:14.592733,3450,68,293
Columbia,2020-10-04 20:11:14.592733,14,1,3
Cowlitz,2020-10-04 20:11:14.592733,701,7,43
Douglas,2020-10-04 20:11:14.592733,1194,9,60
Ferry,2020-10-04 20:11:14.592733,30,0,1
Franklin,2020-10-04 20:11:14.592733,4381,66,315
Garfield,2020-10-04 20:11:14.592733,14,0,0
Grant,2020-10-04 20:11:14.592733,3035,22,154
Grays Harbor,2020-10-04 20:11:14.592733,545,10,38
Island,2020-10-04 20:11:14.592733,318,12,37
Jefferson,2020-10-04 20:11:14.592733,74,0,12
King,2020-10-04 20:11:14.592733,23022,767,2450
Kitsap,2020-10-04 20:11:14.592733,1278,14,100
Kittitas,2020-10-04 20:11:14.592733,553,22,24
Klickitat,2020-10-04 20:11:14.592733,199,3,11
Lewis,2020-10-04 20:11:14.592733,589,5,44
Lincoln,2020-10-04 20:11:14.592733,60,1,3
Mason,2020-10-04 20:11:14.592733,440,7,23
Okanogan,2020-10-04 20:11:14.592733,1057,10,47
Pacific,2020-10-04 20:11:14.592733,88,3,8
Pend Oreille,2020-10-04 20:11:14.592733,81,0,6
Pierce,2020-10-04 20:11:14.592733,8294,207,873
San Juan,2020-10-04 20:11:14.592733,29,0,2
Skagit,2020-10-04 20:11:14.592733,1128,22,99
Skamania,2020-10-04 20:11:14.592733,65,1,6
Snohomish,2020-10-04 20:11:14.592733,7154,212,827
Spokane,2020-10-04 20:11:14.592733,7352,172,519
Stevens,2020-10-04 20:11:14.592733,194,3,18
Thurston,2020-10-04 20:11:14.592733,1182,19,111
Wahkiakum,2020-10-04 20:11:14.592733,7,0,0
Walla Walla,2020-10-04 20:11:14.592733,933,5,54
Whatcom,2020-10-04 20:11:14.592733,1394,46,100
Whitman,2020-10-04 20:11:14.592733,1393,0,4
Yakima,2020-10-04 20:11:14.592733,11495,262,797
Adams,2020-10-05 20:12:52.045013,877,10,52
Asotin,2020-10-05 20:12:52.045013,134,3,13
Benton,2020-10-05 20:12:52.045013,4706,132,391
Chelan,2020-10-05 20:12:52.045013,1887,16,76
Clallam,2020-10-05 20:12:52.045013,239,1,7
Clark,2020-10-05 20:12:52.045013,3470,68,293
Columbia,2020-10-05 20:12:52.045013,14,1,3
Cowlitz,2020-10-05 20:12:52.045013,704,7,43
Douglas,2020-10-05 20:12:52.045013,1196,9,60
Ferry,2020-10-05 20:12:52.045013,30,0,1
Franklin,2020-10-05 20:12:52.045013,4401,66,315
Garfield,2020-10-05 20:12:52.045013,14,0,0
Grant,2020-10-05 20:12:52.045013,3050,23,154
Grays Harbor,2020-10-05 20:12:52.045013,548,10,38
Island,2020-10-05 20:12:52.045013,320,12,37
Jefferson,2020-10-05 20:12:52.045013,75,0,11
King,2020-10-05 20:12:52.045013,23115,771,2446
Kitsap,2020-10-05 20:12:52.045013,1287,14,101
Kittitas,2020-10-05 20:12:52.045013,555,22,24
Klickitat,2020-10-05 20:12:52.045013,199,3,11
Lewis,2020-10-05 20:12:52.045013,598,6,44
Lincoln,2020-10-05 20:12:52.045013,60,1,3
Mason,2020-10-05 20:12:52.045013,445,8,23
Okanogan,2020-10-05 20:12:52.045013,1058,10,47
Pacific,2020-10-05 20:12:52.045013,88,3,8
Pend Oreille,2020-10-05 20:12:52.045013,85,0,6
Pierce,2020-10-05 20:12:52.045013,8335,207,873
San Juan,2020-10-05 20:12:52.045013,29,0,2
Skagit,2020-10-05 20:12:52.045013,1134,22,99
Skamania,2020-10-05 20:12:52.045013,65,1,6
Snohomish,2020-10-05 20:12:52.045013,7177,214,825
Spokane,2020-10-05 20:12:52.045013,7409,173,519
Stevens,2020-10-05 20:12:52.045013,200,3,18
Thurston,2020-10-05 20:12:52.045013,1191,19,111
Wahkiakum,2020-10-05 20:12:52.045013,7,0,0
Walla Walla,2020-10-05 20:12:52.045013,937,5,54
Whatcom,2020-10-05 20:12:52.045013,1403,49,100
Whitman,2020-10-05 20:12:52.045013,1400,0,4
Yakima,2020-10-05 20:12:52.045013,11502,264,797
Adams,2020-10-06 20:16:40.673602,877,10,52
Asotin,2020-10-06 20:16:40.673602,134,3,14
Benton,2020-10-06 20:16:40.673602,4730,132,396
Chelan,2020-10-06 20:16:40.673602,1887,16,76
Clallam,2020-10-06 20:16:40.673602,239,1,8
Clark,2020-10-06 20:16:40.673602,3511,68,295
Columbia,2020-10-06 20:16:40.673602,14,1,3
Cowlitz,2020-10-06 20:16:40.673602,711,7,43
Douglas,2020-10-06 20:16:40.673602,1199,9,60
Ferry,2020-10-06 20:16:40.673602,30,0,1
Franklin,2020-10-06 20:16:40.673602,4409,66,318
Garfield,2020-10-06 20:16:40.673602,14,0,0
Grant,2020-10-06 20:16:40.673602,3053,23,155
Grays Harbor,2020-10-06 20:16:40.673602,548,10,38
Island,2020-10-06 20:16:40.673602,321,12,38
Jefferson,2020-10-06 20:16:40.673602,75,0,11
King,2020-10-06 20:16:40.673602,23218,775,2461
Kitsap,2020-10-06 20:16:40.673602,1300,14,103
Kittitas,2020-10-06 20:16:40.673602,565,22,24
Klickitat,2020-10-06 20:16:40.673602,198,3,11
Lewis,2020-10-06 20:16:40.673602,599,7,44
Lincoln,2020-10-06 20:16:40.673602,60,1,3
Mason,2020-10-06 20:16:40.673602,446,8,24
Okanogan,2020-10-06 20:16:40.673602,1059,10,47
Pacific,2020-10-06 20:16:40.673602,91,3,8
Pend Oreille,2020-10-06 20:16:40.673602,87,0,7
Pierce,2020-10-06 20:16:40.673602,8368,207,880
San Juan,2020-10-06 20:16:40.673602,29,0,2
Skagit,2020-10-06 20:16:40.673602,1138,22,99
Skamania,2020-10-06 20:16:40.673602,65,1,6
Snohomish,2020-10-06 20:16:40.673602,7227,214,828
Spokane,2020-10-06 20:16:40.673602,7477,175,523
Stevens,2020-10-06 20:16:40.673602,201,3,18
Thurston,2020-10-06 20:16:40.673602,1202,20,111
Wahkiakum,2020-10-06 20:16:40.673602,7,0,0
Walla Walla,2020-10-06 20:16:40.673602,935,6,55
Whatcom,2020-10-06 20:16:40.673602,1406,48,100
Whitman,2020-10-06 20:16:40.673602,1411,1,7
Yakima,2020-10-06 20:16:40.673602,11506,263,797
Adams,2020-10-07 20:28:20.271830,878,10,52
Asotin,2020-10-07 20:28:20.271830,138,5,14
Benton,2020-10-07 20:28:20.271830,4751,132,397
Chelan,2020-10-07 20:28:20.271830,1889,16,76
Clallam,2020-10-07 20:28:20.271830,241,1,8
Clark,2020-10-07 20:28:20.271830,3570,69,300
Columbia,2020-10-07 20:28:20.271830,14,1,3
Cowlitz,2020-10-07 20:28:20.271830,712,7,43
Douglas,2020-10-07 20:28:20.271830,1197,9,60
Ferry,2020-10-07 20:28:20.271830,30,0,1
Franklin,2020-10-07 20:28:20.271830,4437,66,318
Garfield,2020-10-07 20:28:20.271830,13,0,0
Grant,2020-10-07 20:28:20.271830,3060,23,157
Grays Harbor,2020-10-07 20:28:20.271830,556,12,38
Island,2020-10-07 20:28:20.271830,323,12,38
Jefferson,2020-10-07 20:28:20.271830,75,0,11
King,2020-10-07 20:28:20.271830,23351,780,2468
Kitsap,2020-10-07 20:28:20.271830,1325,14,103
Kittitas,2020-10-07 20:28:20.271830,568,22,24
Klickitat,2020-10-07 20:28:20.271830,200,3,11
Lewis,2020-10-07 20:28:20.271830,608,7,46
Lincoln,2020-10-07 20:28:20.271830,60,1,3
Mason,2020-10-07 20:28:20.271830,450,8,24
Okanogan,2020-10-07 20:28:20.271830,1060,10,47
Pacific,2020-10-07 20:28:20.271830,91,3,8
Pend Oreille,2020-10-07 20:28:20.271830,88,0,7
Pierce,2020-10-07 20:28:20.271830,8437,208,885
San Juan,2020-10-07 20:28:20.271830,29,0,2
Skagit,2020-10-07 20:28:20.271830,1147,22,99
Skamania,2020-10-07 20:28:20.271830,65,1,6
Snohomish,2020-10-07 20:28:20.271830,7273,214,834
Spokane,2020-10-07 20:28:20.271830,7530,177,524
Stevens,2020-10-07 20:28:20.271830,203,3,18
Thurston,2020-10-07 20:28:20.271830,1208,20,111
Wahkiakum,2020-10-07 20:28:20.271830,7,0,0
Walla Walla,2020-10-07 20:28:20.271830,936,6,55
Whatcom,2020-10-07 20:28:20.271830,1419,48,100
Whitman,2020-10-07 20:28:20.271830,1427,1,8
Yakima,2020-10-07 20:28:20.271830,11521,263,797
Adams,2020-10-08 20:23:39.992560,879,10,52
Asotin,2020-10-08 20:23:39.992560,141,5,15
Benton,2020-10-08 20:23:39.992560,4766,132,398
Chelan,2020-10-08 20:23:39.992560,1895,16,76
Clallam,2020-10-08 20:23:39.992560,241,1,8
Clark,2020-10-08 20:23:39.992560,3601,69,301
Columbia,2020-10-08 20:23:39.992560,14,1,3
Cowlitz,2020-10-08 20:23:39.992560,715,7,44
Douglas,2020-10-08 20:23:39.992560,1197,9,60
Ferry,2020-10-08 20:23:39.992560,30,0,1
