# Deaths Race/Ethnicity: American Indian or Alaska Native (Hispanic),# Deaths Race/Ethnicity: American Indian or Alaska Native (Not Hispanic),# Deaths Race/Ethnicity: American Indian or Alaska Native (Unknown Ethnicity),# Deaths Race/Ethnicity: Asian (Hispanic),# Deaths Race/Ethnicity: Asian (Not Hispanic),# Deaths Race/Ethnicity: Asian (Unknown Ethnicity),# Deaths Race/Ethnicity: Black or African American (Hispanic),# Deaths Race/Ethnicity: Black or African American (Not Hispanic),# Deaths Race/Ethnicity: Black or African American (Unknown Ethnicity),# Deaths Race/Ethnicity: Other Race (Hispanic),# Deaths Race/Ethnicity: Other Race (Not Hispanic),# Deaths Race/Ethnicity: Other Race (Unknown Ethnicity),# Deaths Race/Ethnicity: Unknown Race (Hispanic),# Deaths Race/Ethnicity: Unknown Race (Not Hispanic),# Deaths Race/Ethnicity: Unknown Race (Unknown Ethnicity),# Deaths Race/Ethnicity: White (Hispanic),# Deaths Race/Ethnicity: White (Not Hispanic),# Deaths Race/Ethnicity: White (Unknown Ethnicity),County Name,Report Date,Total Deaths
0,0,0,0,0,0,0,14,2,0,1,0,0,0,0,0,20,2,SIMPSON,08/30/2020,39
0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,5,0,SMITH,08/30/2020,13
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7,0,STONE,08/30/2020,10
0,0,0,0,0,0,0,24,4,0,0,0,0,0,0,0,6,2,SUNFLOWER,08/30/2020,36
0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,3,0,TALLAHATCHIE,08/30/2020,13
0,0,0,0,0,0,0,9,2,1,0,0,0,1,0,0,15,4,TATE,08/30/2020,32
0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,2,TIPPAH,08/30/2020,15
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,26,0,TISHOMINGO,08/30/2020,28
0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,2,1,TUNICA,08/30/2020,12
0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,14,3,UNION,08/30/2020,21
0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,19,0,WALTHALL,08/30/2020,24
0,1,0,0,0,0,0,19,4,0,1,0,0,0,1,0,18,2,WARREN,08/30/2020,46
0,0,0,0,1,0,0,37,5,0,0,1,0,0,2,0,14,0,WASHINGTON,08/30/2020,60
0,0,0,0,0,0,0,10,1,0,0,3,0,0,0,0,2,5,WAYNE,08/30/2020,21
0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,WEBSTER,08/30/2020,13
0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,3,0,WILKINSON,08/30/2020,17
0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,5,0,WINSTON,08/30/2020,19
0,0,0,0,0,0,0,4,1,0,0,0,0,0,1,1,5,0,YALOBUSHA,08/30/2020,12
0,0,0,0,0,0,0,13,1,0,0,0,0,0,1,0,6,0,YAZOO,08/30/2020,21
1,64,20,0,3,1,2,1051,104,13,12,22,1,2,34,18,974,119,Total,08/30/2020,2441
0,0,0,0,0,0,0,22,1,0,0,0,0,0,0,0,8,1,ADAMS,08/31/2020,32
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,ALCORN,08/31/2020,6
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,1,AMITE,08/31/2020,7
0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,20,0,ATTALA,08/31/2020,25
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BENTON,08/31/2020,1
0,0,0,0,0,0,0,35,4,0,0,0,0,0,1,0,7,2,BOLIVAR,08/31/2020,49
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0,CALHOUN,08/31/2020,10
0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,4,1,CARROLL,08/31/2020,12
1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,9,0,CHICKASAW,08/31/2020,22
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,CHOCTAW,08/31/2020,4
0,0,0,0,0,0,0,10,3,0,0,0,0,0,1,0,2,0,CLAIBORNE,08/31/2020,16
0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,0,15,0,CLARKE,08/31/2020,30
0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,2,1,CLAY,08/31/2020,15
0,0,0,0,0,0,0,11,4,1,0,0,0,0,1,0,2,0,COAHOMA,08/31/2020,19
0,0,0,0,0,0,0,21,1,0,0,1,0,0,1,2,4,1,COPIAH,08/31/2020,31
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13,1,COVINGTON,08/31/2020,17
0,0,0,0,0,0,0,11,6,0,0,0,0,0,2,3,18,4,DESOTO,08/31/2020,44
0,0,0,0,0,0,0,29,2,1,0,0,0,0,1,1,27,1,FORREST,08/31/2020,62
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,FRANKLIN,08/31/2020,3
0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,8,1,GEORGE,08/31/2020,13
0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,7,2,GREENE,08/31/2020,14
0,0,0,0,0,0,1,21,0,0,0,0,0,0,0,0,9,1,GRENADA,08/31/2020,32
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,17,1,HANCOCK,08/31/2020,20
0,0,0,0,0,1,0,14,4,0,1,0,0,0,0,2,31,4,HARRISON,08/31/2020,57
0,0,0,0,0,0,1,88,9,1,3,2,0,0,1,0,32,3,HINDS,08/31/2020,140
0,1,0,0,0,0,0,42,7,0,0,0,0,0,0,0,4,0,HOLMES,08/31/2020,54
0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,3,0,HUMPHREYS,08/31/2020,14
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,ISSAQUENA,08/31/2020,3
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,2,ITAWAMBA,08/31/2020,17
0,0,0,0,1,0,0,18,0,1,0,0,0,0,2,1,33,4,JACKSON,08/31/2020,60
0,0,0,0,0,0,0,7,0,0,1,1,0,0,1,0,3,0,JASPER,08/31/2020,13
0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,JEFFERSON,08/31/2020,9
0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,4,0,JEFFERSON DAVIS,08/31/2020,9
0,0,0,0,0,0,0,24,2,1,0,1,0,0,2,0,36,6,JONES,08/31/2020,72
0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,3,1,KEMPER,08/31/2020,15
0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,20,5,LAFAYETTE,08/31/2020,35
0,0,0,0,0,0,0,6,1,2,0,2,0,0,3,0,8,7,LAMAR,08/31/2020,29
0,0,0,0,0,0,0,56,4,0,0,0,0,0,0,0,43,3,LAUDERDALE,08/31/2020,106
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,4,2,LAWRENCE,08/31/2020,10
0,7,3,0,0,0,0,9,0,1,0,0,0,0,1,0,9,1,LEAKE,08/31/2020,31
0,0,0,0,0,0,0,20,0,0,0,0,0,1,0,0,31,4,LEE,08/31/2020,56
0,0,0,0,0,0,0,59,2,0,0,1,0,0,0,0,13,0,LEFLORE,08/31/2020,75
0,0,0,0,0,0,0,8,0,0,2,2,0,0,0,0,35,4,LINCOLN,08/31/2020,51
0,0,0,0,0,0,0,26,0,0,0,0,0,0,1,1,24,2,LOWNDES,08/31/2020,54
0,0,0,0,0,0,0,32,2,0,0,1,0,0,1,0,43,4,MADISON,08/31/2020,83
0,1,0,0,0,0,0,10,1,0,0,0,0,0,0,0,13,1,MARION,08/31/2020,26
0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,5,0,MARSHALL,08/31/2020,12
0,1,0,0,0,0,0,17,2,0,0,0,0,0,1,0,31,7,MONROE,08/31/2020,59
0,1,1,0,0,0,0,10,0,0,0,0,0,0,0,0,5,0,MONTGOMERY,08/31/2020,17
0,48,15,0,0,0,0,15,0,0,0,1,0,0,1,0,17,3,NESHOBA,08/31/2020,100
0,3,0,0,0,0,0,5,0,0,0,1,0,0,0,0,6,2,NEWTON,08/31/2020,17
0,0,0,0,0,0,0,6,1,0,0,0,0,0,1,0,3,3,NOXUBEE,08/31/2020,14
0,0,0,0,0,0,0,26,4,0,0,0,0,0,0,0,15,1,OKTIBBEHA,08/31/2020,46
0,0,0,0,0,0,0,9,6,0,1,0,0,0,2,0,4,1,PANOLA,08/31/2020,23
0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,1,36,1,PEARL RIVER,08/31/2020,48
0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,3,2,PERRY,08/31/2020,9
0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,22,1,PIKE,08/31/2020,45
0,0,0,0,0,0,0,4,1,1,0,0,1,0,0,0,5,0,PONTOTOC,08/31/2020,12
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,4,PRENTISS,08/31/2020,13
0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,QUITMAN,08/31/2020,3
0,0,0,0,1,0,0,20,2,1,0,0,0,0,1,2,32,4,RANKIN,08/31/2020,63
0,0,0,0,0,0,0,11,0,2,0,0,0,0,1,0,7,1,SCOTT,08/31/2020,22
0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,SHARKEY,08/31/2020,8
0,0,0,0,0,0,0,14,2,0,1,0,0,0,0,0,20,2,SIMPSON,08/31/2020,39
0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,5,0,SMITH,08/31/2020,13
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7,0,STONE,08/31/2020,10
0,0,0,0,0,0,0,26,4,0,0,0,0,0,0,0,7,2,SUNFLOWER,08/31/2020,39
0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,3,0,TALLAHATCHIE,08/31/2020,13
0,0,0,0,0,0,0,9,2,1,0,0,0,1,0,0,15,4,TATE,08/31/2020,32
0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,2,TIPPAH,08/31/2020,15
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,27,0,TISHOMINGO,08/31/2020,29
0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,2,1,TUNICA,08/31/2020,12
0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,15,3,UNION,08/31/2020,23
0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,19,0,WALTHALL,08/31/2020,24
0,1,0,0,0,0,0,19,4,0,1,0,0,0,1,0,18,2,WARREN,08/31/2020,46
0,0,0,0,1,0,0,38,5,0,0,1,0,0,2,0,14,0,WASHINGTON,08/31/2020,61
0,0,0,0,0,0,0,10,1,0,0,3,0,0,0,0,2,5,WAYNE,08/31/2020,21
0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,WEBSTER,08/31/2020,13
0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,3,0,WILKINSON,08/31/2020,17
0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,5,0,WINSTON,08/31/2020,19
0,0,0,0,0,0,0,4,1,0,0,0,0,0,1,1,5,0,YALOBUSHA,08/31/2020,12
0,0,0,0,0,0,0,13,1,0,0,0,0,0,1,0,6,0,YAZOO,08/31/2020,21
1,64,20,0,3,1,2,1064,107,13,12,22,1,3,34,18,985,123,Total,08/31/2020,2473
0,0,0,0,0,0,0,22,1,0,0,0,0,0,0,0,8,1,ADAMS,09/1/2020,32
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,ALCORN,09/1/2020,6
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,1,AMITE,09/1/2020,7
0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,20,0,ATTALA,09/1/2020,25
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BENTON,09/1/2020,1
0,0,0,0,0,0,0,37,4,0,0,0,0,0,1,0,7,2,BOLIVAR,09/1/2020,51
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0,CALHOUN,09/1/2020,10
0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,4,1,CARROLL,09/1/2020,12
1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,9,0,CHICKASAW,09/1/2020,22
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,CHOCTAW,09/1/2020,4
0,0,0,0,0,0,0,10,3,0,0,0,0,0,1,0,2,0,CLAIBORNE,09/1/2020,16
0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,0,15,0,CLARKE,09/1/2020,30
0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,3,1,CLAY,09/1/2020,16
0,0,0,0,0,0,0,11,4,1,0,0,0,0,1,0,2,0,COAHOMA,09/1/2020,19
0,0,0,0,0,0,0,21,1,0,0,1,0,0,1,2,4,1,COPIAH,09/1/2020,31
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13,1,COVINGTON,09/1/2020,17
0,0,0,0,0,0,0,11,6,0,0,0,0,0,2,3,19,4,DESOTO,09/1/2020,45
0,0,0,0,0,0,0,29,2,1,0,0,0,0,1,1,28,1,FORREST,09/1/2020,63
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,FRANKLIN,09/1/2020,3
0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,8,1,GEORGE,09/1/2020,13
0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,7,2,GREENE,09/1/2020,14
0,0,0,0,0,0,1,21,0,0,0,0,0,0,0,0,9,1,GRENADA,09/1/2020,32
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,17,1,HANCOCK,09/1/2020,20
0,0,0,0,0,1,0,14,4,0,1,0,0,0,0,2,31,4,HARRISON,09/1/2020,57
0,0,0,0,0,0,1,88,9,1,3,2,0,0,1,0,32,3,HINDS,09/1/2020,140
0,1,0,0,0,0,0,42,7,0,0,0,0,0,0,0,4,0,HOLMES,09/1/2020,54
0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,3,1,HUMPHREYS,09/1/2020,15
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,ISSAQUENA,09/1/2020,3
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,2,ITAWAMBA,09/1/2020,17
0,0,0,0,1,0,0,18,0,1,0,0,0,0,2,1,33,4,JACKSON,09/1/2020,60
0,0,0,0,0,0,0,7,0,0,1,1,0,0,1,0,3,0,JASPER,09/1/2020,13
0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,JEFFERSON,09/1/2020,9
0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,4,0,JEFFERSON DAVIS,09/1/2020,9
0,0,0,0,0,0,0,24,2,1,0,1,0,0,2,0,36,7,JONES,09/1/2020,73
0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,3,1,KEMPER,09/1/2020,15
0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,21,5,LAFAYETTE,09/1/2020,36
0,0,0,0,0,0,0,6,1,2,0,2,0,0,3,0,9,7,LAMAR,09/1/2020,30
0,0,0,0,0,0,0,57,4,0,0,0,0,0,0,0,44,3,LAUDERDALE,09/1/2020,108
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,4,2,LAWRENCE,09/1/2020,10
0,7,3,0,0,0,0,9,0,1,0,0,0,0,1,0,9,1,LEAKE,09/1/2020,31
0,0,0,0,0,0,0,20,0,0,0,0,0,1,1,0,32,4,LEE,09/1/2020,58
0,0,0,0,0,0,0,59,2,0,0,1,0,0,0,0,13,0,LEFLORE,09/1/2020,75
0,0,0,0,0,0,0,8,0,0,2,2,0,0,0,0,35,4,LINCOLN,09/1/2020,51
0,0,0,0,0,0,0,26,0,0,0,0,0,0,1,1,25,2,LOWNDES,09/1/2020,55
0,0,0,0,0,0,0,32,2,0,0,1,0,0,1,0,43,4,MADISON,09/1/2020,83
0,1,0,0,0,0,0,10,1,0,0,0,0,0,0,0,13,1,MARION,09/1/2020,26
0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,6,0,MARSHALL,09/1/2020,13
0,1,0,0,0,0,0,17,2,0,0,0,0,0,1,0,32,6,MONROE,09/1/2020,59
0,1,1,0,0,0,0,10,0,0,0,0,0,0,0,0,5,0,MONTGOMERY,09/1/2020,17
0,48,15,0,0,0,0,15,0,0,0,1,0,0,1,0,17,3,NESHOBA,09/1/2020,100
0,3,0,0,0,0,0,5,0,0,0,1,0,0,0,0,6,2,NEWTON,09/1/2020,17
0,0,0,0,0,0,0,6,1,0,0,0,0,0,1,0,3,3,NOXUBEE,09/1/2020,14
0,0,0,0,0,0,0,26,4,0,0,0,0,0,0,0,15,1,OKTIBBEHA,09/1/2020,46
0,0,0,0,0,0,0,9,6,0,1,0,0,0,2,0,4,1,PANOLA,09/1/2020,23
0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,1,36,1,PEARL RIVER,09/1/2020,48
0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,3,2,PERRY,09/1/2020,9
0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,22,1,PIKE,09/1/2020,45
0,0,0,0,0,0,0,4,1,1,0,0,1,0,0,0,6,0,PONTOTOC,09/1/2020,13
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,4,PRENTISS,09/1/2020,14
0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,QUITMAN,09/1/2020,4
0,0,0,0,1,0,0,20,2,1,0,0,0,0,1,2,32,4,RANKIN,09/1/2020,63
0,0,0,0,0,0,0,11,0,2,0,0,0,0,1,0,7,1,SCOTT,09/1/2020,22
0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,SHARKEY,09/1/2020,8
0,0,0,0,0,0,0,14,2,0,1,0,0,0,0,0,20,2,SIMPSON,09/1/2020,39
0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,5,0,SMITH,09/1/2020,13
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7,0,STONE,09/1/2020,10
0,0,0,0,0,0,0,26,4,0,0,0,0,0,0,0,7,2,SUNFLOWER,09/1/2020,39
0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,3,0,TALLAHATCHIE,09/1/2020,13
0,0,0,0,0,0,0,9,2,1,0,0,0,1,0,0,15,4,TATE,09/1/2020,32
0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,2,TIPPAH,09/1/2020,15
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,27,0,TISHOMINGO,09/1/2020,29
0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,2,1,TUNICA,09/1/2020,12
0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,15,3,UNION,09/1/2020,23
0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,19,0,WALTHALL,09/1/2020,24
0,1,0,0,0,0,0,19,4,0,1,0,0,0,1,0,18,2,WARREN,09/1/2020,46
0,0,0,0,1,0,0,38,6,0,0,1,0,0,2,0,14,0,WASHINGTON,09/1/2020,62
0,0,0,0,0,0,0,10,1,0,0,3,0,0,0,0,2,5,WAYNE,09/1/2020,21
0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,WEBSTER,09/1/2020,13
0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,3,0,WILKINSON,09/1/2020,17
0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,5,0,WINSTON,09/1/2020,19
0,0,0,0,0,0,0,4,1,0,0,0,0,0,2,1,5,0,YALOBUSHA,09/1/2020,13
0,0,0,0,0,0,0,13,1,0,0,0,0,0,1,0,6,0,YAZOO,09/1/2020,21
1,64,20,0,3,1,2,1068,108,13,12,22,1,3,36,18,997,124,Total,09/1/2020,2493
0,0,0,0,0,0,0,22,1,0,0,0,0,0,0,0,8,1,ADAMS,09/2/2020,32
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,ALCORN,09/2/2020,6
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,1,AMITE,09/2/2020,7
0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,20,0,ATTALA,09/2/2020,25
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BENTON,09/2/2020,1
0,0,0,0,0,0,0,39,5,0,0,0,0,0,1,0,7,2,BOLIVAR,09/2/2020,54
0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,8,0,CALHOUN,09/2/2020,11
0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,4,1,CARROLL,09/2/2020,12
1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,9,0,CHICKASAW,09/2/2020,22
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,CHOCTAW,09/2/2020,4
0,0,0,0,0,0,0,10,3,0,0,0,0,0,1,0,2,0,CLAIBORNE,09/2/2020,16
0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,0,15,0,CLARKE,09/2/2020,30
0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,3,1,CLAY,09/2/2020,16
0,0,0,0,0,0,0,12,4,1,0,0,0,0,1,0,2,0,COAHOMA,09/2/2020,20
0,0,0,0,0,0,0,22,1,0,0,0,0,0,1,2,4,1,COPIAH,09/2/2020,31
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13,1,COVINGTON,09/2/2020,17
0,0,0,0,0,0,0,11,6,0,0,0,0,0,2,3,21,5,DESOTO,09/2/2020,48
0,0,0,0,0,0,0,30,2,1,0,0,0,0,2,1,28,2,FORREST,09/2/2020,66
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,FRANKLIN,09/2/2020,3
0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,8,1,GEORGE,09/2/2020,13
0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,7,2,GREENE,09/2/2020,14
0,0,0,0,0,0,1,21,0,0,0,0,0,0,0,0,9,1,GRENADA,09/2/2020,32
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,17,1,HANCOCK,09/2/2020,20
0,0,0,0,0,1,0,14,4,0,1,0,0,0,0,2,32,4,HARRISON,09/2/2020,58
0,0,0,0,0,0,1,88,9,1,3,2,0,0,1,0,32,3,HINDS,09/2/2020,140
0,1,0,0,0,0,0,42,7,0,0,0,0,0,0,0,4,0,HOLMES,09/2/2020,54
0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,3,1,HUMPHREYS,09/2/2020,15
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,ISSAQUENA,09/2/2020,3
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,2,ITAWAMBA,09/2/2020,17
0,0,0,0,1,0,0,18,0,1,0,0,0,0,2,1,33,4,JACKSON,09/2/2020,60
0,0,0,0,0,0,0,7,0,0,1,1,0,0,1,0,3,0,JASPER,09/2/2020,13
0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,JEFFERSON,09/2/2020,9
0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,4,0,JEFFERSON DAVIS,09/2/2020,9
0,0,0,0,0,0,0,24,2,1,0,2,0,0,2,0,36,7,JONES,09/2/2020,74
0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,3,1,KEMPER,09/2/2020,15
0,0,0,0,0,0,0,8,2,0,1,0,0,0,0,0,22,5,LAFAYETTE,09/2/2020,38
0,0,0,0,0,0,0,6,1,2,0,2,0,0,3,0,10,7,LAMAR,09/2/2020,31
0,0,0,0,0,0,0,57,4,0,0,0,0,0,0,0,44,3,LAUDERDALE,09/2/2020,108
0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,4,2,LAWRENCE,09/2/2020,11
0,7,3,0,0,0,0,9,0,1,0,0,0,0,1,0,9,1,LEAKE,09/2/2020,31
0,0,0,0,0,0,0,21,0,0,0,0,0,1,1,0,33,4,LEE,09/2/2020,60
0,0,0,0,0,0,0,59,2,0,0,1,0,0,0,0,13,0,LEFLORE,09/2/2020,75
0,0,0,0,0,0,0,8,0,0,2,2,0,0,0,0,35,4,LINCOLN,09/2/2020,51
0,0,0,0,0,0,0,26,0,0,0,0,0,0,1,1,25,2,LOWNDES,09/2/2020,55
0,0,0,0,0,0,0,32,2,0,0,1,0,0,1,0,43,4,MADISON,09/2/2020,83
0,1,0,0,0,0,0,10,1,0,0,0,0,0,0,0,13,1,MARION,09/2/2020,26
0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,6,0,MARSHALL,09/2/2020,13
0,1,0,0,0,0,0,17,2,0,0,0,0,0,1,0,33,6,MONROE,09/2/2020,60
0,1,1,0,0,0,0,11,0,0,0,0,0,0,0,0,5,0,MONTGOMERY,09/2/2020,18
0,48,15,0,0,0,0,15,0,0,0,1,0,0,1,0,18,3,NESHOBA,09/2/2020,101
0,3,0,0,0,0,0,6,0,0,0,1,0,0,0,0,6,2,NEWTON,09/2/2020,18
0,0,0,0,0,0,0,6,1,0,0,0,0,0,1,0,3,3,NOXUBEE,09/2/2020,14
0,0,0,0,0,0,0,26,4,0,0,0,0,0,0,0,15,1,OKTIBBEHA,09/2/2020,46
0,0,0,0,0,0,0,9,6,0,1,0,0,0,2,0,4,1,PANOLA,09/2/2020,23
0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,1,36,1,PEARL RIVER,09/2/2020,48
0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,3,2,PERRY,09/2/2020,9
0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,22,1,PIKE,09/2/2020,45
0,0,0,0,0,0,0,4,1,1,0,0,1,0,0,0,6,0,PONTOTOC,09/2/2020,13
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,5,PRENTISS,09/2/2020,15
0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,QUITMAN,09/2/2020,4
0,0,0,0,1,0,0,20,2,1,0,0,0,0,1,2,34,4,RANKIN,09/2/2020,65
0,0,0,0,0,0,0,11,0,2,0,0,0,0,1,0,7,1,SCOTT,09/2/2020,22
0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,SHARKEY,09/2/2020,9
0,0,0,0,0,0,0,14,2,0,1,0,0,0,0,0,20,2,SIMPSON,09/2/2020,39
0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,5,0,SMITH,09/2/2020,13
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7,0,STONE,09/2/2020,10
0,0,0,0,0,0,0,26,4,0,0,0,0,0,0,0,7,2,SUNFLOWER,09/2/2020,39
0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,3,0,TALLAHATCHIE,09/2/2020,13
0,0,0,0,0,0,0,10,2,1,0,0,0,1,0,0,17,4,TATE,09/2/2020,35
0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,2,TIPPAH,09/2/2020,15
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,27,1,TISHOMINGO,09/2/2020,30
0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,2,1,TUNICA,09/2/2020,12
0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,15,3,UNION,09/2/2020,23
0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,19,0,WALTHALL,09/2/2020,24
