# Cases Race/Ethnicity: American Indian or Alaska Native (Hispanic),# Cases Race/Ethnicity: American Indian or Alaska Native (Not Hispanic),# Cases Race/Ethnicity: American Indian or Alaska Native (Unknown Ethnicity),# Cases Race/Ethnicity: Asian (Hispanic),# Cases Race/Ethnicity: Asian (Not Hispanic),# Cases Race/Ethnicity: Asian (Unknown Ethnicity),# Cases Race/Ethnicity: Black or African American (Hispanic),# Cases Race/Ethnicity: Black or African American (Not Hispanic),# Cases Race/Ethnicity: Black or African American (Unknown Ethnicity),# Cases Race/Ethnicity: Other Race (Hispanic),# Cases Race/Ethnicity: Other Race (Not Hispanic),# Cases Race/Ethnicity: Other Race (Unknown Ethnicity),# Cases Race/Ethnicity: Unknown Race (Hispanic),# Cases Race/Ethnicity: Unknown Race (Not Hispanic),# Cases Race/Ethnicity: Unknown Race (Unknown Ethnicity),# Cases Race/Ethnicity: White (Hispanic),# Cases Race/Ethnicity: White (Not Hispanic),# Cases Race/Ethnicity: White (Unknown Ethnicity),County Name,Report Date,Total Cases
0,0,0,0,0,0,0,44,14,0,1,4,0,0,26,0,51,14,CHOCTAW,08/28/2020,154
0,0,0,0,1,0,1,196,91,0,1,24,0,0,86,0,21,11,CLAIBORNE,08/28/2020,432
0,0,0,0,1,0,0,154,15,3,6,15,0,1,24,0,164,48,CLARKE,08/28/2020,431
0,0,0,0,0,0,0,280,47,1,5,15,0,0,23,1,81,14,CLAY,08/28/2020,467
0,0,0,0,0,1,0,312,159,3,9,108,1,8,225,7,88,38,COAHOMA,08/28/2020,959
0,3,1,0,1,0,3,502,103,46,20,112,1,4,94,5,125,31,COPIAH,08/28/2020,1051
0,0,0,0,0,0,1,216,48,10,3,30,1,6,65,5,268,57,COVINGTON,08/28/2020,710
0,6,0,3,21,5,10,986,227,126,64,150,15,21,1631,98,895,251,DESOTO,08/28/2020,4509
0,0,1,0,6,2,2,566,151,107,24,166,3,7,272,18,594,185,FORREST,08/28/2020,2104
0,0,1,0,0,0,0,75,13,0,1,6,0,1,10,1,55,11,FRANKLIN,08/28/2020,174
0,0,0,0,6,1,0,57,99,2,6,33,0,1,70,8,226,165,GEORGE,08/28/2020,674
0,0,0,0,1,0,0,46,16,0,3,35,0,1,32,0,103,50,GREENE,08/28/2020,287
0,0,18,0,0,0,2,497,39,0,11,25,0,4,46,0,233,53,GRENADA,08/28/2020,928
0,0,0,0,1,0,0,51,8,2,9,40,0,0,47,11,262,49,HANCOCK,08/28/2020,480
3,3,2,1,29,14,3,685,134,40,45,157,1,17,479,87,1095,405,HARRISON,08/28/2020,3200
1,5,1,0,19,7,18,3466,711,80,51,635,6,16,558,18,711,122,HINDS,08/28/2020,6425
0,1,1,0,0,0,0,700,148,2,16,35,0,1,62,0,59,7,HOLMES,08/28/2020,1032
0,0,0,0,1,0,1,172,77,0,1,32,0,1,26,1,15,7,HUMPHREYS,08/28/2020,334
0,0,0,0,0,0,1,19,43,0,0,3,0,0,12,0,7,12,ISSAQUENA,08/28/2020,97
0,0,0,0,0,1,1,23,2,3,1,7,0,2,49,2,378,69,ITAWAMBA,08/28/2020,538
0,5,0,0,27,11,2,378,71,40,15,219,4,7,1108,40,685,320,JACKSON,08/28/2020,2932
0,1,0,0,1,0,0,253,29,0,9,29,0,2,45,0,89,16,JASPER,08/28/2020,474
0,0,0,0,1,0,1,152,28,0,4,7,0,0,19,0,4,1,JEFFERSON,08/28/2020,217
0,2,0,0,0,0,1,145,36,1,5,3,0,2,16,0,74,17,JEFFERSON DAVIS,08/28/2020,302
0,12,2,0,5,1,1,629,75,183,27,186,3,5,110,34,691,163,JONES,08/28/2020,2127
0,10,19,0,1,2,2,133,24,0,4,6,0,0,17,0,39,9,KEMPER,08/28/2020,266
0,0,0,0,2,2,1,214,85,18,23,68,2,10,301,10,385,214,LAFAYETTE,08/28/2020,1335
0,1,1,0,3,1,2,260,64,45,10,146,3,12,182,12,545,139,LAMAR,08/28/2020,1426
0,5,5,0,8,0,0,758,121,4,10,44,0,3,89,6,544,135,LAUDERDALE,08/28/2020,1732
0,0,0,0,1,0,0,147,17,0,5,11,0,11,61,1,133,13,LAWRENCE,08/28/2020,400
1,59,133,0,1,0,1,276,35,70,5,23,3,1,48,11,179,29,LEAKE,08/28/2020,875
0,1,0,2,10,3,2,584,93,24,15,35,14,13,174,18,962,161,LEE,08/28/2020,2111
0,1,8,0,2,1,1,535,348,1,7,85,1,3,55,2,98,81,LEFLORE,08/28/2020,1229
0,0,0,0,0,0,1,234,21,5,24,53,0,6,113,4,446,47,LINCOLN,08/28/2020,954
0,1,0,0,2,1,0,485,85,7,5,34,0,2,274,5,302,59,LOWNDES,08/28/2020,1262
1,6,1,0,20,1,5,1037,200,148,43,214,5,15,238,13,770,148,MADISON,08/28/2020,2865
0,1,0,0,2,0,0,209,24,8,17,16,0,7,78,3,368,42,MARION,08/28/2020,775
0,1,0,0,1,0,0,306,81,17,11,47,1,2,241,13,131,67,MARSHALL,08/28/2020,919
0,1,0,0,1,0,0,289,43,0,9,25,0,6,84,0,458,96,MONROE,08/28/2020,1012
0,4,17,0,0,0,0,166,24,0,2,7,0,0,18,0,138,29,MONTGOMERY,08/28/2020,405
2,268,429,1,4,0,1,199,43,3,7,32,0,0,59,3,273,92,NESHOBA,08/28/2020,1416
1,37,94,0,0,0,0,170,29,2,2,23,0,0,65,1,170,59,NEWTON,08/28/2020,653
0,0,1,0,0,0,0,274,50,1,6,30,0,1,73,0,56,25,NOXUBEE,08/28/2020,517
0,1,0,0,0,0,0,476,111,9,20,98,1,4,134,1,410,116,OKTIBBEHA,08/28/2020,1381
0,0,1,0,1,0,2,488,294,12,7,37,0,7,192,1,149,82,PANOLA,08/28/2020,1273
0,1,1,0,0,0,0,90,16,1,3,55,1,1,176,6,304,78,PEARL RIVER,08/28/2020,733
0,0,1,0,1,0,0,35,18,1,3,31,0,3,62,0,110,24,PERRY,08/28/2020,289
0,1,0,1,2,0,2,469,21,1,14,8,0,4,234,2,340,19,PIKE,08/28/2020,1118
0,0,0,0,0,1,0,107,34,83,4,45,14,8,161,26,372,186,PONTOTOC,08/28/2020,1041
0,2,2,0,0,0,0,88,11,1,5,10,0,5,109,0,329,46,PRENTISS,08/28/2020,608
0,0,0,0,0,0,1,142,72,0,5,30,0,2,45,0,10,6,QUITMAN,08/28/2020,313
0,3,1,2,11,2,5,584,89,79,38,218,1,13,358,12,1146,235,RANKIN,08/28/2020,2797
3,4,4,0,0,0,1,367,35,195,8,29,2,1,130,19,251,39,SCOTT,08/28/2020,1088
0,0,1,0,0,0,0,63,40,1,0,8,0,2,92,0,34,8,SHARKEY,08/28/2020,249
0,2,1,0,0,0,0,239,96,5,7,24,0,21,113,0,330,89,SIMPSON,08/28/2020,927
0,0,0,0,0,0,0,109,20,2,6,11,0,2,28,0,247,37,SMITH,08/28/2020,462
0,1,0,0,0,0,0,60,12,0,5,27,0,0,48,6,122,25,STONE,08/28/2020,306
0,0,7,0,3,0,2,592,192,1,26,91,0,16,121,2,127,64,SUNFLOWER,08/28/2020,1244
0,0,1,0,0,0,1,196,173,4,6,23,0,5,63,0,52,94,TALLAHATCHIE,08/28/2020,618
0,0,1,0,0,0,3,220,109,4,5,26,1,4,205,5,197,71,TATE,08/28/2020,851
0,0,0,0,1,0,0,56,10,26,5,28,4,1,132,7,204,57,TIPPAH,08/28/2020,531
0,1,0,0,0,0,0,11,0,2,10,8,5,1,44,11,409,39,TISHOMINGO,08/28/2020,541
0,1,0,0,1,0,0,159,60,0,1,7,1,1,182,0,22,9,TUNICA,08/28/2020,444
1,1,0,0,0,0,1,137,36,39,2,8,1,9,144,8,365,115,UNION,08/28/2020,867
0,0,0,0,1,0,0,210,10,1,8,9,0,6,79,2,225,8,WALTHALL,08/28/2020,559
0,3,1,0,4,1,3,532,189,3,13,81,0,7,136,0,251,69,WARREN,08/28/2020,1293
0,0,2,0,1,2,1,825,406,4,15,208,0,23,285,1,140,61,WASHINGTON,08/28/2020,1974
0,0,0,0,0,0,0,438,54,4,30,84,0,2,28,3,153,47,WAYNE,08/28/2020,843
0,0,1,0,0,0,0,65,7,1,3,8,0,0,23,1,163,26,WEBSTER,08/28/2020,298
0,2,0,0,0,0,1,135,27,0,2,10,0,2,60,0,29,7,WILKINSON,08/28/2020,275
0,0,6,0,0,0,2,217,138,1,4,7,0,1,64,0,133,117,WINSTON,08/28/2020,690
0,0,0,0,0,0,0,146,18,0,0,6,0,0,98,2,71,12,YALOBUSHA,08/28/2020,353
0,3,0,0,2,1,5,479,83,2,3,52,1,4,148,30,117,14,YAZOO,08/28/2020,944
14,467,779,11,214,62,102,26466,6683,1544,864,4440,97,407,11808,676,20969,5691,Total,08/28/2020,81294
0,1,0,0,4,0,0,384,81,4,15,22,0,3,29,55,129,53,ADAMS,08/29/2020,780
0,1,0,0,0,1,0,37,5,4,6,21,0,18,205,2,255,61,ALCORN,08/29/2020,616
0,0,0,0,1,0,0,75,20,0,2,7,0,2,51,2,95,17,AMITE,08/29/2020,272
0,2,2,0,0,0,0,246,53,5,6,13,0,1,53,1,168,31,ATTALA,08/29/2020,581
0,0,0,0,0,0,0,49,16,7,1,19,0,1,59,1,21,19,BENTON,08/29/2020,193
0,2,5,0,2,0,1,583,296,5,23,45,0,24,254,2,153,67,BOLIVAR,08/29/2020,1462
0,1,0,1,0,0,0,136,9,27,3,15,0,4,89,20,143,20,CALHOUN,08/29/2020,468
0,0,6,0,0,0,1,85,20,0,1,10,0,0,18,2,96,50,CARROLL,08/29/2020,289
1,0,0,0,0,0,6,259,51,8,7,26,1,2,54,9,139,18,CHICKASAW,08/29/2020,581
0,0,0,0,0,0,0,44,14,0,1,4,0,0,26,0,51,14,CHOCTAW,08/29/2020,154
0,0,0,0,1,0,1,196,94,0,1,24,0,0,86,0,21,11,CLAIBORNE,08/29/2020,435
0,0,0,0,1,0,0,159,15,3,6,15,0,1,25,0,165,47,CLARKE,08/29/2020,437
0,0,0,0,0,0,0,282,47,1,5,15,0,0,23,1,81,14,CLAY,08/29/2020,469
0,0,0,0,0,1,0,314,159,3,10,108,1,8,229,7,90,39,COAHOMA,08/29/2020,969
0,3,1,0,1,0,3,505,105,46,20,111,1,4,94,5,125,32,COPIAH,08/29/2020,1056
0,0,0,0,0,0,1,217,48,10,3,30,1,6,66,5,273,56,COVINGTON,08/29/2020,716
0,6,0,3,21,5,10,995,226,126,65,151,15,21,1644,98,909,253,DESOTO,08/29/2020,4548
0,0,1,0,6,2,2,570,152,107,24,166,3,7,274,18,598,189,FORREST,08/29/2020,2119
0,0,1,0,0,0,0,75,13,0,1,6,0,1,10,1,56,11,FRANKLIN,08/29/2020,175
0,0,0,0,6,1,0,57,99,2,6,33,0,1,70,8,229,167,GEORGE,08/29/2020,679
0,0,0,0,1,0,0,46,16,0,3,35,0,1,35,0,103,50,GREENE,08/29/2020,290
0,0,18,0,0,0,2,495,43,0,11,25,0,4,45,0,236,55,GRENADA,08/29/2020,934
0,0,0,0,1,0,0,51,8,2,9,40,0,0,49,11,263,53,HANCOCK,08/29/2020,487
3,3,2,1,29,14,3,694,136,40,46,157,1,17,495,89,1119,419,HARRISON,08/29/2020,3268
1,5,1,0,19,7,18,3507,711,80,52,627,6,16,561,18,718,126,HINDS,08/29/2020,6473
0,1,1,0,1,0,0,701,151,2,16,35,0,1,62,0,61,7,HOLMES,08/29/2020,1039
0,0,0,0,1,0,1,172,77,0,1,32,0,1,27,1,15,7,HUMPHREYS,08/29/2020,335
0,0,0,0,0,0,1,19,43,0,0,3,0,0,12,0,7,12,ISSAQUENA,08/29/2020,97
0,0,0,0,0,1,1,24,2,3,1,7,0,2,50,2,382,70,ITAWAMBA,08/29/2020,545
0,5,0,0,27,11,2,379,71,40,15,220,4,7,1115,40,686,324,JACKSON,08/29/2020,2946
0,1,0,0,1,0,0,253,29,0,9,30,0,2,48,0,90,16,JASPER,08/29/2020,479
0,0,0,0,1,0,1,153,28,0,4,7,0,0,18,0,4,1,JEFFERSON,08/29/2020,217
0,2,0,0,0,0,1,146,36,1,5,3,0,1,16,0,74,17,JEFFERSON DAVIS,08/29/2020,302
0,12,2,0,5,1,1,634,77,183,27,189,3,5,113,34,693,167,JONES,08/29/2020,2146
0,10,19,0,1,2,2,134,26,0,4,6,0,0,17,0,39,9,KEMPER,08/29/2020,269
0,0,0,0,2,3,2,214,88,18,23,70,2,9,305,10,415,216,LAFAYETTE,08/29/2020,1377
0,1,1,0,3,1,2,261,65,45,10,146,3,12,183,12,551,136,LAMAR,08/29/2020,1432
0,5,5,0,8,0,0,760,120,4,11,44,0,3,91,6,545,135,LAUDERDALE,08/29/2020,1737
0,0,0,0,1,0,0,147,17,0,5,11,0,11,63,1,133,13,LAWRENCE,08/29/2020,402
1,59,133,0,1,0,1,276,36,70,5,23,3,1,48,11,179,31,LEAKE,08/29/2020,878
0,1,0,2,10,3,2,589,93,24,15,36,14,13,176,18,975,168,LEE,08/29/2020,2139
0,1,9,0,2,1,1,536,346,1,7,85,1,3,55,2,98,81,LEFLORE,08/29/2020,1229
0,0,0,0,0,0,1,233,23,5,24,54,0,7,113,4,451,47,LINCOLN,08/29/2020,962
0,1,0,0,2,1,0,495,80,7,6,34,0,2,270,5,309,60,LOWNDES,08/29/2020,1272
1,6,1,0,20,1,5,1044,205,148,43,215,5,15,242,14,823,151,MADISON,08/29/2020,2939
0,1,0,0,2,0,0,209,24,8,17,16,0,7,78,3,369,41,MARION,08/29/2020,775
0,1,0,0,1,0,0,306,82,17,13,45,1,2,244,14,138,70,MARSHALL,08/29/2020,934
0,1,0,0,1,0,0,290,44,0,9,25,0,6,84,0,460,105,MONROE,08/29/2020,1025
0,4,17,0,0,0,0,167,24,0,2,7,0,0,18,0,138,29,MONTGOMERY,08/29/2020,406
2,268,429,1,4,0,1,199,43,3,7,32,0,0,59,3,274,93,NESHOBA,08/29/2020,1418
1,37,94,0,0,0,0,170,29,2,2,22,0,0,69,1,173,60,NEWTON,08/29/2020,660
0,0,1,0,0,0,0,276,50,1,6,30,0,1,73,0,56,24,NOXUBEE,08/29/2020,518
0,1,0,0,0,0,0,481,111,9,20,98,1,4,136,1,418,124,OKTIBBEHA,08/29/2020,1404
0,0,1,0,1,0,2,493,294,12,7,37,0,7,194,1,158,81,PANOLA,08/29/2020,1288
0,1,1,0,0,0,0,90,16,1,3,55,1,1,183,6,306,79,PEARL RIVER,08/29/2020,743
0,0,1,0,1,0,0,35,18,1,3,31,0,3,62,0,111,24,PERRY,08/29/2020,290
0,1,0,1,2,0,2,470,21,1,14,9,0,4,229,2,349,19,PIKE,08/29/2020,1124
0,0,0,0,0,1,0,107,34,83,4,45,14,8,162,27,375,189,PONTOTOC,08/29/2020,1049
0,2,2,0,0,0,0,87,12,1,5,10,0,5,110,0,329,49,PRENTISS,08/29/2020,612
0,0,0,0,0,0,1,146,71,0,5,30,0,2,47,0,11,6,QUITMAN,08/29/2020,319
0,3,1,2,13,2,5,587,90,79,38,217,1,13,360,12,1156,238,RANKIN,08/29/2020,2817
3,4,4,0,0,0,1,367,36,196,8,29,2,1,131,19,251,39,SCOTT,08/29/2020,1091
0,0,1,0,0,0,0,63,40,1,0,8,0,2,92,0,34,8,SHARKEY,08/29/2020,249
0,2,1,0,0,0,0,244,98,5,7,24,0,21,112,0,332,90,SIMPSON,08/29/2020,936
0,0,0,0,0,0,0,109,20,2,6,11,0,2,28,0,248,37,SMITH,08/29/2020,463
0,1,0,0,0,0,0,61,11,0,5,27,0,0,51,6,122,26,STONE,08/29/2020,310
0,1,6,0,3,0,2,595,192,1,26,91,0,19,122,2,131,61,SUNFLOWER,08/29/2020,1252
0,0,1,0,0,0,1,197,173,4,6,23,0,6,64,0,54,94,TALLAHATCHIE,08/29/2020,623
0,0,1,0,0,0,3,221,109,4,5,26,1,4,204,5,199,71,TATE,08/29/2020,853
0,0,0,0,1,0,0,56,10,26,5,28,4,1,133,7,209,58,TIPPAH,08/29/2020,538
0,1,0,0,0,0,0,11,0,2,10,8,5,1,45,11,411,42,TISHOMINGO,08/29/2020,547
0,1,0,0,1,0,0,162,59,0,1,7,1,1,184,0,23,8,TUNICA,08/29/2020,448
1,1,0,0,0,0,1,137,38,39,2,8,1,9,146,8,370,115,UNION,08/29/2020,876
0,0,0,0,1,0,0,212,10,1,8,9,0,6,81,2,225,8,WALTHALL,08/29/2020,563
0,3,1,0,4,1,3,535,192,3,13,82,0,7,137,0,251,71,WARREN,08/29/2020,1303
0,0,2,0,1,2,1,833,402,4,15,209,0,24,285,1,142,61,WASHINGTON,08/29/2020,1982
0,0,0,0,0,0,0,439,53,4,30,84,0,2,28,3,157,46,WAYNE,08/29/2020,846
0,0,1,0,0,0,0,65,7,1,3,8,0,0,23,1,163,26,WEBSTER,08/29/2020,298
0,2,0,0,0,0,1,136,27,0,2,10,0,2,60,0,29,7,WILKINSON,08/29/2020,276
0,0,6,0,0,0,2,217,138,1,4,7,0,1,64,0,134,117,WINSTON,08/29/2020,691
0,0,0,0,0,0,0,147,18,0,0,6,0,1,98,2,74,13,YALOBUSHA,08/29/2020,359
0,3,0,0,2,1,5,480,85,2,3,53,1,4,149,30,118,14,YAZOO,08/29/2020,950
14,468,779,11,217,63,103,26631,6731,1545,872,4442,97,414,11913,682,21264,5783,Total,08/29/2020,82029
0,1,0,0,4,0,0,388,82,4,15,22,0,3,29,55,131,56,ADAMS,08/30/2020,790
0,1,0,0,0,1,0,40,6,4,6,21,0,18,205,2,260,60,ALCORN,08/30/2020,624
0,0,0,0,1,0,0,75,20,0,2,7,0,2,51,2,94,19,AMITE,08/30/2020,273
0,2,2,0,0,0,0,246,54,5,6,12,0,1,53,1,169,32,ATTALA,08/30/2020,583
0,0,0,0,0,0,0,49,16,7,1,19,0,1,60,1,21,19,BENTON,08/30/2020,194
0,2,5,0,2,0,1,587,295,5,22,44,0,24,275,2,153,71,BOLIVAR,08/30/2020,1488
0,1,0,1,0,0,0,137,9,27,3,15,0,4,89,20,144,20,CALHOUN,08/30/2020,470
0,0,6,0,0,0,1,85,20,0,1,9,0,0,18,2,97,52,CARROLL,08/30/2020,291
1,0,0,0,0,0,6,259,51,8,7,26,1,2,54,9,142,18,CHICKASAW,08/30/2020,584
0,0,0,0,0,0,0,44,14,0,1,4,0,0,26,0,52,14,CHOCTAW,08/30/2020,155
0,0,0,0,1,0,1,198,96,0,1,24,0,0,86,0,21,11,CLAIBORNE,08/30/2020,439
0,0,0,0,1,0,0,165,15,3,6,16,0,1,35,0,170,50,CLARKE,08/30/2020,462
0,0,0,0,0,0,0,283,47,1,5,15,0,0,23,1,84,13,CLAY,08/30/2020,472
0,0,0,0,0,1,0,316,160,3,10,108,1,8,231,7,91,39,COAHOMA,08/30/2020,975
0,3,1,0,1,0,3,534,113,46,20,110,1,4,94,5,127,30,COPIAH,08/30/2020,1092
0,0,0,0,0,0,1,218,48,10,3,30,1,6,67,5,274,56,COVINGTON,08/30/2020,719
0,6,0,3,21,5,10,998,226,126,65,152,15,21,1672,98,914,253,DESOTO,08/30/2020,4585
0,0,1,0,6,2,2,571,154,107,24,165,3,7,276,18,600,189,FORREST,08/30/2020,2125
0,0,1,0,0,0,0,74,14,0,1,6,0,1,10,1,56,11,FRANKLIN,08/30/2020,175
0,0,0,0,6,1,0,58,99,2,6,33,0,1,70,9,229,170,GEORGE,08/30/2020,684
0,0,0,0,1,0,0,46,16,0,3,35,0,1,37,0,104,51,GREENE,08/30/2020,294
0,0,18,0,0,0,2,496,46,0,11,25,0,4,45,0,238,56,GRENADA,08/30/2020,941
0,0,0,0,1,0,0,51,8,2,9,40,0,0,51,11,264,53,HANCOCK,08/30/2020,490
3,3,2,1,29,14,3,695,135,40,46,157,1,17,505,90,1125,419,HARRISON,08/30/2020,3285
1,5,2,0,20,7,18,3537,719,80,52,621,6,17,568,19,725,126,HINDS,08/30/2020,6523
0,1,1,0,1,0,0,701,151,2,16,35,0,1,62,0,61,7,HOLMES,08/30/2020,1039
0,0,0,0,1,0,1,172,77,0,1,32,0,1,27,1,15,7,HUMPHREYS,08/30/2020,335
0,0,0,0,0,0,1,24,39,0,0,3,0,1,10,0,10,9,ISSAQUENA,08/30/2020,97
0,0,0,0,0,1,1,24,2,3,1,14,0,2,50,2,383,72,ITAWAMBA,08/30/2020,555
0,5,0,0,27,11,2,382,71,41,15,222,4,7,1141,40,693,329,JACKSON,08/30/2020,2990
0,1,0,0,1,0,0,255,29,0,9,29,0,2,48,0,91,15,JASPER,08/30/2020,480
0,0,0,0,1,0,1,154,29,0,4,7,0,0,18,0,4,1,JEFFERSON,08/30/2020,219
0,2,0,0,0,0,1,146,36,1,5,3,0,1,16,0,75,17,JEFFERSON DAVIS,08/30/2020,303
0,12,2,0,5,1,1,643,78,183,29,182,3,5,108,34,697,170,JONES,08/30/2020,2153
0,10,19,0,1,2,2,134,27,0,4,6,0,0,17,0,39,9,KEMPER,08/30/2020,270
0,0,0,0,2,3,2,217,88,18,23,70,2,10,333,10,418,223,LAFAYETTE,08/30/2020,1419
0,1,1,0,3,1,2,263,65,45,10,146,3,12,184,12,554,136,LAMAR,08/30/2020,1438
0,5,5,0,8,0,0,763,121,4,11,48,0,3,93,6,550,138,LAUDERDALE,08/30/2020,1755
0,0,0,0,1,0,0,147,17,0,5,11,0,11,62,1,134,13,LAWRENCE,08/30/2020,402
1,59,133,0,1,0,1,276,35,70,6,23,3,1,48,11,179,31,LEAKE,08/30/2020,878
0,1,0,2,10,3,2,597,93,24,15,36,14,13,179,18,987,168,LEE,08/30/2020,2162
0,1,8,0,2,1,1,536,349,2,7,84,1,3,56,2,98,83,LEFLORE,08/30/2020,1234
0,0,0,0,0,0,0,237,26,5,24,54,0,8,110,4,454,48,LINCOLN,08/30/2020,970
0,1,0,0,2,1,0,497,81,7,6,34,0,2,272,5,311,60,LOWNDES,08/30/2020,1279
1,6,1,0,20,1,5,1051,204,148,41,213,5,15,249,14,842,151,MADISON,08/30/2020,2967
0,1,0,0,2,0,0,211,23,8,17,16,0,7,80,3,372,41,MARION,08/30/2020,781
0,1,0,0,1,0,0,307,84,17,13,45,1,2,244,14,140,71,MARSHALL,08/30/2020,940
0,1,0,0,1,0,0,296,45,0,9,25,0,7,84,0,461,106,MONROE,08/30/2020,1035
0,4,17,0,0,0,0,169,24,0,2,7,0,0,18,0,139,28,MONTGOMERY,08/30/2020,408
2,268,429,1,4,0,1,199,44,3,7,32,0,0,62,3,279,95,NESHOBA,08/30/2020,1429
1,37,94,0,0,0,0,171,29,2,2,23,0,0,69,1,174,61,NEWTON,08/30/2020,664
0,0,1,0,0,0,0,275,51,1,6,30,0,1,73,0,56,24,NOXUBEE,08/30/2020,518
0,1,0,0,0,0,0,484,114,9,20,96,1,4,138,1,433,125,OKTIBBEHA,08/30/2020,1426
0,0,1,0,1,0,2,496,293,12,7,36,0,7,195,1,160,82,PANOLA,08/30/2020,1293
0,1,1,0,0,0,0,90,16,1,4,54,1,1,189,6,307,77,PEARL RIVER,08/30/2020,748
0,0,1,0,1,0,0,35,18,1,3,31,0,3,65,0,111,24,PERRY,08/30/2020,293
0,1,0,1,2,0,2,473,21,1,14,9,0,4,229,2,350,20,PIKE,08/30/2020,1129
0,0,0,0,0,1,0,108,34,83,5,44,14,8,163,27,378,193,PONTOTOC,08/30/2020,1058
0,2,2,0,0,0,0,88,12,1,5,10,0,4,110,0,332,49,PRENTISS,08/30/2020,615
0,0,0,0,0,0,1,147,72,0,5,30,0,2,46,0,11,6,QUITMAN,08/30/2020,320
0,3,1,2,13,2,5,595,93,79,38,208,1,14,368,12,1165,243,RANKIN,08/30/2020,2842
3,4,4,0,0,0,1,368,36,196,8,29,2,1,131,19,251,39,SCOTT,08/30/2020,1092
0,0,1,0,0,0,0,63,40,1,0,8,0,2,93,0,34,8,SHARKEY,08/30/2020,250
0,2,1,0,0,0,0,245,98,5,7,24,0,20,112,0,335,89,SIMPSON,08/30/2020,938
0,0,0,0,0,0,0,110,20,2,6,11,0,2,28,0,252,36,SMITH,08/30/2020,467
0,1,0,0,0,0,0,61,11,0,5,27,0,0,51,6,124,26,STONE,08/30/2020,312
0,1,6,0,3,0,2,598,192,1,26,91,0,21,122,2,132,61,SUNFLOWER,08/30/2020,1258
0,0,1,0,0,0,1,203,171,4,6,23,0,6,65,0,56,93,TALLAHATCHIE,08/30/2020,629
0,0,1,0,0,0,3,221,109,4,5,25,1,4,204,5,201,71,TATE,08/30/2020,854
0,0,0,0,1,0,0,56,10,26,5,28,4,1,136,7,213,58,TIPPAH,08/30/2020,545
0,1,0,0,0,0,0,11,0,2,10,8,5,1,45,11,414,43,TISHOMINGO,08/30/2020,551
0,1,0,0,1,0,0,162,59,0,1,7,1,1,184,0,24,8,TUNICA,08/30/2020,449
1,1,0,0,0,0,1,138,38,39,2,7,1,9,146,9,371,115,UNION,08/30/2020,878
0,0,0,0,1,0,0,212,10,1,8,9,0,6,81,2,225,8,WALTHALL,08/30/2020,563
0,3,1,0,4,1,3,544,194,4,13,80,0,7,135,0,253,71,WARREN,08/30/2020,1313
0,0,2,0,1,2,1,834,403,4,15,208,0,24,284,1,143,61,WASHINGTON,08/30/2020,1983
0,0,0,0,0,0,0,439,53,4,30,84,0,2,27,3,158,46,WAYNE,08/30/2020,846
0,0,1,0,0,0,0,65,7,1,3,8,0,0,25,1,166,26,WEBSTER,08/30/2020,303
0,2,0,0,0,0,1,136,27,0,2,10,0,2,61,0,29,7,WILKINSON,08/30/2020,277
0,0,6,0,0,0,2,218,138,1,4,7,0,1,65,0,135,117,WINSTON,08/30/2020,694
0,0,0,0,0,0,0,147,19,0,0,6,0,1,100,2,74,14,YALOBUSHA,08/30/2020,363
0,3,0,0,2,1,5,484,85,2,3,53,1,4,148,30,120,13,YAZOO,08/30/2020,954
14,468,779,11,218,63,102,26828,6774,1548,874,4417,97,420,12089,686,21458,5830,Total,08/30/2020,82676
0,1,0,0,4,0,0,389,82,4,15,22,0,3,29,55,131,56,ADAMS,08/31/2020,791
0,1,0,0,0,1,0,40,6,4,6,21,0,18,207,2,264,60,ALCORN,08/31/2020,630
0,0,0,0,1,0,0,75,20,0,2,7,0,2,52,2,94,20,AMITE,08/31/2020,275
0,2,2,0,0,0,0,246,54,5,6,12,0,1,53,1,169,32,ATTALA,08/31/2020,583
0,0,0,0,0,0,0,49,15,7,1,19,0,2,59,1,21,19,BENTON,08/31/2020,193
0,2,5,0,2,0,1,591,295,5,21,44,0,24,276,2,153,71,BOLIVAR,08/31/2020,1492
0,1,0,1,0,0,0,137,9,27,3,15,0,4,89,20,144,20,CALHOUN,08/31/2020,470
0,0,6,0,0,0,1,85,20,0,1,9,0,0,19,2,97,52,CARROLL,08/31/2020,292
1,0,0,0,0,0,6,259,53,8,7,26,1,2,55,9,147,18,CHICKASAW,08/31/2020,592
0,0,0,0,0,0,0,44,14,0,1,4,0,0,26,0,52,14,CHOCTAW,08/31/2020,155
0,0,0,0,1,0,1,198,96,0,1,24,0,0,87,0,21,11,CLAIBORNE,08/31/2020,440
0,0,0,0,1,0,0,165,15,3,6,16,0,1,35,0,170,50,CLARKE,08/31/2020,462
0,0,0,0,0,0,0,284,47,1,5,15,0,0,23,1,84,13,CLAY,08/31/2020,473
0,0,0,0,0,1,0,317,160,3,10,108,1,8,239,7,91,39,COAHOMA,08/31/2020,984
0,3,1,0,1,0,3,537,114,47,20,109,1,4,92,5,128,30,COPIAH,08/31/2020,1095
0,0,0,0,0,0,1,218,47,10,3,30,1,6,68,5,274,55,COVINGTON,08/31/2020,718
0,6,0,3,21,5,10,1000,226,126,67,150,15,21,1693,105,920,256,DESOTO,08/31/2020,4624
0,0,1,0,6,2,2,572,155,107,24,165,3,7,277,18,600,189,FORREST,08/31/2020,2128
