# Deaths Race/Ethnicity: American Indian or Alaska Native (Hispanic),# Deaths Race/Ethnicity: American Indian or Alaska Native (Not Hispanic),# Deaths Race/Ethnicity: American Indian or Alaska Native (Unknown Ethnicity),# Deaths Race/Ethnicity: Asian (Hispanic),# Deaths Race/Ethnicity: Asian (Not Hispanic),# Deaths Race/Ethnicity: Asian (Unknown Ethnicity),# Deaths Race/Ethnicity: Black or African American (Hispanic),# Deaths Race/Ethnicity: Black or African American (Not Hispanic),# Deaths Race/Ethnicity: Black or African American (Unknown Ethnicity),# Deaths Race/Ethnicity: Other Race (Hispanic),# Deaths Race/Ethnicity: Other Race (Not Hispanic),# Deaths Race/Ethnicity: Other Race (Unknown Ethnicity),# Deaths Race/Ethnicity: Unknown Race (Hispanic),# Deaths Race/Ethnicity: Unknown Race (Not Hispanic),# Deaths Race/Ethnicity: Unknown Race (Unknown Ethnicity),# Deaths Race/Ethnicity: White (Hispanic),# Deaths Race/Ethnicity: White (Not Hispanic),# Deaths Race/Ethnicity: White (Unknown Ethnicity),County Name,Report Date,Total Deaths
0,0,0,0,0,0,0,13,1,0,0,0,0,0,1,1,3,2,COPIAH,07/25/2020,21
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,COVINGTON,07/25/2020,8
0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,3,9,2,DESOTO,07/25/2020,23
0,0,0,0,0,0,0,20,0,1,0,0,0,0,1,1,22,1,FORREST,07/25/2020,46
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,FRANKLIN,07/25/2020,2
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,GEORGE,07/25/2020,5
0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,6,0,GREENE,07/25/2020,10
0,0,0,0,0,0,1,7,0,0,0,1,0,0,0,0,6,1,GRENADA,07/25/2020,16
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,1,HANCOCK,07/25/2020,14
0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,18,1,HARRISON,07/25/2020,25
0,0,0,0,0,0,1,50,8,1,3,0,0,0,0,0,19,0,HINDS,07/25/2020,82
0,1,0,0,0,0,0,38,2,0,0,0,0,0,0,0,3,0,HOLMES,07/25/2020,44
0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,HUMPHREYS,07/25/2020,10
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ISSAQUENA,07/25/2020,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,ITAWAMBA,07/25/2020,9
0,0,0,0,0,0,0,11,0,1,0,0,0,0,1,0,13,0,JACKSON,07/25/2020,26
0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,JASPER,07/25/2020,6
0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,JEFFERSON,07/25/2020,4
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,JEFFERSON DAVIS,07/25/2020,5
0,0,0,0,0,0,0,21,1,1,0,0,0,0,0,0,29,2,JONES,07/25/2020,54
0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,1,KEMPER,07/25/2020,15
0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,LAFAYETTE,07/25/2020,4
0,0,0,0,0,0,0,4,0,1,0,2,0,0,0,0,2,1,LAMAR,07/25/2020,10
0,0,0,0,0,0,0,48,3,0,0,0,0,0,0,0,32,1,LAUDERDALE,07/25/2020,84
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,LAWRENCE,07/25/2020,3
0,7,3,0,0,0,0,7,0,1,0,0,0,0,0,0,5,1,LEAKE,07/25/2020,24
0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,13,0,LEE,07/25/2020,26
0,0,0,0,0,0,0,43,1,0,0,1,0,0,0,0,12,0,LEFLORE,07/25/2020,57
0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,27,3,LINCOLN,07/25/2020,38
0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,8,1,LOWNDES,07/25/2020,22
0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,21,2,MADISON,07/25/2020,50
0,1,0,0,0,0,0,5,1,0,0,0,0,0,1,0,7,0,MARION,07/25/2020,15
0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,MARSHALL,07/25/2020,5
0,1,0,0,0,0,0,15,1,0,0,0,0,0,0,0,25,2,MONROE,07/25/2020,44
0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,MONTGOMERY,07/25/2020,3
0,42,14,0,0,0,0,13,0,0,0,0,0,0,0,0,12,1,NESHOBA,07/25/2020,82
0,3,0,0,0,0,0,4,0,0,0,1,0,0,0,0,2,0,NEWTON,07/25/2020,10
0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,1,NOXUBEE,07/25/2020,10
0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,9,1,OKTIBBEHA,07/25/2020,31
0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,1,0,PANOLA,07/25/2020,9
0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,23,1,PEARL RIVER,07/25/2020,34
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,PERRY,07/25/2020,6
0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,14,0,PIKE,07/25/2020,28
0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,1,0,PONTOTOC,07/25/2020,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,PRENTISS,07/25/2020,6
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,QUITMAN,07/25/2020,1
0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,12,0,RANKIN,07/25/2020,23
0,0,0,0,0,0,0,9,0,1,0,0,0,0,1,0,5,0,SCOTT,07/25/2020,16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SHARKEY,07/25/2020,0
0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,4,1,SIMPSON,07/25/2020,12
0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,SMITH,07/25/2020,12
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,STONE,07/25/2020,2
0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,1,1,SUNFLOWER,07/25/2020,14
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,TALLAHATCHIE,07/25/2020,5
0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,11,0,TATE,07/25/2020,19
0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,TIPPAH,07/25/2020,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,TISHOMINGO,07/25/2020,3
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,TUNICA,07/25/2020,4
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,2,UNION,07/25/2020,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,WALTHALL,07/25/2020,15
0,1,0,0,0,0,0,6,2,0,1,0,0,0,1,0,10,2,WARREN,07/25/2020,23
0,0,0,0,0,0,0,15,2,0,0,0,0,0,1,0,4,1,WASHINGTON,07/25/2020,23
0,0,0,0,0,0,0,10,1,0,0,3,0,0,0,0,2,5,WAYNE,07/25/2020,21
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,WEBSTER,07/25/2020,11
0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,1,1,WILKINSON,07/25/2020,12
0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,WINSTON,07/25/2020,14
0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,1,3,0,YALOBUSHA,07/25/2020,9
0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,YAZOO,07/25/2020,9
1,58,18,0,0,0,2,697,41,9,5,12,1,0,10,11,571,44,Total,07/25/2020,1480
0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,8,0,ADAMS,07/26/2020,22
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,ALCORN,07/26/2020,3
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,AMITE,07/26/2020,4
0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,19,0,ATTALA,07/26/2020,23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BENTON,07/26/2020,0
0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,4,0,BOLIVAR,07/26/2020,25
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,1,CALHOUN,07/26/2020,8
0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,1,CARROLL,07/26/2020,11
1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,8,0,CHICKASAW,07/26/2020,19
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,CHOCTAW,07/26/2020,4
0,0,0,0,0,0,0,8,1,0,0,0,0,0,1,0,2,0,CLAIBORNE,07/26/2020,12
0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,14,0,CLARKE,07/26/2020,25
0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,1,1,CLAY,07/26/2020,13
0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,COAHOMA,07/26/2020,7
0,0,0,0,0,0,0,13,1,0,0,0,0,0,1,1,3,2,COPIAH,07/26/2020,21
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,COVINGTON,07/26/2020,8
0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,3,9,2,DESOTO,07/26/2020,23
0,0,0,0,0,0,0,20,0,1,0,0,0,0,1,1,22,1,FORREST,07/26/2020,46
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,FRANKLIN,07/26/2020,2
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,GEORGE,07/26/2020,5
0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,6,0,GREENE,07/26/2020,10
0,0,0,0,0,0,1,8,0,0,0,1,0,0,0,0,6,1,GRENADA,07/26/2020,17
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,1,HANCOCK,07/26/2020,14
0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,18,1,HARRISON,07/26/2020,26
0,0,0,0,0,0,1,50,8,1,3,0,0,0,0,0,19,0,HINDS,07/26/2020,82
0,1,0,0,0,0,0,38,3,0,0,0,0,0,0,0,3,0,HOLMES,07/26/2020,45
0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,HUMPHREYS,07/26/2020,10
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ISSAQUENA,07/26/2020,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,ITAWAMBA,07/26/2020,9
0,0,0,0,0,0,0,11,0,1,0,0,0,0,1,0,14,0,JACKSON,07/26/2020,27
0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,JASPER,07/26/2020,6
0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,JEFFERSON,07/26/2020,4
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,JEFFERSON DAVIS,07/26/2020,5
0,0,0,0,0,0,0,21,1,1,0,0,0,0,0,0,29,4,JONES,07/26/2020,56
0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,1,KEMPER,07/26/2020,15
0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,LAFAYETTE,07/26/2020,4
0,0,0,0,0,0,0,4,1,1,0,2,0,0,0,0,2,1,LAMAR,07/26/2020,11
0,0,0,0,0,0,0,48,3,0,0,0,0,0,0,0,32,1,LAUDERDALE,07/26/2020,84
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,LAWRENCE,07/26/2020,3
0,7,3,0,0,0,0,7,0,1,0,0,0,0,0,0,5,1,LEAKE,07/26/2020,24
0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,13,0,LEE,07/26/2020,26
0,0,0,0,0,0,0,43,1,0,0,1,0,0,0,0,12,0,LEFLORE,07/26/2020,57
0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,27,3,LINCOLN,07/26/2020,38
0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,8,1,LOWNDES,07/26/2020,22
0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,21,2,MADISON,07/26/2020,50
0,1,0,0,0,0,0,5,2,0,0,0,0,0,1,0,7,0,MARION,07/26/2020,16
0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,MARSHALL,07/26/2020,5
0,1,0,0,0,0,0,16,1,0,0,0,0,0,0,0,25,2,MONROE,07/26/2020,45
0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,MONTGOMERY,07/26/2020,3
0,42,14,0,0,0,0,13,0,0,0,0,0,0,0,0,12,1,NESHOBA,07/26/2020,82
0,3,0,0,0,0,0,4,0,0,0,1,0,0,0,0,2,0,NEWTON,07/26/2020,10
0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,1,NOXUBEE,07/26/2020,10
0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,9,1,OKTIBBEHA,07/26/2020,31
0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,1,0,PANOLA,07/26/2020,9
0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,23,1,PEARL RIVER,07/26/2020,34
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,PERRY,07/26/2020,6
0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,15,0,PIKE,07/26/2020,29
0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,1,0,PONTOTOC,07/26/2020,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,PRENTISS,07/26/2020,6
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,QUITMAN,07/26/2020,1
0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,12,0,RANKIN,07/26/2020,23
0,0,0,0,0,0,0,9,0,1,0,0,0,0,1,0,5,0,SCOTT,07/26/2020,16
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,SHARKEY,07/26/2020,1
0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,5,1,SIMPSON,07/26/2020,13
0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,SMITH,07/26/2020,12
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,STONE,07/26/2020,2
0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,1,1,SUNFLOWER,07/26/2020,14
0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,0,TALLAHATCHIE,07/26/2020,6
0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,11,0,TATE,07/26/2020,19
0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,TIPPAH,07/26/2020,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,TISHOMINGO,07/26/2020,3
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,TUNICA,07/26/2020,4
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,2,UNION,07/26/2020,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,WALTHALL,07/26/2020,15
0,1,0,0,0,0,0,7,2,0,1,0,0,0,1,0,10,2,WARREN,07/26/2020,24
0,0,0,0,0,0,0,15,2,0,0,0,0,0,1,0,5,1,WASHINGTON,07/26/2020,24
0,0,0,0,0,0,0,10,1,0,0,3,0,0,0,0,2,5,WAYNE,07/26/2020,21
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,WEBSTER,07/26/2020,11
0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,1,1,WILKINSON,07/26/2020,12
0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,WINSTON,07/26/2020,14
0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,1,3,0,YALOBUSHA,07/26/2020,9
0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,YAZOO,07/26/2020,9
1,58,18,0,0,0,2,701,45,9,5,12,1,1,10,11,575,46,Total,07/26/2020,1495
0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,8,0,ADAMS,07/27/2020,23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,ALCORN,07/27/2020,3
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,AMITE,07/27/2020,4
0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,19,0,ATTALA,07/27/2020,23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BENTON,07/27/2020,0
0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,4,0,BOLIVAR,07/27/2020,25
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,1,CALHOUN,07/27/2020,8
0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,1,CARROLL,07/27/2020,11
1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,8,0,CHICKASAW,07/27/2020,19
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,CHOCTAW,07/27/2020,4
0,0,0,0,0,0,0,8,1,0,0,0,0,0,1,0,2,0,CLAIBORNE,07/27/2020,12
0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,14,0,CLARKE,07/27/2020,25
0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,1,1,CLAY,07/27/2020,13
0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,COAHOMA,07/27/2020,7
0,0,0,0,0,0,0,13,1,0,0,0,0,0,1,1,3,2,COPIAH,07/27/2020,21
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,COVINGTON,07/27/2020,8
0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,3,9,3,DESOTO,07/27/2020,24
0,0,0,0,0,0,0,20,0,1,0,0,0,0,1,1,22,1,FORREST,07/27/2020,46
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,FRANKLIN,07/27/2020,2
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,GEORGE,07/27/2020,5
0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,6,0,GREENE,07/27/2020,10
0,0,0,0,0,0,1,8,0,0,0,1,0,0,0,0,6,1,GRENADA,07/27/2020,17
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,1,HANCOCK,07/27/2020,14
0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,18,1,HARRISON,07/27/2020,26
0,0,0,0,0,0,1,50,8,1,3,0,0,0,0,0,19,0,HINDS,07/27/2020,82
0,1,0,0,0,0,0,38,3,0,0,0,0,0,0,0,3,0,HOLMES,07/27/2020,45
0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,HUMPHREYS,07/27/2020,10
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ISSAQUENA,07/27/2020,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,ITAWAMBA,07/27/2020,9
0,0,0,0,0,0,0,11,0,1,0,0,0,0,1,0,14,0,JACKSON,07/27/2020,27
0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,JASPER,07/27/2020,6
0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,JEFFERSON,07/27/2020,4
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,JEFFERSON DAVIS,07/27/2020,5
0,0,0,0,0,0,0,21,1,1,0,0,0,0,0,0,29,4,JONES,07/27/2020,56
0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,1,KEMPER,07/27/2020,15
0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,LAFAYETTE,07/27/2020,4
0,0,0,0,0,0,0,4,1,1,0,2,0,0,0,0,2,1,LAMAR,07/27/2020,11
0,0,0,0,0,0,0,48,3,0,0,0,0,0,0,0,32,1,LAUDERDALE,07/27/2020,84
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,LAWRENCE,07/27/2020,3
0,7,3,0,0,0,0,7,0,1,0,0,0,0,0,0,5,1,LEAKE,07/27/2020,24
0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,13,0,LEE,07/27/2020,26
0,0,0,0,0,0,0,43,1,0,0,1,0,0,0,0,12,0,LEFLORE,07/27/2020,57
0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,27,3,LINCOLN,07/27/2020,38
0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,8,1,LOWNDES,07/27/2020,22
0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,21,2,MADISON,07/27/2020,50
0,1,0,0,0,0,0,5,2,0,0,0,0,0,1,0,7,0,MARION,07/27/2020,16
0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,MARSHALL,07/27/2020,5
0,1,0,0,0,0,0,17,1,0,0,0,0,0,1,0,25,2,MONROE,07/27/2020,47
0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,MONTGOMERY,07/27/2020,3
0,42,14,0,0,0,0,13,0,0,0,0,0,0,0,0,12,1,NESHOBA,07/27/2020,82
0,3,0,0,0,0,0,4,0,0,0,1,0,0,0,0,2,0,NEWTON,07/27/2020,10
0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,1,NOXUBEE,07/27/2020,10
0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,9,1,OKTIBBEHA,07/27/2020,31
0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,1,0,PANOLA,07/27/2020,9
0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,23,1,PEARL RIVER,07/27/2020,34
0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,2,1,PERRY,07/27/2020,7
0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,14,0,PIKE,07/27/2020,28
0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,1,0,PONTOTOC,07/27/2020,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,PRENTISS,07/27/2020,6
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,QUITMAN,07/27/2020,1
0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,12,0,RANKIN,07/27/2020,23
0,0,0,0,0,0,0,9,0,1,0,0,0,0,1,0,5,0,SCOTT,07/27/2020,16
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,SHARKEY,07/27/2020,1
0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,5,1,SIMPSON,07/27/2020,13
0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,SMITH,07/27/2020,12
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,STONE,07/27/2020,2
0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,1,1,SUNFLOWER,07/27/2020,14
0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,0,TALLAHATCHIE,07/27/2020,6
0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,11,0,TATE,07/27/2020,19
0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,TIPPAH,07/27/2020,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,TISHOMINGO,07/27/2020,3
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,TUNICA,07/27/2020,4
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,3,UNION,07/27/2020,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,WALTHALL,07/27/2020,15
0,1,0,0,0,0,0,7,2,0,1,0,0,0,1,0,10,2,WARREN,07/27/2020,24
0,0,0,0,0,0,0,16,1,0,0,0,0,0,1,0,5,1,WASHINGTON,07/27/2020,24
0,0,0,0,0,0,0,10,1,0,0,3,0,0,0,0,2,5,WAYNE,07/27/2020,21
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,WEBSTER,07/27/2020,11
0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,1,1,WILKINSON,07/27/2020,12
0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,WINSTON,07/27/2020,14
0,0,0,0,0,0,0,3,1,0,0,1,0,0,1,1,3,0,YALOBUSHA,07/27/2020,10
0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,YAZOO,07/27/2020,9
1,58,18,0,0,0,2,705,44,9,5,14,1,0,11,11,574,48,Total,07/27/2020,1501
0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,8,0,ADAMS,07/28/2020,23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,ALCORN,07/28/2020,3
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,AMITE,07/28/2020,4
0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,19,0,ATTALA,07/28/2020,23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BENTON,07/28/2020,0
0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,4,0,BOLIVAR,07/28/2020,25
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,CALHOUN,07/28/2020,8
0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,1,CARROLL,07/28/2020,11
1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,8,0,CHICKASAW,07/28/2020,19
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,CHOCTAW,07/28/2020,4
0,0,0,0,0,0,0,8,1,0,0,0,0,0,1,0,2,0,CLAIBORNE,07/28/2020,12
0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,14,0,CLARKE,07/28/2020,25
0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,1,1,CLAY,07/28/2020,13
0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,COAHOMA,07/28/2020,7
0,0,0,0,0,0,0,13,1,0,0,0,0,0,1,1,3,2,COPIAH,07/28/2020,21
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,COVINGTON,07/28/2020,8
0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,3,10,2,DESOTO,07/28/2020,24
0,0,0,0,0,0,0,20,0,1,0,0,0,0,1,1,25,0,FORREST,07/28/2020,48
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,FRANKLIN,07/28/2020,2
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,GEORGE,07/28/2020,5
0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,6,0,GREENE,07/28/2020,10
0,0,0,0,0,0,1,10,0,0,0,1,0,0,0,0,6,1,GRENADA,07/28/2020,19
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,1,HANCOCK,07/28/2020,14
0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,18,1,HARRISON,07/28/2020,27
0,0,0,0,0,0,1,56,8,1,3,0,0,0,1,0,22,1,HINDS,07/28/2020,93
