CommercialLabTotalTest,Deaths,Pct_Age_0_17,Pct_Age_18_29,Pct_Age_30_39,Pct_Age_40_49,Pct_Age_50_59,Pct_Age_60_69,Pct_Age_70_79,Pct_Age_80_plus,Pct_Exposure_CommunalLiving,Pct_Exposure_CommunityAcquired,Pct_Exposure_ContactWithAKnownCase,Pct_Exposure_DomesticTravel,Pct_Exposure_InternationalTravel,Pct_Exposure_Other,Pct_Exposure_PendingInvestigation,Pct_Exposure_Unknown,Pct_Gender_Female,Pct_Gender_Male,Pct_Hospitalized_No,Pct_Hospitalized_Unknown,Pct_Hospitalized_Yes,Pct_Race_AmericanIndian,Pct_Race_Asian,Pct_Race_Black,Pct_Race_Hispanic,Pct_Race_Other,Pct_Race_PacificIslander,Pct_Race_Unknown,Pct_Race_White,Pct_Symptom_AbdominalPain,Pct_Symptom_Chills,Pct_Symptom_Cough,Pct_Symptom_Diarrhea,Pct_Symptom_Fatigue,Pct_Symptom_Fever,Pct_Symptom_Headache,Pct_Symptom_LossOfSmell/Taste,Pct_Symptom_MuscleAches,Pct_Symptom_NauseaOrVomiting,Pct_Symptom_None,Pct_Symptom_RunnyNose,Pct_Symptom_ShortnessOfBreath,Pct_Symptom_SoreThroat,Pct_UnderlyingCond_No,Pct_UnderlyingCond_Unknown,Pct_UnderlyingCond_Yes,RecoveredConfirmedCases,RecoveredProbableCases,Scrape_Time,TestPositivePercentage,Test_Pct_Age_0_18,Test_Pct_Age_19_29,Test_Pct_Age_30_39,Test_Pct_Age_40_49,Test_Pct_Age_50_59,Test_Pct_Age_60_69,Test_Pct_Age_70_79,Test_Pct_Age_80_plus,TotalConfirmedCases,TotalProbableCases,WPHLTotalTest
85682,49,21.1,24.3,14.4,13.7,10.7,8.7,5.0,2.0,2.6,19.5,43.4,9.9,0.8,2.6,14.0,7.2,49.6,50.4,58.9,35.3,5.7,12.0,0.7,1.1,14.9,5.3,0.3,4.9,60.9,2.5,6.3,11.4,4.3,9.4,9.5,10.4,6.5,9.7,3.9,3.2,10.1,5.1,7.7,51.3,23.1,25.6,3428,616,2020-09-18 20:30:35.753154,2.8391167192429023,11.84412396440626,22.89045719545873,16.078551702976373,13.040810064436945,12.120282295182571,11.660018410555386,7.14943234120896,5.216324025774777,4009,738,56113
85682,49,21.3,24.1,14.4,13.7,10.7,8.7,5.0,2.0,2.6,19.5,43.4,9.9,0.8,2.6,14.0,7.2,49.6,50.4,58.7,35.5,5.8,11.5,0.7,1.1,14.8,5.7,0.3,4.4,61.4,2.5,6.4,11.4,4.3,9.4,9.5,10.4,6.5,9.7,3.9,3.1,10.1,5.1,7.7,51.5,22.9,25.6,3469,623,2020-09-19 21:08:59.841042,2.8391167192429023,11.84412396440626,22.89045719545873,16.078551702976373,13.040810064436945,12.120282295182571,11.660018410555386,7.14943234120896,5.216324025774777,4039,741,56113
85682,49,21.8,24.1,14.2,13.5,10.7,8.7,5.0,2.0,2.6,19.5,43.2,9.9,0.8,2.6,14.4,7.1,49.6,50.4,58.0,36.3,5.7,11.5,0.7,1.1,14.8,5.7,0.3,4.4,61.4,2.4,6.3,11.5,4.3,9.4,9.5,10.4,6.5,9.7,3.9,3.1,10.1,5.1,7.8,51.0,23.6,25.3,3485,626,2020-09-20 19:43:47.564324,2.8391167192429023,11.84412396440626,22.89045719545873,16.078551702976373,13.040810064436945,12.120282295182571,11.660018410555386,7.14943234120896,5.216324025774777,4124,747,56113
87740,49,21.6,24.3,14.2,13.5,10.7,8.7,5.0,2.0,2.1,19.5,43.4,9.9,0.8,2.6,14.5,7.2,49.7,50.3,57.5,36.8,5.7,11.6,0.7,1.1,14.9,5.3,0.3,4.5,61.7,2.4,6.3,11.5,4.3,9.4,9.4,10.4,6.5,9.7,3.9,3.2,10.1,5.1,7.8,51.0,23.6,25.3,3534,638,2020-09-21 20:54:43.097128,2.8391167192429023,11.914241960183768,22.848392036753445,16.140888208269523,13.016845329249618,12.098009188361408,11.638591117917304,7.136294027565085,5.206738131699847,4189,755,57491
91296,49,21.6,24.4,14.2,13.3,10.8,8.7,5.0,2.0,2.1,19.6,43.6,10.0,0.8,2.6,14.1,7.2,49.9,50.1,57.5,36.8,5.7,11.5,0.7,1.1,14.4,5.7,0.3,4.4,61.9,2.4,6.4,11.5,4.3,9.4,9.5,10.5,6.5,9.7,3.9,3.2,10.1,5.1,7.8,51.6,23.1,25.3,3584,646,2020-09-22 20:44:21.289077,2.8391167192429023,11.994989038521767,23.36360789226433,16.035076730347637,12.934544315690575,11.994989038521767,11.525211399937362,7.015346069527091,5.136235515189477,4231,785,57764
91296,,21.6,24.4,14.2,13.3,10.8,8.7,5.0,2.0,2.2,19.8,43.5,9.6,0.3,2.6,15.2,6.8,50.0,50.0,56.2,38.1,5.7,11.1,0.7,1.1,14.5,5.7,0.3,4.5,62.1,2.5,6.4,11.5,4.3,9.4,9.5,10.4,6.5,9.7,3.9,3.2,10.1,5.1,7.8,50.4,24.5,25.0,3622,655,2020-09-23 20:17:52.956534,2.8391167192429023,11.994989038521767,23.36360789226433,16.035076730347637,12.934544315690575,11.994989038521767,11.525211399937362,7.015346069527091,5.136235515189477,4368,801,57764
93462,,22.0,24.3,14.0,13.0,10.7,8.7,5.0,2.2,2.2,19.8,43.0,9.6,0.3,2.6,15.6,6.8,50.3,49.7,55.5,38.8,5.7,10.8,0.7,1.1,14.2,5.8,0.3,4.5,62.6,2.5,6.3,11.5,4.3,9.4,9.5,10.4,6.5,9.7,3.9,3.1,10.1,5.0,7.8,50.3,24.9,24.9,3697,667,2020-09-24 20:21:39.367554,2.8391167192429023,12.228858849418422,23.451744734360265,15.906947500785918,12.889028607356176,11.945928953159383,11.474379126060986,6.947500785916379,5.1556114429424715,4488,817,59384
94822,,22.1,24.4,14.0,13.1,10.8,8.7,5.0,2.0,2.6,19.7,42.8,9.6,0.3,2.6,15.6,6.8,50.1,49.9,55.3,39.4,5.3,10.8,0.7,1.1,14.2,5.3,0.3,4.5,63.1,2.4,6.3,11.5,4.2,9.4,9.5,10.5,6.5,9.7,3.9,3.1,10.1,5.0,7.9,50.7,24.8,24.5,3771,679,2020-09-25 20:26:33.781602,2.8391167192429023,12.311557788944723,23.42964824120603,15.891959798994975,12.876884422110551,11.934673366834172,11.46356783919598,6.940954773869347,5.150753768844221,4585,835,60260
94822,,22.3,24.3,14.0,13.3,10.7,8.4,5.0,2.0,2.6,19.6,43.1,9.5,0.3,2.6,15.5,6.7,50.3,49.7,55.3,39.4,5.3,10.7,0.7,1.1,14.1,5.3,0.3,4.5,63.4,2.4,6.4,11.5,4.2,9.4,9.4,10.5,6.5,9.6,3.9,3.2,10.1,5.0,7.8,50.8,24.5,24.7,3796,683,2020-09-26 20:47:58.998351,2.8391167192429023,12.311557788944723,23.42964824120603,15.891959798994975,12.876884422110551,11.934673366834172,11.46356783919598,6.940954773869347,5.150753768844221,4618,847,60260
94822,,23.2,23.9,13.8,13.1,10.5,8.5,4.8,2.2,2.6,19.6,42.6,9.0,0.3,2.6,16.4,6.7,50.1,49.9,54.3,40.4,5.3,10.4,0.7,1.1,13.8,5.3,0.3,4.5,63.9,2.4,6.3,11.6,4.2,9.3,9.4,10.5,6.5,9.7,3.9,3.1,10.2,5.0,7.9,50.4,25.5,24.1,3824,695,2020-09-27 20:10:10.444847,2.8391167192429023,12.311557788944723,23.42964824120603,15.891959798994975,12.876884422110551,11.934673366834172,11.46356783919598,6.940954773869347,5.150753768844221,4780,853,60260
97172,,23.2,23.9,13.5,13.1,10.5,8.7,4.8,2.2,2.6,19.7,43.3,9.1,0.3,2.2,16.0,6.8,50.1,49.9,54.0,40.7,5.3,10.0,0.7,1.1,13.8,5.4,0.3,4.5,64.2,2.4,6.3,11.5,4.2,9.3,9.4,10.4,6.5,9.7,3.9,3.2,10.3,5.0,7.9,50.4,25.3,24.3,3908,705,2020-09-28 20:21:26.448547,2.8391167192429023,12.38244514106583,23.385579937304072,15.956112852664578,12.852664576802509,11.912225705329153,11.442006269592477,6.927899686520377,5.141065830721003,4897,857,62038
97685,,22.7,24.1,13.7,13.0,10.7,8.7,4.8,2.2,2.6,20.3,43.5,9.1,0.3,2.2,15.2,6.8,50.1,49.9,54.5,40.2,5.3,10.0,0.7,1.1,13.8,5.3,0.3,4.5,64.3,2.4,6.3,11.5,4.2,9.3,9.4,10.5,6.6,9.7,3.9,3.2,10.3,5.0,7.9,51.1,24.1,24.8,3984,718,2020-09-29 20:09:50.907416,2.8391167192429023,12.453066332916144,23.341677096370464,15.9261576971214,12.922403003754694,11.889862327909889,11.42052565707134,6.914893617021277,5.131414267834793,4948,873,62444
98973,,22.8,24.2,13.8,12.8,10.5,8.7,5.0,2.2,2.6,20.3,43.5,9.1,0.3,2.2,15.2,6.8,50.1,49.9,54.5,40.2,5.3,9.9,0.7,1.1,13.7,5.3,0.3,4.5,64.5,2.4,6.3,11.5,4.2,9.3,9.3,10.4,6.6,9.7,3.8,3.1,10.4,5.0,7.9,51.0,24.4,24.6,4060,731,2020-09-30 20:22:25.863696,2.8391167192429023,12.40648379052369,23.25436408977556,15.96009975062344,12.874064837905236,11.845386533665836,11.471321695760599,6.982543640897755,5.20573566084788,5046,902,62444
99661,53,22.8,23.9,13.5,12.8,10.8,8.9,5.0,2.2,2.7,20.0,43.4,8.8,0.3,2.2,15.8,6.9,50.3,49.7,53.5,41.2,5.3,9.6,0.7,1.1,13.4,5.4,0.3,4.5,65.0,2.4,6.3,11.6,4.2,9.3,9.3,10.4,6.6,9.7,3.8,3.1,10.4,5.0,7.9,50.5,25.1,24.4,4109,744,2020-10-01 21:24:58.643465,2.8391167192429023,12.535167239762426,23.31978743357299,15.911222256955298,12.910284463894966,11.878712097530478,11.409815567364802,6.908408877774304,5.126602063144733,5170,913,64127
100469,53,23.6,23.6,13.5,12.8,10.7,8.7,5.0,2.2,2.6,20.2,43.3,8.6,0.3,2.2,16.0,6.8,50.0,50.0,53.5,41.2,5.3,9.6,0.7,1.1,13.3,5.3,0.3,4.5,65.2,2.4,6.3,11.6,4.1,9.3,9.4,10.4,6.6,9.7,3.8,3.1,10.4,5.0,7.9,50.7,25.0,24.3,4224,765,2020-10-02 20:27:59.660945,2.8391167192429023,12.605304212168486,23.27613104524181,15.975039001560063,12.886115444617785,11.856474258970358,11.388455538221528,6.895475819032762,5.1170046801872076,5289,925,64773
100469,53,23.9,23.4,13.4,12.7,10.6,8.8,5.0,2.2,2.6,19.9,42.8,8.7,0.3,2.2,16.6,6.8,50.0,50.0,52.3,42.5,5.2,9.7,0.7,1.1,13.5,5.4,0.3,4.6,64.7,2.4,6.3,11.6,4.2,9.3,9.4,10.4,6.6,9.7,3.8,3.1,10.4,5.0,7.9,49.8,26.3,23.9,4309,774,2020-10-03 20:38:13.396701,2.8391167192429023,12.605304212168486,23.27613104524181,15.975039001560063,12.886115444617785,11.856474258970358,11.388455538221528,6.895475819032762,5.1170046801872076,9415,950,64773
100469,53,24.2,23.3,13.1,12.6,10.6,8.7,5.0,2.5,2.6,19.9,42.3,8.7,0.3,2.2,17.1,6.8,50.0,50.0,52.1,43.2,4.8,9.2,0.7,1.1,13.5,5.4,0.3,4.5,65.3,2.4,6.3,11.6,4.1,9.3,9.4,10.5,6.5,9.7,3.8,3.1,10.4,5.0,8.0,49.4,27.0,23.6,4378,782,2020-10-04 20:12:59.428299,2.8391167192429023,12.605304212168486,23.27613104524181,15.975039001560063,12.886115444617785,11.856474258970358,11.388455538221528,6.895475819032762,5.1170046801872076,5946,958,64773
109215,53,23.9,23.4,13.3,12.6,10.5,8.7,5.2,2.5,2.6,20.3,42.6,8.2,0.3,2.2,17.0,6.8,50.1,49.9,51.8,43.0,5.2,9.2,0.7,1.1,13.4,5.4,0.3,4.5,65.4,2.3,6.3,11.6,4.1,9.3,9.4,10.5,6.6,9.6,3.8,3.1,10.5,5.0,8.0,49.8,26.6,23.6,4484,788,2020-10-05 20:14:32.149141,3.1545741324921135,12.572721396250808,24.111182934712346,15.77246283128636,12.669683257918551,11.700064641241111,11.215255332902393,6.755009696186167,5.203619909502263,5660,969,66455
109714,53,23.7,23.5,13.1,12.6,10.6,8.7,5.2,2.5,3.1,20.3,42.6,8.2,0.3,2.2,16.6,6.8,50.1,49.9,51.6,43.2,5.3,9.1,0.7,1.1,13.3,5.3,0.3,4.5,65.6,2.3,6.3,11.6,4.1,9.4,9.4,10.5,6.6,9.7,3.8,3.1,10.5,5.0,7.9,48.9,27.8,23.3,4610,808,2020-10-06 20:18:10.189364,3.1545741324921135,12.657410397158541,24.087826929286408,15.757184371972876,12.657410397158541,11.68873103002906,11.204391346464321,6.748466257668712,5.198579270261543,551,1019,66885
111133,53,23.7,23.4,13.1,12.6,10.5,8.9,5.3,2.5,3.2,20.2,42.9,8.4,0.3,2.2,16.4,6.5,50.2,49.8,50.6,44.2,5.3,9.3,0.7,1.1,13.2,5.0,0.3,4.6,65.7,2.3,6.3,11.6,4.1,9.4,9.4,10.5,6.6,9.7,3.8,3.1,10.5,5.0,7.9,49.1,27.6,23.4,4685,819,2020-10-07 20:29:52.272038,3.1545741324921135,12.596401028277635,23.971722365038563,15.681233933161954,12.69280205655527,11.72879177377892,11.246786632390746,6.812339331619537,5.269922879177378,5866,1033,67691
112271,34,24.0,23.3,13.1,12.4,10.4,8.7,5.5,2.5,2.7,20.6,42.7,7.8,0.3,2.2,17.3,6.4,50.4,49.6,50.6,44.2,5.3,9.3,0.7,0.7,13.1,5.0,0.3,4.6,66.3,2.3,6.3,11.6,4.1,9.4,9.4,10.5,6.6,9.7,3.8,3.1,10.4,5.0,8.0,49.2,27.0,23.8,467,836,2020-10-08 20:25:13.758819,3.1545741324921135,0.07339449541284404,27.376146788990823,18.01834862385321,14.605504587155963,13.504587155963302,12.844036697247708,7.669724770642201,5.908256880733945,6031,1061,69482
118130,34,24.0,23.1,13.1,12.6,10.3,8.7,5.5,2.7,2.7,20.0,42.5,7.8,0.3,2.2,17.7,6.9,50.4,49.6,50.3,44.9,4.8,8.8,0.7,1.1,13.0,5.0,0.3,5.0,66.1,2.3,6.3,11.7,4.1,9.3,9.4,10.5,6.6,9.7,3.8,3.1,10.4,5.0,8.0,49.1,27.3,23.6,4883,849,2020-10-09 20:14:53.159053,3.1545741324921135,12.61201460338533,24.759376037172252,15.599070693660803,12.61201460338533,11.616329239960173,11.018918021905078,6.637902422834384,5.144374377696648,6226,1109,70276
118130,34,24.2,23.0,13.1,12.6,10.3,8.7,5.5,2.7,2.6,19.9,42.3,7.8,0.3,2.2,18.0,6.8,50.4,49.6,50.3,44.9,4.8,8.9,0.3,1.1,13.1,5.0,0.3,4.6,66.7,2.3,6.2,11.7,4.1,9.3,9.4,10.5,6.6,9.7,3.8,3.1,10.4,5.0,8.0,48.9,27.5,23.6,4948,859,2020-10-11 01:54:50.352435,3.1545741324921135,12.61201460338533,24.759376037172252,15.599070693660803,12.61201460338533,11.616329239960173,11.018918021905078,6.637902422834384,5.144374377696648,6338,1117,70276
118130,34,24.9,22.8,12.9,12.4,10.1,8.7,5.5,2.7,2.6,19.9,42.3,7.8,0.3,2.2,18.0,6.8,50.3,49.7,50.6,44.7,4.8,8.9,0.3,1.1,13.1,5.0,0.3,4.6,66.7,2.3,6.3,11.7,4.1,9.4,9.4,10.5,6.6,9.6,3.7,3.1,10.4,4.9,8.0,49.1,27.3,23.6,5008,869,2020-10-11 20:20:04.583122,3.1545741324921135,12.61201460338533,24.759376037172252,15.599070693660803,12.61201460338533,11.616329239960173,11.018918021905078,6.637902422834384,5.144374377696648,6476,1135,70276
118130,34,24.4,23.1,12.9,12.6,10.1,8.7,5.5,2.7,2.7,20.0,43.0,7.8,0.3,2.2,17.2,6.9,50.6,49.4,50.8,44.4,4.8,8.4,0.3,1.1,13.1,5.0,0.3,4.6,67.1,2.3,6.3,11.7,4.1,9.3,9.3,10.5,6.6,9.6,3.7,3.1,10.5,4.9,8.0,49.4,26.8,23.8,5161,897,2020-10-12 20:18:43.042465,3.1545741324921135,12.61201460338533,24.759376037172252,15.599070693660803,12.61201460338533,11.616329239960173,11.018918021905078,6.637902422834384,5.144374377696648,6628,1174,70276
